# time  poten(istate=1)  kinen  toten
0.0000000000  -39.8874555900  0.0690038417  -39.8184517483
4.1341370000  -39.8858470600  0.0673911280  -39.8184559320
8.2682740000  -39.8840180100  0.0655571207  -39.8184608893
12.4024110000  -39.8819333100  0.0634688678  -39.8184644422
16.5365480000  -39.8795806800  0.0611140595  -39.8184666205
20.6706850000  -39.8769665300  0.0585030181  -39.8184635119
24.8048220000  -39.8741296200  0.0556694633  -39.8184601567
28.9389590000  -39.8711266600  0.0526716886  -39.8184549714
33.0730960000  -39.8680420500  0.0495920960  -39.8184499540
37.2072330000  -39.8649772400  0.0465360585  -39.8184411815
41.3413700000  -39.8620611700  0.0436276175  -39.8184335525
45.4755070000  -39.8594287800  0.0410036079  -39.8184251721
49.6096440000  -39.8572232700  0.0388063850  -39.8184168850
53.7437810000  -39.8555831100  0.0371737944  -39.8184093156
57.8779180000  -39.8546322600  0.0362290962  -39.8184031638
62.0120550000  -39.8544700300  0.0360709969  -39.8183990331
66.1461920000  -39.8551623600  0.0367650789  -39.8183972811
70.2803290000  -39.8567358600  0.0383377008  -39.8183981592
74.4144660000  -39.8591748800  0.0407733644  -39.8184015156
78.5486030000  -39.8624228400  0.0440157770  -39.8184070630
82.6827400000  -39.8663874700  0.0479721721  -39.8184152979
86.8168770000  -39.8709447200  0.0525207906  -39.8184239294
90.9510140000  -39.8759536500  0.0575203279  -39.8184333221
95.0851510000  -39.8812623300  0.0628196815  -39.8184426485
99.2192880000  -39.8867188300  0.0682674696  -39.8184513604
103.3534250000  -39.8921796000  0.0737202058  -39.8184593942
107.4875620000  -39.8975145200  0.0790487746  -39.8184657454
111.6216990000  -39.9026134000  0.0841427062  -39.8184706938
115.7558360000  -39.9073864700  0.0889122770  -39.8184741930
119.8899730000  -39.9117654300  0.0932890724  -39.8184763576
124.0241100000  -39.9157025700  0.0972249077  -39.8184776623
128.1582470000  -39.9191676600  0.1006901955  -39.8184774645
132.2923840000  -39.9221477700  0.1036710301  -39.8184767399
136.4265210000  -39.9246441100  0.1061666372  -39.8184774728
140.5606580000  -39.9266609300  0.1081875216  -39.8184734084
144.6947950000  -39.9282247200  0.1097514287  -39.8184732913
148.8289320000  -39.9293534500  0.1108816695  -39.8184717805
152.9630690000  -39.9300759400  0.1116059354  -39.8184700046
157.0972060000  -39.9304221600  0.1119539983  -39.8184681617
161.2313430000  -39.9304237900  0.1119567659  -39.8184670241
165.3654800000  -39.9301108500  0.1116455265  -39.8184653235
169.4996170000  -39.9295145900  0.1110511000  -39.8184634900
173.6337540000  -39.9286639200  0.1102033643  -39.8184605557
177.7678910000  -39.9275901300  0.1091312019  -39.8184589281
181.9020280000  -39.9263196000  0.1078622659  -39.8184573341
186.0361650000  -39.9248784700  0.1064227188  -39.8184557512
190.1703020000  -39.9232914000  0.1048373343  -39.8184540657
194.3044390000  -39.9215816400  0.1031291162  -39.8184525238
198.4385760000  -39.9197706900  0.1013193613  -39.8184513287
202.5727130000  -39.9178775600  0.0994279497  -39.8184496103
206.7068500000  -39.9159215000  0.0974728592  -39.8184486408
210.8409870000  -39.9139151700  0.0954703435  -39.8184448265
214.9751240000  -39.9118798200  0.0934344866  -39.8184453334
219.1092610000  -39.9098240500  0.0913766495  -39.8184474005
223.2433980000  -39.9077517700  0.0893049091  -39.8184468609
227.3775350000  -39.9056698800  0.0872233479  -39.8184465321
231.5116720000  -39.9035790200  0.0851312841  -39.8184477359
235.6458090000  -39.9014751200  0.0830244627  -39.8184506573
239.7799460000  -39.8993541500  0.0809000227  -39.8184541273
243.9140830000  -39.8972253900  0.0787768334  -39.8184485566
248.0482200000  -39.8951823000  0.0767527896  -39.8184295104
252.1823570000  -39.8934409000  0.0750252524  -39.8184156476
256.3164940000  -39.8921578500  0.0737351563  -39.8184226937
260.4506310000  -39.8912753400  0.0728405850  -39.8184347550
264.5847680000  -39.8906598500  0.0722193307  -39.8184405193
268.7189050000  -39.8902221200  0.0717778093  -39.8184443107
272.8530420000  -39.8899086600  0.0714613741  -39.8184472859
276.9871790000  -39.8896882900  0.0712399548  -39.8184483352
281.1213160000  -39.8895475100  0.0710961857  -39.8184513243
285.2554530000  -39.8894716600  0.0710199884  -39.8184516716
289.3895900000  -39.8894558500  0.0710053839  -39.8184504661
293.5237270000  -39.8894983900  0.0710480278  -39.8184503622
297.6578640000  -39.8895951000  0.0711450520  -39.8184500480
301.7920010000  -39.8897444100  0.0712943687  -39.8184500413
305.9261380000  -39.8899444300  0.0714938446  -39.8184505854
310.0602750000  -39.8901922600  0.0717418753  -39.8184503847
314.1944120000  -39.8904868600  0.0720367134  -39.8184501466
318.3285490000  -39.8908265700  0.0723757814  -39.8184507886
322.4626860000  -39.8912079600  0.0727563269  -39.8184516331
326.5968230000  -39.8916273800  0.0731750317  -39.8184523483
330.7309600000  -39.8920813200  0.0736275661  -39.8184537539
334.8650970000  -39.8925636100  0.0741087229  -39.8184548871
338.9992340000  -39.8930672600  0.0746121117  -39.8184551483
343.1333710000  -39.8935848700  0.0751301445  -39.8184547255
347.2675080000  -39.8941095100  0.0756540130  -39.8184554970
351.4016450000  -39.8946298600  0.0761737032  -39.8184561568
355.5357820000  -39.8951357700  0.0766778038  -39.8184579662
359.6699190000  -39.8956131200  0.0771542972  -39.8184588228
363.8040560000  -39.8960485900  0.0775898985  -39.8184586915
367.9381930000  -39.8964290400  0.0779696693  -39.8184593707
372.0723300000  -39.8967382300  0.0782786217  -39.8184596083
376.2064670000  -39.8969623000  0.0785011603  -39.8184611397
380.3406040000  -39.8970840800  0.0786226737  -39.8184614063
384.4747410000  -39.8970916500  0.0786298337  -39.8184618163
388.6088780000  -39.8969755400  0.0785111364  -39.8184644036
392.7430150000  -39.8967247100  0.0782594402  -39.8184652698
396.8771520000  -39.8963390700  0.0778740629  -39.8184650071
401.0112890000  -39.8958285700  0.0773645276  -39.8184640424
405.1454260000  -39.8952160800  0.0767552944  -39.8184607856
409.2795630000  -39.8945403700  0.0760822381  -39.8184581319
413.4137000000  -39.8938343000  0.0753772647  -39.8184570353
417.5478370000  -39.8931151600  0.0746593000  -39.8184558600
421.6819740000  -39.8923962900  0.0739410216  -39.8184552684
425.8161110000  -39.8916964300  0.0732373135  -39.8184591165
429.9502480000  -39.8910146900  0.0725598375  -39.8184548525
434.0843850000  -39.8925364400  0.0721947193  -39.8203417207
438.2185220000  -39.8926081200  0.0722696867  -39.8203384333
442.3526590000  -39.8929665200  0.0726301665  -39.8203363535
446.4867960000  -39.8936379200  0.0733029049  -39.8203350151
450.6209330000  -39.8946357800  0.0743015747  -39.8203342053
454.7550700000  -39.8959619400  0.0756271442  -39.8203347958
458.8892070000  -39.8976041600  0.0772676145  -39.8203365455
463.0233440000  -39.8995381200  0.0791988747  -39.8203392453
467.1574810000  -39.9017278200  0.0813852261  -39.8203425939
471.2916180000  -39.9041274400  0.0837804681  -39.8203469719
475.4257550000  -39.9066827900  0.0863309906  -39.8203517994
479.5598920000  -39.9093351900  0.0889789577  -39.8203562323
483.6940290000  -39.9120254900  0.0916648521  -39.8203606379
487.8281660000  -39.9146952100  0.0943308989  -39.8203643111
491.9623030000  -39.9172903900  0.0969231871  -39.8203672029
496.0964400000  -39.9197632200  0.0993937948  -39.8203694252
500.2305770000  -39.9220735300  0.1017022433  -39.8203712867
504.3647140000  -39.9241892100  0.1038163997  -39.8203728103
508.4988510000  -39.9260863800  0.1057125782  -39.8203738018
512.6329880000  -39.9277490700  0.1073747323  -39.8203743377
516.7671250000  -39.9291685100  0.1087942925  -39.8203742175
520.9012620000  -39.9303420400  0.1099690685  -39.8203729715
525.0353990000  -39.9312746700  0.1109020711  -39.8203725989
529.1695360000  -39.9319728100  0.1116013626  -39.8203714474
533.3036730000  -39.9324493400  0.1120791363  -39.8203702037
537.4378100000  -39.9327198500  0.1123506711  -39.8203691789
541.5719470000  -39.9328020000  0.1124341373  -39.8203678627
545.7060840000  -39.9327160100  0.1123493675  -39.8203666425
549.8402210000  -39.9324821000  0.1121168023  -39.8203652977
553.9743580000  -39.9321212300  0.1117573180  -39.8203639120
558.1084950000  -39.9316543200  0.1112918384  -39.8203624816
562.2426320000  -39.9311018900  0.1107408483  -39.8203610417
566.3767690000  -39.9304838700  0.1101241830  -39.8203596870
570.5109060000  -39.9298194800  0.1094610464  -39.8203584336
574.6450430000  -39.9291271100  0.1087698549  -39.8203572551
578.7791800000  -39.9284243700  0.1080681927  -39.8203561773
582.9133170000  -39.9277280100  0.1073727968  -39.8203552132
587.0474540000  -39.9270539200  0.1066995850  -39.8203543350
591.1815910000  -39.9264171700  0.1060636678  -39.8203535022
595.3157280000  -39.9258320400  0.1054792896  -39.8203527504
599.4498650000  -39.9253119000  0.1049598346  -39.8203520654
603.5840020000  -39.9248695400  0.1045178612  -39.8203516788
607.7181390000  -39.9245158400  0.1041649936  -39.8203508464
611.8522760000  -39.9242623900  0.1039119689  -39.8203504211
615.9864130000  -39.9241187600  0.1037686673  -39.8203500927
620.1205500000  -39.9240940300  0.1037440146  -39.8203500154
624.2546870000  -39.9241953700  0.1038458858  -39.8203494842
628.3888240000  -39.9244304800  0.1040811658  -39.8203493142
632.5229610000  -39.9248051900  0.1044558270  -39.8203493630
636.6570980000  -39.9253240500  0.1049748075  -39.8203492425
640.7912350000  -39.9259911300  0.1056419982  -39.8203491318
644.9253720000  -39.9268093300  0.1064603073  -39.8203490227
649.0595090000  -39.9277806100  0.1074316760  -39.8203489340
653.1936460000  -39.9289059600  0.1085571095  -39.8203488505
657.3277830000  -39.9301855000  0.1098367234  -39.8203487766
661.4619200000  -39.9316185100  0.1112697895  -39.8203487205
