# time  poten(istate=1)  kinen  toten
0.0000000000  -39.9068265100  0.0447521946  -39.8620743154
4.1341370000  -39.9073360400  0.0452617596  -39.8620742804
8.2682740000  -39.9077765300  0.0457017594  -39.8620747706
12.4024110000  -39.9081420700  0.0460672102  -39.8620748598
16.5365480000  -39.9084307100  0.0463551386  -39.8620755714
20.6706850000  -39.9086399300  0.0465642780  -39.8620756520
24.8048220000  -39.9087704600  0.0466947711  -39.8620756889
28.9389590000  -39.9088238600  0.0467481258  -39.8620757342
33.0730960000  -39.9088028000  0.0467271497  -39.8620756503
37.2072330000  -39.9087113100  0.0466357572  -39.8620755528
41.3413700000  -39.9085543400  0.0464789245  -39.8620754155
45.4755070000  -39.9083379000  0.0462626414  -39.8620752586
49.6096440000  -39.9080688700  0.0459937949  -39.8620750751
53.7437810000  -39.9077549300  0.0456800483  -39.8620748817
57.8779180000  -39.9074043900  0.0453297012  -39.8620746888
62.0120550000  -39.9070260400  0.0449515197  -39.8620745203
66.1461920000  -39.9066289200  0.0445545468  -39.8620743732
70.2803290000  -39.9062221500  0.0441478925  -39.8620742575
74.4144660000  -39.9058147100  0.0437407868  -39.8620739232
78.5486030000  -39.9054150200  0.0433418729  -39.8620731471
82.6827400000  -39.9050313500  0.0429588416  -39.8620725084
86.8168770000  -39.9046707000  0.0425987543  -39.8620719457
90.9510140000  -39.9043392200  0.0422677495  -39.8620714705
95.0851510000  -39.9040418800  0.0419707991  -39.8620710809
99.2192880000  -39.9037823200  0.0417116071  -39.8620707129
103.3534250000  -39.9035630700  0.0414925335  -39.8620705365
107.4875620000  -39.9033851700  0.0413145796  -39.8620705904
111.6216990000  -39.9032480100  0.0411774168  -39.8620705932
115.7558360000  -39.9031502000  0.0410793693  -39.8620708307
119.8899730000  -39.9030888700  0.0410177157  -39.8620711543
124.0241100000  -39.9030603800  0.0409888298  -39.8620715502
128.1582470000  -39.9030602000  0.0409882087  -39.8620719913
132.2923840000  -39.9030832400  0.0410107554  -39.8620724846
136.4265210000  -39.9031237700  0.0410510515  -39.8620727185
140.5606580000  -39.9031765500  0.0411034325  -39.8620731175
144.6947950000  -39.9032357000  0.0411621883  -39.8620735117
148.8289320000  -39.9032957700  0.0412218648  -39.8620739052
152.9630690000  -39.9033516900  0.0412771133  -39.8620745767
157.0972060000  -39.9033989300  0.0413233183  -39.8620756117
161.2313430000  -39.9034331100  0.0413566355  -39.8620764745
165.3654800000  -39.9034507700  0.0413736024  -39.8620771676
169.4996170000  -39.9034488900  0.0413716409  -39.8620772491
173.6337540000  -39.9034258300  0.0413485473  -39.8620772827
177.7678910000  -39.9033797600  0.0413025258  -39.8620772342
181.9020280000  -39.9033093800  0.0412325852  -39.8620767948
186.0361650000  -39.9032146700  0.0411381965  -39.8620764735
190.1703020000  -39.9030953200  0.0410192453  -39.8620760747
194.3044390000  -39.9029519500  0.0408760024  -39.8620759476
198.4385760000  -39.9027844700  0.0407088778  -39.8620755922
202.5727130000  -39.9025936600  0.0405184097  -39.8620752503
206.7068500000  -39.9023803600  0.0403053670  -39.8620749930
210.8409870000  -39.9021450900  0.0400704154  -39.8620746746
214.9751240000  -39.9018885400  0.0398140064  -39.8620745336
219.1092610000  -39.9016101800  0.0395364751  -39.8620737049
223.2433980000  -39.9013113200  0.0392379117  -39.8620734083
227.3775350000  -39.9009911800  0.0389180875  -39.8620730925
231.5116720000  -39.9006491800  0.0385765065  -39.8620726735
235.6458090000  -39.9002846800  0.0382123590  -39.8620723210
239.7799460000  -39.8998964900  0.0378245277  -39.8620719623
243.9140830000  -39.8994832100  0.0374116949  -39.8620715151
