# time  poten(istate=1)  kinen  toten
0.0000000000  -39.8914822400  0.0114730418  -39.8800091982
4.1341370000  -39.8904398200  0.0104344127  -39.8800054073
8.2682740000  -39.8895002900  0.0094954693  -39.8800048207
12.4024110000  -39.8886727700  0.0086685381  -39.8800042319
16.5365480000  -39.8879681900  0.0079644544  -39.8800037356
20.6706850000  -39.8873957200  0.0073923071  -39.8800034129
24.8048220000  -39.8869626100  0.0069592635  -39.8800033465
28.9389590000  -39.8866739100  0.0066705009  -39.8800034091
33.0730960000  -39.8865330800  0.0065292499  -39.8800038301
37.2072330000  -39.8865414200  0.0065366385  -39.8800047815
41.3413700000  -39.8866965000  0.0066919846  -39.8800045154
45.4755070000  -39.8869976400  0.0069929112  -39.8800047288
49.6096440000  -39.8874407700  0.0074352734  -39.8800054966
53.7437810000  -39.8880190200  0.0080134075  -39.8800056125
57.8779180000  -39.8887261600  0.0087204593  -39.8800057007
62.0120550000  -39.8895550300  0.0095483980  -39.8800066320
66.1461920000  -39.8904948700  0.0104878735  -39.8800069965
70.2803290000  -39.8915372000  0.0115287543  -39.8800084457
74.4144660000  -39.8926682300  0.0126601107  -39.8800081193
78.5486030000  -39.8938794200  0.0138702698  -39.8800091502
82.6827400000  -39.8951566100  0.0151471825  -39.8800094275
86.8168770000  -39.8964882600  0.0164785687  -39.8800096913
90.9510140000  -39.8978619000  0.0178519544  -39.8800099456
95.0851510000  -39.8992652000  0.0192548276  -39.8800103724
99.2192880000  -39.9006856700  0.0206748527  -39.8800108173
103.3534250000  -39.9021112600  0.0221000035  -39.8800112565
107.4875620000  -39.9035303000  0.0235185956  -39.8800117044
111.6216990000  -39.9049311800  0.0249195083  -39.8800116717
115.7558360000  -39.9063039900  0.0262921577  -39.8800118323
119.8899730000  -39.9076386200  0.0276265750  -39.8800120450
124.0241100000  -39.9089258400  0.0289136013  -39.8800122387
128.1582470000  -39.9101573000  0.0301448856  -39.8800124144
132.2923840000  -39.9113255200  0.0313129311  -39.8800125889
136.4265210000  -39.9124238600  0.0324111359  -39.8800127241
140.5606580000  -39.9134466500  0.0334338158  -39.8800128342
144.6947950000  -39.9143891400  0.0343762021  -39.8800129379
148.8289320000  -39.9152474900  0.0352344517  -39.8800130383
152.9630690000  -39.9160187400  0.0360056330  -39.8800131070
157.0972060000  -39.9167008400  0.0366876959  -39.8800131441
161.2313430000  -39.9172926000  0.0372794399  -39.8800131601
165.3654800000  -39.9177943600  0.0377805895  -39.8800137705
169.4996170000  -39.9182044500  0.0381914654  -39.8800129846
173.6337540000  -39.9185256000  0.0385130275  -39.8800125725
177.7678910000  -39.9187593700  0.0387470637  -39.8800123063
181.9020280000  -39.9189079200  0.0388959058  -39.8800120142
186.0361650000  -39.9189741300  0.0389624161  -39.8800117139
190.1703020000  -39.9189613200  0.0389499248  -39.8800113952
194.3044390000  -39.9188736300  0.0388621176  -39.8800115124
198.4385760000  -39.9187142200  0.0387030863  -39.8800111337
202.5727130000  -39.9184881700  0.0384772468  -39.8800109232
206.7068500000  -39.9181998900  0.0381891832  -39.8800107068
210.8409870000  -39.9178541300  0.0378436559  -39.8800104741
214.9751240000  -39.9174563900  0.0374455720  -39.8800108180
219.1092610000  -39.9170107100  0.0369998680  -39.8800108420
223.2433980000  -39.9165221300  0.0365114411  -39.8800106889
227.3775350000  -39.9159957700  0.0359851978  -39.8800105722
231.5116720000  -39.9154365200  0.0354259803  -39.8800105397
235.6458090000  -39.9148491100  0.0348385172  -39.8800105928
239.7799460000  -39.9142381600  0.0342273840  -39.8800107760
243.9140830000  -39.9136080800  0.0335969742  -39.8800111058
248.0482200000  -39.9129630500  0.0329514631  -39.8800115869
252.1823570000  -39.9123062700  0.0322947025  -39.8800115675
256.3164940000  -39.9116431500  0.0316303083  -39.8800128417
260.4506310000  -39.9109763000  0.0309614566  -39.8800148434
264.5847680000  -39.9103034400  0.0302909843  -39.8800124557
268.7189050000  -39.9096344000  0.0296214184  -39.8800129816
272.8530420000  -39.9089682500  0.0289545488  -39.8800137012
276.9871790000  -39.9083022900  0.0282912329  -39.8800110571
281.1213160000  -39.9076475200  0.0276316991  -39.8800158209
285.2554530000  -39.9069891300  0.0269748232  -39.8800143068
289.3895900000  -39.9063297900  0.0263171312  -39.8800126588
293.5237270000  -39.9056637800  0.0256514150  -39.8800123650
297.6578640000  -39.9049734700  0.0249624510  -39.8800110190
301.7920010000  -39.9042373700  0.0242152002  -39.8800221698
305.9261380000  -39.9033274200  0.0232772008  -39.8800502192
310.0602750000  -39.9073942500  0.0226655159  -39.8847287341
314.1944120000  -39.9072612500  0.0225301178  -39.8847311322
318.3285490000  -39.9071625200  0.0224315283  -39.8847309917
322.4626860000  -39.9071013600  0.0223702378  -39.8847311222
326.5968230000  -39.9070776700  0.0223463921  -39.8847312779
330.7309600000  -39.9070913600  0.0223598681  -39.8847314919
334.8650970000  -39.9071419400  0.0224102648  -39.8847316752
338.9992340000  -39.9072287900  0.0224968992  -39.8847318908
343.1333710000  -39.9073509500  0.0226188134  -39.8847321366
347.2675080000  -39.9075071700  0.0227747795  -39.8847323905
351.4016450000  -39.9076959700  0.0229633127  -39.8847326573
355.5357820000  -39.9079162400  0.0231827195  -39.8847335205
359.6699190000  -39.9081662500  0.0234310372  -39.8847352128
363.8040560000  -39.9084482400  0.0237060394  -39.8847422006
367.9381930000  -39.9087415400  0.0240053770  -39.8847361630
372.0723300000  -39.9090651200  0.0243266172  -39.8847385028
376.2064670000  -39.9094051700  0.0246671098  -39.8847380602
380.3406040000  -39.9097614100  0.0250239403  -39.8847374697
384.4747410000  -39.9101311000  0.0253942859  -39.8847368141
388.6088780000  -39.9105109900  0.0257753151  -39.8847356749
392.7430150000  -39.9108985400  0.0261639833  -39.8847345567
396.8771520000  -39.9112905500  0.0265571252  -39.8847334248
401.0112890000  -39.9116841000  0.0269514828  -39.8847326172
405.1454260000  -39.9120770000  0.0273439109  -39.8847330891
409.2795630000  -39.9124639700  0.0277311188  -39.8847328512
413.4137000000  -39.9128423600  0.0281096278  -39.8847327322
417.5478370000  -39.9132088300  0.0284760522  -39.8847327778
421.6819740000  -39.9135599800  0.0288270298  -39.8847329502
425.8161110000  -39.9138924700  0.0291592153  -39.8847332547
429.9502480000  -39.9142029800  0.0294693082  -39.8847336718
434.0843850000  -39.9144882800  0.0297541019  -39.8847341781
438.2185220000  -39.9147452000  0.0300104735  -39.8847347265
442.3526590000  -39.9149707900  0.0302354069  -39.8847353831
446.4867960000  -39.9151620900  0.0304260711  -39.8847360189
450.6209330000  -39.9153166900  0.0305798436  -39.8847368464
454.7550700000  -39.9154321300  0.0306943484  -39.8847377816
458.8892070000  -39.9155063200  0.0307675053  -39.8847388147
463.0233440000  -39.9155370000  0.0307974644  -39.8847395356
467.1574810000  -39.9155241000  0.0307829091  -39.8847411909
471.2916180000  -39.9154660000  0.0307232836  -39.8847427164
475.4257550000  -39.9153626100  0.0306182018  -39.8847444082
479.5598920000  -39.9152128500  0.0304677526  -39.8847450974
483.6940290000  -39.9150186400  0.0302727930  -39.8847458470
487.8281660000  -39.9147828300  0.0300349023  -39.8847479277
491.9623030000  -39.9145051600  0.0297563600  -39.8847488000
496.0964400000  -39.9141817300  0.0294400403  -39.8847416897
500.2305770000  -39.9138308000  0.0290897348  -39.8847410652
504.3647140000  -39.9134519900  0.0287102006  -39.8847417894
508.4988510000  -39.9130463700  0.0283068660  -39.8847395040
512.6329880000  -39.9126246200  0.0278860005  -39.8847386195
516.7671250000  -39.9121925000  0.0274548678  -39.8847376322
520.9012620000  -39.9117580500  0.0270214487  -39.8847366013
525.0353990000  -39.9113299500  0.0265944410  -39.8847355090
529.1695360000  -39.9109159600  0.0261830502  -39.8847329098
533.3036730000  -39.9105301500  0.0257971384  -39.8847330116
537.4378100000  -39.9101792000  0.0254469058  -39.8847322942
541.5719470000  -39.9098737000  0.0251423938  -39.8847313062
545.7060840000  -39.9096236500  0.0248933894  -39.8847302606
549.8402210000  -39.9094361500  0.0247087745  -39.8847273755
553.9743580000  -39.9093204000  0.0245960514  -39.8847243486
558.1084950000  -39.9092854600  0.0245617687  -39.8847236913
562.2426320000  -39.9093378800  0.0246113158  -39.8847265642
566.3767690000  -39.9094714300  0.0247494074  -39.8847220226
570.5109060000  -39.9097043100  0.0249843159  -39.8847199941
574.6450430000  -39.9100520500  0.0253353295  -39.8847167205
578.7791800000  -39.9105514900  0.0258383269  -39.8847131631
582.9133170000  -39.9112485000  0.0265377337  -39.8847107663
587.0474540000  -39.9121767800  0.0274651393  -39.8847116407
591.1815910000  -39.9133397700  0.0286255867  -39.8847141833
595.3157280000  -39.9147191500  0.0300023082  -39.8847168418
599.4498650000  -39.9162876500  0.0315680541  -39.8847195959
603.5840020000  -39.9180141900  0.0332918186  -39.8847223714
607.7181390000  -39.9198673200  0.0351417103  -39.8847256097
611.8522760000  -39.9218135900  0.0370849931  -39.8847285969
615.9864130000  -39.9238187200  0.0390872750  -39.8847314450
620.1205500000  -39.9258468100  0.0411124003  -39.8847344097
624.2546870000  -39.9278593100  0.0431219468  -39.8847373632
628.3888240000  -39.9298160000  0.0450755132  -39.8847404868
632.5229610000  -39.9316758200  0.0469308557  -39.8847449643
636.6570980000  -39.9333922900  0.0486447162  -39.8847475738
640.7912350000  -39.9349245200  0.0501737782  -39.8847507418
644.9253720000  -39.9362272800  0.0514738749  -39.8847534051
649.0595090000  -39.9372592700  0.0525021040  -39.8847571660
653.1936460000  -39.9379774200  0.0532187551  -39.8847586649
657.3277830000  -39.9383484800  0.0535882724  -39.8847602076
661.4619200000  -39.9383441900  0.0535829805  -39.8847612095
665.5960570000  -39.9379465900  0.0531855765  -39.8847610135
669.7301940000  -39.9371515600  0.0523910290  -39.8847605310
673.8643310000  -39.9359696900  0.0512103890  -39.8847593010
677.9984680000  -39.9344315600  0.0496746275  -39.8847569325
682.1326050000  -39.9325897600  0.0478367793  -39.8847529807
686.2667420000  -39.9305217600  0.0457742040  -39.8847475560
690.4008790000  -39.9283320900  0.0435911512  -39.8847409388
694.5350160000  -39.9261514600  0.0414180387  -39.8847334213
698.6691530000  -39.9241321800  0.0394075925  -39.8847245875
702.8032900000  -39.9224406800  0.0377268247  -39.8847138553
706.9374270000  -39.9212499500  0.0365454509  -39.8847044991
711.0715640000  -39.9207179600  0.0360206753  -39.8846972847
715.2057010000  -39.9209720100  0.0362792056  -39.8846928044
719.3398380000  -39.9220951500  0.0374011969  -39.8846939531
723.4739750000  -39.9241039600  0.0394091865  -39.8846947735
727.6081120000  -39.9269633300  0.0422628364  -39.8847004936
731.7422490000  -39.9305724200  0.0458631097  -39.8847093103
735.8763860000  -39.9347843500  0.0500643214  -39.8847200286
740.0105230000  -39.9394220400  0.0546903639  -39.8847316761
744.1446600000  -39.9442971600  0.0595536943  -39.8847434657
748.2787970000  -39.9492258600  0.0644735212  -39.8847523388
752.4129340000  -39.9540488900  0.0692895925  -39.8847592975
756.5470710000  -39.9586354600  0.0738726977  -39.8847627623
760.6812080000  -39.9628995000  0.0781375719  -39.8847619281
764.8153450000  -39.9668312900  0.0820917051  -39.8847395849
768.9494820000  -39.9753036800  0.0857590749  -39.8895446051
773.0836190000  -39.9785692900  0.0890256262  -39.8895436638
777.2177560000  -39.9813441300  0.0918038277  -39.8895403023
781.3518930000  -39.9836501900  0.0941128120  -39.8895373780
785.4860300000  -39.9855156300  0.0959816437  -39.8895339863
789.6201670000  -39.9869760600  0.0974461669  -39.8895298931
793.7543040000  -39.9880725200  0.0985461088  -39.8895264112
797.8884410000  -39.9888457500  0.0993231906  -39.8895225594
802.0225780000  -39.9893389300  0.0998189456  -39.8895199844
806.1567150000  -39.9895908800  0.1000735439  -39.8895173361
810.2908520000  -39.9896397500  0.1001249657  -39.8895147843
814.4249890000  -39.9895209200  0.1000083704  -39.8895125496
818.5591260000  -39.9892663800  0.0997558373  -39.8895105427
822.6932630000  -39.9889049800  0.0993963136  -39.8895086664
826.8274000000  -39.9884626300  0.0989555790  -39.8895070510
830.9615370000  -39.9879620500  0.0984564049  -39.8895056451
835.0956740000  -39.9874232100  0.0979187880  -39.8895044220
839.2298110000  -39.9868635000  0.0973601394  -39.8895033606
843.3639480000  -39.9862980000  0.0967955233  -39.8895024767
847.4980850000  -39.9857396200  0.0962379000  -39.8895017200
851.6322220000  -39.9851993900  0.0956983367  -39.8895010533
855.7663590000  -39.9846869100  0.0951862735  -39.8895006365
859.9004960000  -39.9842100700  0.0947097560  -39.8895003140
864.0346330000  -39.9837756800  0.0942755843  -39.8895000957
868.1687700000  -39.9833893300  0.0938894392  -39.8894998908
872.3029070000  -39.9830557900  0.0935560747  -39.8894997153
876.4370440000  -39.9827790800  0.0932794857  -39.8894995943
880.5711810000  -39.9825624000  0.0930630620  -39.8894993380
884.7053180000  -39.9824087700  0.0929096184  -39.8894991516
888.8394550000  -39.9823205100  0.0928215086  -39.8894990014
892.9735920000  -39.9822996200  0.0928007576  -39.8894988624
897.1077290000  -39.9823478900  0.0928491475  -39.8894987425
901.2418660000  -39.9824669300  0.0929683181  -39.8894986119
905.3760030000  -39.9826581400  0.0931597371  -39.8894984029
909.5101400000  -39.9829230200  0.0934247644  -39.8894982556
913.6442770000  -39.9832628300  0.0937647741  -39.8894980559
917.7784140000  -39.9836790100  0.0941811831  -39.8894978269
921.9125510000  -39.9841730100  0.0946754125  -39.8894975975
926.0466880000  -39.9847463400  0.0952489682  -39.8894973718
930.1808250000  -39.9854007000  0.0959034858  -39.8894972142
934.3149620000  -39.9861376500  0.0966405000  -39.8894971500
938.4490990000  -39.9869590500  0.0974618056  -39.8894972444
942.5832360000  -39.9878668000  0.0983694836  -39.8894973164
946.7173730000  -39.9888628300  0.0993654665  -39.8894973635
950.8515100000  -39.9899490400  0.1004516724  -39.8894973676
954.9856470000  -39.9911273100  0.1016299332  -39.8894973768
959.1197840000  -39.9923992800  0.1029018909  -39.8894973891
963.2539210000  -39.9937663000  0.1042688850  -39.8894974150
967.3880580000  -39.9952292700  0.1057318106  -39.8894974594
971.5221950000  -39.9967884900  0.1072909495  -39.8894975405
975.6563320000  -39.9984434600  0.1089457809  -39.8894976791
979.7904690000  -40.0001926800  0.1106947674  -39.8894979126
983.9246060000  -40.0020332600  0.1125351147  -39.8894981453
988.0587430000  -40.0039611000  0.1144624841  -39.8894986159
992.1928800000  -40.0059699600  0.1164706854  -39.8894992746
996.3270170000  -40.0080514900  0.1185513235  -39.8895001665
1000.4611540000  -40.0101941600  0.1206934351  -39.8895007249
1004.5952910000  -40.0123851300  0.1228830901  -39.8895020399
1008.7294280000  -40.0146069900  0.1251028717  -39.8895041183
1012.8635650000  -40.0168377400  0.1273314869  -39.8895062531
1016.9977020000  -40.0190520000  0.1295432871  -39.8895087129
1021.1318390000  -40.0212192600  0.1317076905  -39.8895115695
1025.2659760000  -40.0233037300  0.1337888308  -39.8895148992
1029.4001130000  -40.0252639600  0.1357452407  -39.8895187193
