  0.0000000000000000e+00  -6.5458627102317202e-03   0.0000000000000000e+00
  8.2682749151600010e+00  -6.2658617102318015e-03   0.0000000000000000e+00
  1.6536549830320002e+01  -5.3944027102317271e-03   0.0000000000000000e+00
  2.4804824745480005e+01  -3.9712597102317115e-03   0.0000000000000000e+00
  3.3073099660640004e+01  -2.1392397102317773e-03   0.0000000000000000e+00
  4.1341374575800003e+01  -1.4830571023183303e-04   0.0000000000000000e+00
  4.9609649490960010e+01   1.6723382897683159e-03   0.0000000000000000e+00
  5.7877924406120009e+01   2.9792212897681303e-03   0.0000000000000000e+00
  6.6146199321280008e+01   3.5036802897681074e-03   0.0000000000000000e+00
  7.4414474236440014e+01   3.1330602897681192e-03   0.0000000000000000e+00
  8.2682749151600007e+01   1.9473462897681149e-03   0.0000000000000000e+00
  9.0951024066760013e+01   1.9300228976826261e-04   0.0000000000000000e+00
  9.9219298981920019e+01  -1.7928697102318480e-03   0.0000000000000000e+00
  1.0748757389708001e+02  -3.6729477102317443e-03   0.0000000000000000e+00
  1.1575584881224002e+02  -5.1803957102318776e-03   0.0000000000000000e+00
  1.2402412372740001e+02  -6.1532777102317748e-03   0.0000000000000000e+00
  1.3229239864256002e+02  -6.5351677102318817e-03   0.0000000000000000e+00
  1.4056067355772001e+02  -6.3545047102318009e-03   0.0000000000000000e+00
  1.4882894847288003e+02  -5.6958157102318108e-03   0.0000000000000000e+00
  1.5709722338804002e+02  -4.6711767102318724e-03   0.0000000000000000e+00
  1.6536549830320001e+02  -3.3940777102317021e-03   0.0000000000000000e+00
  1.7363377321836003e+02  -1.9533077102318330e-03   0.0000000000000000e+00
  1.8190204813352003e+02  -3.9082271023183068e-04   0.0000000000000000e+00
  1.9017032304868002e+02   1.2804252897682389e-03   0.0000000000000000e+00
  1.9843859796384004e+02   2.9977022897682559e-03   0.0000000000000000e+00
  2.0670687287900003e+02   4.6345002897683063e-03   0.0000000000000000e+00
  2.1497514779416002e+02   6.0701392897681838e-03   0.0000000000000000e+00
  2.2324342270932001e+02   7.2180552897682659e-03   0.0000000000000000e+00
  2.3151169762448004e+02   8.0211072897682367e-03   0.0000000000000000e+00
  2.3977997253964003e+02   8.4443432897682857e-03   0.0000000000000000e+00
  2.4804824745480002e+02   8.4707172897682259e-03   0.0000000000000000e+00
  2.5631652236996001e+02   8.0992042897682914e-03   0.0000000000000000e+00
  2.6458479728512003e+02   7.3446892897681693e-03   0.0000000000000000e+00
  2.7285307220028005e+02   6.2395892897681993e-03   0.0000000000000000e+00
  2.8112134711544002e+02   4.8377452897683249e-03   0.0000000000000000e+00
  2.8938962203060004e+02   3.2212932897681679e-03   0.0000000000000000e+00
  2.9765789694576006e+02   1.5066582897682590e-03   0.0000000000000000e+00
  3.0592617186092002e+02  -1.7675371023173625e-04   0.0000000000000000e+00
  3.1419444677608004e+02  -1.7554867102318461e-03   0.0000000000000000e+00
  3.2246272169124006e+02  -3.2146477102317217e-03   0.0000000000000000e+00
  3.3073099660640003e+02  -4.5181837102317157e-03   0.0000000000000000e+00
  3.3899927152156005e+02  -5.5821267102318384e-03   0.0000000000000000e+00
  3.4726754643672007e+02  -6.2944807102318645e-03   0.0000000000000000e+00
  3.5553582135188003e+02  -6.5414507102317110e-03   0.0000000000000000e+00
  3.6380409626704005e+02  -6.2334157102317267e-03   0.0000000000000000e+00
  3.7207237118220007e+02  -5.3331767102318128e-03   0.0000000000000000e+00
  3.8034064609736004e+02  -3.8850797102318868e-03   0.0000000000000000e+00
  3.8860892101252006e+02  -2.0373757102318812e-03   0.0000000000000000e+00
  3.9687719592768008e+02  -4.5084710231790837e-05   0.0000000000000000e+00
  4.0514547084284004e+02   1.7597402897682191e-03   0.0000000000000000e+00
  4.1341374575800006e+02   3.0347132897681206e-03   0.0000000000000000e+00
  4.2168202067316003e+02   3.5168002897683071e-03   0.0000000000000000e+00
  4.2995029558832005e+02   3.1022502897681825e-03   0.0000000000000000e+00
  4.3821857050348007e+02   1.8804212897682859e-03   0.0000000000000000e+00
  4.4648684541864003e+02   1.0457528976814956e-04   0.0000000000000000e+00
  4.5475512033380005e+02  -1.8856917102316739e-03   0.0000000000000000e+00
  4.6302339524896007e+02  -3.7547437102318781e-03   0.0000000000000000e+00
  4.7129167016412003e+02  -5.2401137102318085e-03   0.0000000000000000e+00
  4.7955994507928006e+02  -6.1851187102317517e-03   0.0000000000000000e+00
  4.8782821999444008e+02  -6.5380647102317724e-03   0.0000000000000000e+00
  4.9609649490960004e+02  -6.3308907102317402e-03   0.0000000000000000e+00
  5.0436476982476006e+02  -5.6502247102316883e-03   0.0000000000000000e+00
  5.1263304473992002e+02  -4.6089427102318226e-03   0.0000000000000000e+00
  5.2090131965508010e+02  -3.3201327102316824e-03   0.0000000000000000e+00
  5.2916959457024006e+02  -1.8709817102318116e-03   0.0000000000000000e+00
  5.3743786948540003e+02  -3.0157971023170305e-04   0.0000000000000000e+00
  5.4570614440056011e+02   1.3737792897681178e-03   0.0000000000000000e+00
  5.5397441931572007e+02   3.0877482897682107e-03   0.0000000000000000e+00
  5.6224269423088003e+02   4.7130152897683075e-03   0.0000000000000000e+00
  5.7051096914604011e+02   6.1312272897682263e-03   0.0000000000000000e+00
  5.7877924406120007e+02   7.2580592897681928e-03   0.0000000000000000e+00
  5.8704751897636004e+02   8.0379852897682902e-03   0.0000000000000000e+00
  5.9531579389152012e+02   8.4372612897682941e-03   0.0000000000000000e+00
  6.0358406880668008e+02   8.4398462897681270e-03   0.0000000000000000e+00
  6.1185234372184004e+02   8.0456312897683180e-03   0.0000000000000000e+00
  6.2012061863700012e+02   7.2704342897682572e-03   0.0000000000000000e+00
  6.2838889355216008e+02   6.1477312897681990e-03   0.0000000000000000e+00
  6.3665716846732005e+02   4.7326872897681671e-03   0.0000000000000000e+00
  6.4492544338248013e+02   3.1091312897681966e-03   0.0000000000000000e+00
  6.5319371829764009e+02   1.3949082897681819e-03   0.0000000000000000e+00
  6.6146199321280005e+02  -2.8244271023170064e-04   0.0000000000000000e+00
  6.6973026812796013e+02  -1.8544247102316724e-03   0.0000000000000000e+00
  6.7799854304312009e+02  -3.3063427102317799e-03   0.0000000000000000e+00
  6.8626681795828006e+02  -4.5984437102317699e-03   0.0000000000000000e+00
  6.9453509287344014e+02  -5.6437917102318824e-03   0.0000000000000000e+00
  7.0280336778860010e+02  -6.3292887102317508e-03   0.0000000000000000e+00
  7.1107164270376006e+02  -6.5418057102317739e-03   0.0000000000000000e+00
  7.1933991761892014e+02  -6.1942367102316709e-03   0.0000000000000000e+00
  7.2760819253408010e+02  -5.2539417102317465e-03   0.0000000000000000e+00
  7.3587646744924007e+02  -3.7717617102317469e-03   0.0000000000000000e+00
  7.4414474236440014e+02  -1.9035377102318840e-03   0.0000000000000000e+00
  7.5241301727956011e+02   8.8835289768107728e-05   0.0000000000000000e+00
  7.6068129219472007e+02   1.8697162897682862e-03   0.0000000000000000e+00
  7.6894956710988015e+02   3.0987532897681636e-03   0.0000000000000000e+00
  7.7721784202504011e+02   3.5212442897682994e-03   0.0000000000000000e+00
  7.8548611694020008e+02   3.0461192897681677e-03   0.0000000000000000e+00
  7.9375439185536015e+02   1.7757082897682519e-03   0.0000000000000000e+00
  8.0202266677052012e+02  -2.7628710231875075e-05   0.0000000000000000e+00
  8.1029094168568008e+02  -2.0213307102316946e-03   0.0000000000000000e+00
  8.1855921660084005e+02  -3.8725407102317977e-03   0.0000000000000000e+00
  8.2682749151600012e+02  -5.3251677102317263e-03   0.0000000000000000e+00
  8.3509576643116009e+02  -6.2299497102318302e-03   0.0000000000000000e+00
  8.4336404134632005e+02  -6.5417797102318431e-03   0.0000000000000000e+00
  8.5163231626148013e+02  -6.2973997102317991e-03   0.0000000000000000e+00
  8.5990059117664009e+02  -5.5862647102318252e-03   0.0000000000000000e+00
  8.6816886609180006e+02  -4.5222387102317185e-03   0.0000000000000000e+00
  8.7643714100696013e+02  -3.2176387102318404e-03   0.0000000000000000e+00
  8.8470541592212010e+02  -1.7570737102317047e-03   0.0000000000000000e+00
  8.9297369083728006e+02  -1.7760771023178634e-04   0.0000000000000000e+00
  9.0124196575244014e+02   1.5048682897682575e-03   0.0000000000000000e+00
  9.0951024066760010e+02   3.2168202897682185e-03   0.0000000000000000e+00
  9.1777851558276006e+02   4.8296282897681841e-03   0.0000000000000000e+00
  9.2604679049792014e+02   6.2275852897681894e-03   0.0000000000000000e+00
  9.3431506541308011e+02   7.3289942897682980e-03   0.0000000000000000e+00
  9.4258334032824007e+02   8.0802852897681188e-03   0.0000000000000000e+00
  9.5085161524340015e+02   8.4492192897682727e-03   0.0000000000000000e+00
  9.5911989015856011e+02   8.4210402897682002e-03   0.0000000000000000e+00
  9.6738816507372007e+02   7.9968602897682040e-03   0.0000000000000000e+00
  9.7565643998888015e+02   7.1937782897681934e-03   0.0000000000000000e+00
  9.8392471490404012e+02   6.0467602897682493e-03   0.0000000000000000e+00
  9.9219298981920008e+02   4.6128712897681723e-03   0.0000000000000000e+00
  1.0004612647343602e+03   2.9784192897681638e-03   0.0000000000000000e+00
  1.0087295396495201e+03   1.2633892897682131e-03   0.0000000000000000e+00
  1.0169978145646801e+03  -4.0692671023179194e-04   0.0000000000000000e+00
  1.0252660894798400e+03  -1.9702107102317346e-03   0.0000000000000000e+00
  1.0335343643950002e+03  -3.4121057102318719e-03   0.0000000000000000e+00
  1.0418026393101602e+03  -4.6887947102318694e-03   0.0000000000000000e+00
  1.0500709142253202e+03  -5.7102887102318256e-03   0.0000000000000000e+00
  1.0583391891404801e+03  -6.3626607102318378e-03   0.0000000000000000e+00
  1.0666074640556401e+03  -6.5340857102318406e-03   0.0000000000000000e+00
  1.0748757389708001e+03  -6.1409907102318861e-03   0.0000000000000000e+00
  1.0831440138859600e+03  -5.1566517102317189e-03   0.0000000000000000e+00
  1.0914122888011202e+03  -3.6398987102317371e-03   0.0000000000000000e+00
  1.0996805637162802e+03  -1.7554127102317185e-03   0.0000000000000000e+00
  1.1079488386314401e+03   2.2758228976815786e-04   0.0000000000000000e+00
  1.1162171135466001e+03   1.9706872897682359e-03   0.0000000000000000e+00
  1.1244853884617601e+03   3.1378332897682437e-03   0.0000000000000000e+00
  1.1327536633769200e+03   3.4858402897681717e-03   0.0000000000000000e+00
  1.1410219382920802e+03   2.9394272897682594e-03   0.0000000000000000e+00
  1.1492902132072402e+03   1.6158642897681208e-03   0.0000000000000000e+00
  1.1575584881224001e+03  -2.1312171023168958e-04   0.0000000000000000e+00
  1.1658267630375601e+03  -2.2032607102318025e-03   0.0000000000000000e+00
  1.1740950379527201e+03  -4.0265727102317683e-03   0.0000000000000000e+00
  1.1823633128678800e+03  -5.4354997102317171e-03   0.0000000000000000e+00
  1.1906315877830402e+03  -6.2899227102317656e-03   0.0000000000000000e+00
  1.1988998626982002e+03  -6.5523827102318410e-03   0.0000000000000000e+00
  1.2071681376133602e+03  -6.2648787102317360e-03   0.0000000000000000e+00
  1.2154364125285201e+03  -5.5196487102318059e-03   0.0000000000000000e+00
  1.2237046874436801e+03  -4.4311227102318274e-03   0.0000000000000000e+00
  1.2319729623588401e+03  -3.1100327102318026e-03   0.0000000000000000e+00
  1.2402412372740002e+03  -1.6371077102317333e-03   0.0000000000000000e+00
  1.2485095121891602e+03  -4.5069710231881999e-05   0.0000000000000000e+00
  1.2567777871043202e+03   1.6483282897681306e-03   0.0000000000000000e+00
  1.2650460620194801e+03   3.3618932897683251e-03   0.0000000000000000e+00
  1.2733143369346401e+03   4.9652132897681778e-03   0.0000000000000000e+00
  1.2815826118498001e+03   6.3453612897681477e-03   0.0000000000000000e+00
  1.2898508867649603e+03   7.4234922897682409e-03   0.0000000000000000e+00
  1.2981191616801202e+03   8.1481392897682081e-03   0.0000000000000000e+00
  1.3063874365952802e+03   8.4886462897681980e-03   0.0000000000000000e+00
  1.3146557115104401e+03   8.4315322897681177e-03   0.0000000000000000e+00
  1.3229239864256001e+03   7.9790252897682379e-03   0.0000000000000000e+00
  1.3311922613407601e+03   7.1492862897681864e-03   0.0000000000000000e+00
  1.3394605362559203e+03   5.9784042897681466e-03   0.0000000000000000e+00
  1.3477288111710802e+03   4.5247812897681872e-03   0.0000000000000000e+00
  1.3559970860862402e+03   2.8764342897682482e-03   0.0000000000000000e+00
  1.3642653610014002e+03   1.1550162897682181e-03   0.0000000000000000e+00
  1.3725336359165601e+03  -5.1497771023178984e-04   0.0000000000000000e+00
  1.3808019108317201e+03  -2.0746857102318383e-03   0.0000000000000000e+00
  1.3890701857468803e+03  -3.5104457102317355e-03   0.0000000000000000e+00
  1.3973384606620402e+03  -4.7768897102318242e-03   0.0000000000000000e+00
  1.4056067355772002e+03  -5.7830427102318893e-03   0.0000000000000000e+00
  1.4138750104923602e+03  -6.4152627102318505e-03   0.0000000000000000e+00
  1.4221432854075201e+03  -6.5632527102317262e-03   0.0000000000000000e+00
  1.4304115603226801e+03  -6.1462047102318618e-03   0.0000000000000000e+00
  1.4386798352378403e+03  -5.1413217102318498e-03   0.0000000000000000e+00
  1.4469481101530002e+03  -3.6121097102317368e-03   0.0000000000000000e+00
  1.4552163850681602e+03  -1.7277117102316719e-03   0.0000000000000000e+00
  1.4634846599833202e+03   2.3988028976829057e-04   0.0000000000000000e+00
  1.4717529348984801e+03   1.9527882897683035e-03   0.0000000000000000e+00
  1.4800212098136401e+03   3.0796302897682093e-03   0.0000000000000000e+00
  1.4882894847288003e+03   3.3853952897682227e-03   0.0000000000000000e+00
  1.4965577596439603e+03   2.8040922897683007e-03   0.0000000000000000e+00
  1.5048260345591202e+03   1.4603292897681364e-03   0.0000000000000000e+00
  1.5130943094742802e+03  -3.7100671023182485e-04   0.0000000000000000e+00
  1.5213625843894401e+03  -2.3470347102316769e-03   0.0000000000000000e+00
  1.5296308593046001e+03  -4.1443967102317014e-03   0.0000000000000000e+00
  1.5378991342197603e+03  -5.5213927102317761e-03   0.0000000000000000e+00
  1.5461674091349203e+03  -6.3432817102317962e-03   0.0000000000000000e+00
  1.5544356840500802e+03  -6.5765697102317944e-03   0.0000000000000000e+00
  1.5627039589652402e+03  -6.2655637102317918e-03   0.0000000000000000e+00
  1.5709722338804002e+03  -5.5033447102317279e-03   0.0000000000000000e+00
  1.5792405087955601e+03  -4.4039997102318651e-03   0.0000000000000000e+00
  1.5875087837107203e+03  -3.0768287102318492e-03   0.0000000000000000e+00
  1.5957770586258803e+03  -1.6000577102317504e-03   0.0000000000000000e+00
  1.6040453335410402e+03  -3.7967102317626455e-06   0.0000000000000000e+00
  1.6123136084562002e+03   1.6939312897681358e-03   0.0000000000000000e+00
  1.6205818833713602e+03   3.4091432897682683e-03   0.0000000000000000e+00
  1.6288501582865201e+03   5.0106202897681751e-03   0.0000000000000000e+00
  1.6371184332016801e+03   6.3861642897682369e-03   0.0000000000000000e+00
  1.6453867081168403e+03   7.4576982897682775e-03   0.0000000000000000e+00
  1.6536549830320002e+03   8.1743212897682493e-03   0.0000000000000000e+00
  1.6619232579471602e+03   8.5058002897682172e-03   0.0000000000000000e+00
  1.6701915328623202e+03   8.4390152897682036e-03   0.0000000000000000e+00
  1.6784598077774801e+03   7.9765612897682026e-03   0.0000000000000000e+00
  1.6867280826926401e+03   7.1370302897681981e-03   0.0000000000000000e+00
  1.6949963576078003e+03   5.9571002897682579e-03   0.0000000000000000e+00
  1.7032646325229603e+03   4.4960522897681265e-03   0.0000000000000000e+00
  1.7115329074381202e+03   2.8432412897683168e-03   0.0000000000000000e+00
  1.7198011823532802e+03   1.1217942897681077e-03   0.0000000000000000e+00
  1.7280694572684401e+03  -5.4421871023180302e-04   0.0000000000000000e+00
  1.7363377321836001e+03  -2.0985277102318900e-03   0.0000000000000000e+00
  1.7446060070987603e+03  -3.5281737102317301e-03   0.0000000000000000e+00
  1.7528742820139203e+03  -4.7866637102318421e-03   0.0000000000000000e+00
