# time rdo00 rdo01 rdo10 rdo11
135.00000000000006 0.79461030-0.00029448j -0.11179722+0.00183550j -0.11147234-0.00167624j 0.20455378+0.00029267j
136.00000000000009 0.79671659-0.00030207j -0.11357551+0.00220961j -0.11330852-0.00215270j 0.20244728+0.00030029j
137.00000000000006 0.79869658-0.00030342j -0.11534766+0.00253597j -0.11517959-0.00255007j 0.20046717+0.00030164j
138.00000000000009 0.80051577-0.00029751j -0.11711452+0.00289924j -0.11706775-0.00294031j 0.19864796+0.00029566j
139.00000000000009 0.80213523-0.00028446j -0.11890330+0.00334155j -0.11897848-0.00336289j 0.19702857+0.00028249j
140.00000000000009 0.80352063-0.00026547j -0.12074599+0.00385345j -0.12092421-0.00381483j 0.19564331+0.00026336j
141.00000000000009 0.80465063-0.00024263j -0.12265997+0.00437794j -0.12290846-0.00425169j 0.19451347+0.00024037j
142.0000000000001 0.80552280-0.00021857j -0.12463463+0.00482403j -0.12491385-0.00459751j 0.19364143+0.00021619j
143.0000000000001 0.80615609-0.00019600j -0.12662539+0.00508537j -0.12689580-0.00476056j 0.19300818+0.00019356j
144.0000000000001 0.80659041-0.00017715j -0.12855464+0.00506031j -0.12878245-0.00465150j 0.19257379+0.00017473j
145.0000000000001 0.80688441-0.00016355j -0.13031853+0.00467089j -0.13047984-0.00420134j 0.19227966+0.00016119j
146.0000000000001 0.80711204-0.00015593j -0.13179830+0.00387912j -0.13188181-0.00337728j 0.19205191+0.00015363j
147.0000000000001 0.80735794-0.00015435j -0.13287570+0.00269936j -0.13288383-0.00219452j 0.19180597+0.00015212j
148.00000000000014 0.80771124-0.00015836j -0.13345158+0.00120414j -0.13339970-0.00072197j 0.19145273+0.00015617j
149.00000000000014 0.80825770-0.00016693j -0.13346546-0.00047887j -0.13337900+0.00092048j 0.19090640+0.00016473j
150.00000000000014 0.80907059-0.00017831j -0.13291258-0.00218070j -0.13282206+0.00257466j 0.19009361+0.00017610j
151.00000000000014 0.81020146-0.00019016j -0.13185419-0.00371486j -0.13178875+0.00406607j 0.18896279+0.00018794j
152.00000000000017 0.81167252-0.00019985j -0.13041733-0.00490783j -0.13039780+0.00523190j 0.18749174+0.00019769j
153.00000000000014 0.81347262-0.00020520j -0.12878188-0.00563032j -0.12881496+0.00594972j 0.18569162+0.00020310j
154.00000000000014 0.81555862-0.00020510j -0.12715570-0.00582212j -0.12723086+0.00616015j 0.18360559+0.00020305j
155.00000000000017 0.81786256-0.00020005j -0.12574199-0.00550383j -0.12583258+0.00587732j 0.18130164+0.00019802j
156.00000000000017 0.82030336-0.00019216j -0.12470583-0.00477114j -0.12477490+0.00518385j 0.17886087+0.00019013j
157.00000000000017 0.82280002-0.00018467j -0.12414823-0.00377197j -0.12415838+0.00421099j 0.17636420+0.00018262j
158.00000000000017 0.82528273-0.00018096j -0.12409465-0.00267201j -0.12401909+0.00310918j 0.17388140+0.00017889j
159.0000000000002 0.82769880-0.00018339j -0.12450078-0.00161826j -0.12433210+0.00201643j 0.17146511+0.00018134j
160.00000000000017 0.83001271-0.00019242j -0.12527321-0.00071036j -0.12502716+0.00103313j 0.16915090+0.00019043j
161.0000000000002 0.83220100-0.00020633j -0.12629820+0.00001307j -0.12601098+0.00020886j 0.16696226+0.00020440j
162.0000000000002 0.83424485-0.00022169j -0.12747017+0.00057107j -0.12718992-0.00045692j 0.16491806+0.00021980j
163.0000000000002 0.83612350-0.00023448j -0.12871263+0.00102283j -0.12848767-0.00100267j 0.16303911+0.00023260j
164.0000000000002 0.83781101-0.00024124j -0.12998729+0.00144259j -0.12985497-0.00148537j 0.16135137+0.00023938j
165.00000000000023 0.83927743-0.00024003j -0.13129113+0.00189442j -0.13127044-0.00195953j 0.15988481+0.00023821j
166.00000000000023 0.84049346-0.00023074j -0.13264456+0.00241315j -0.13273375-0.00245939j 0.15866873+0.00022893j
167.00000000000023 0.84143693-0.00021477j -0.13407521+0.00299480j -0.13425437-0.00298810j 0.15772531+0.00021297j
168.00000000000023 0.84209874-0.00019455j -0.13560212+0.00359674j -0.13583893-0.00351505j 0.15706360+0.00019273j
169.00000000000023 0.84248693-0.00017285j -0.13722338+0.00414593j -0.13748025-0.00398082j 0.15667552+0.00017098j
170.00000000000023 0.84262810-0.00015226j -0.13890892+0.00455215j -0.13914994-0.00430788j 0.15653445+0.00015034j
171.00000000000026 0.84256669-0.00013491j -0.14059893+0.00472387j -0.14079544-0.00441474j 0.15659596+0.00013294j
172.00000000000026 0.84236266-0.00012226j -0.14220745+0.00458467j -0.14234164-0.00423132j 0.15680008+0.00012028j
173.00000000000026 0.84208826-0.00011516j -0.14363081+0.00408831j -0.14369691-0.00371379j 0.15707459+0.00011316j
174.00000000000026 0.84182371-0.00011375j -0.14475997+0.00323065j -0.14476355-0.00285681j 0.15733928+0.00011173j
175.00000000000028 0.84165205-0.00011755j -0.14549612+0.00205645j -0.14545189-0.00170111j 0.15751112+0.00011552j
176.00000000000026 0.84165282-0.00012537j -0.14576741+0.00065886j -0.14569647-0.00033391j 0.15751057+0.00012340j
177.00000000000028 0.84189502-0.00013541j -0.14554462-0.00082952j -0.14547109+0.00111946j 0.15726861+0.00013354j
178.00000000000028 0.84242987-0.00014539j -0.14485218-0.00225389j -0.14479923+0.00251227j 0.15673398+0.00014367j
179.00000000000028 0.84328466-0.00015308j -0.14377150-0.00346102j -0.14375660+0.00369919j 0.15587938+0.00015148j
180.00000000000028 0.84445899-0.00015684j -0.14243388-0.00432533j -0.14246402+0.00456048j 0.15470517+0.00015529j
181.00000000000028 0.84592472-0.00015614j -0.14100299-0.00477172j -0.14107146+0.00502254j 0.15323948+0.00015459j
182.0000000000003 0.84763027-0.00015180j -0.13964946-0.00478900j -0.13973594+0.00506985j 0.15153392+0.00015024j
183.00000000000028 0.84950874-0.00014581j -0.13852295-0.00442985j -0.13859773+0.00474515j 0.14965541+0.00014425j
184.0000000000003 0.85148803-0.00014069j -0.13772855-0.00379649j -0.13776005+0.00413750j 0.14767604+0.00013913j
185.0000000000003 0.85350038-0.00013881j -0.13731347-0.00301553j -0.13727704+0.00336078j 0.14566357+0.00013726j
186.0000000000003 0.85548879-0.00014170j -0.13726733-0.00220872j -0.13715264+0.00252849j 0.14367498+0.00014015j
187.0000000000003 0.85740904-0.00014963j -0.13753509-0.00146780j -0.13734971+0.00173129j 0.14175450+0.00014806j
188.00000000000034 0.85922763-0.00016153j -0.13803806-0.00083977j -0.13780636+0.00102289j 0.13993567+0.00015993j
189.00000000000034 0.86091736-0.00017526j -0.13869657-0.00032521j -0.13845430+0.00041683j 0.13824572+0.00017363j
190.00000000000034 0.86245312-0.00018818j -0.13944843+0.00011144j -0.13923456-0.00010641j 0.13670980+0.00018651j
191.00000000000034 0.86380944-0.00019782j -0.14025927+0.00052408j -0.14010723-0.00058567j 0.13535337+0.00019613j
192.00000000000034 0.86496086-0.00020250j -0.14112330+0.00096502j -0.14105421-0.00106288j 0.13420190+0.00020080j
193.00000000000034 0.86588458-0.00020155j -0.14205628+0.00146812j -0.14207584-0.00156831j 0.13327819+0.00019984j
194.00000000000037 0.86656438-0.00019527j -0.14308372+0.00203835j -0.14318297-0.00210991j 0.13259840+0.00019356j
195.00000000000037 0.86699463-0.00018471j -0.14422806+0.00264876j -0.14438691-0.00266863j 0.13216816+0.00018298j
196.00000000000037 0.86718330-0.00017135j -0.14549734+0.00324429j -0.14568948-0.00319975j 0.13197955+0.00016962j
197.00000000000037 0.86715350-0.00015688j -0.14687743+0.00375066j -0.14707532-0.00363955j 0.13200948+0.00015518j
198.0000000000004 0.86694360-0.00014299j -0.14832838+0.00408645j -0.14850765-0.00391572j 0.13221956+0.00014130j
199.00000000000037 0.86660606-0.00013108j -0.14978498+0.00417677j -0.14992787-0.00396003j 0.13255725+0.00012941j
200.00000000000037 0.86620515-0.00012211j -0.15116166+0.00396683j -0.15125917-0.00372132j 0.13295828+0.00012045j
201.00000000000043 0.86581334-0.00011653j -0.15236149+0.00343414j -0.15241398-0.00317733j 0.13335020+0.00011486j
202.0000000000004 0.86550652-0.00011431j -0.15328885+0.00259686j -0.15330491-0.00234351j 0.13365714+0.00011263j
203.0000000000004 0.86535807-0.00011509j -0.15386422+0.00151628j -0.15385823-0.00127628j 0.13380571+0.00011340j
204.0000000000004 0.86543226-0.00011821j -0.15403883+0.00029177j -0.15402766-0.00006902j 0.13373164+0.00011651j
205.0000000000004 0.86577763-0.00012272j -0.15380626-0.00095195j -0.15380585+0.00115970j 0.13338633+0.00012103j
206.00000000000043 0.86642153-0.00012738j -0.15320786-0.00208398j -0.15322994+0.00228436j 0.13274244+0.00012571j
207.00000000000043 0.86736687-0.00013084j -0.15232987-0.00298915j -0.15237906+0.00319343j 0.13179709+0.00012918j
208.00000000000043 0.86859208-0.00013199j -0.15129150-0.00358818j -0.15136336+0.00380841j 0.13057188+0.00013034j
209.00000000000043 0.87005457-0.00013042j -0.15022583-0.00385085j -0.15030672+0.00409598j 0.12910938+0.00012878j
210.00000000000045 0.87169722-0.00012663j -0.14925752-0.00379869j -0.14932698+0.00407065j 0.12746670+0.00012500j
211.00000000000045 0.87345635-0.00012195j -0.14848264-0.00349616j -0.14851842+0.00378719j 0.12570746+0.00012033j
212.00000000000043 0.87526950-0.00011816j -0.14795587-0.00303261j -0.14794020+0.00332528j 0.12389414+0.00011654j
213.00000000000043 0.87708098-0.00011686j -0.14768792-0.00250006j -0.14761328+0.00277038j 0.12208246+0.00011524j
214.00000000000048 0.87884437-0.00011900j -0.14765305-0.00197293j -0.14752528+0.00219604j 0.12031888+0.00011740j
215.00000000000045 0.88052199-0.00012457j -0.14780366-0.00149469j -0.14764134+0.00165135j 0.11864110+0.00012301j
216.00000000000045 0.88208236-0.00013263j -0.14808741-0.00107413j -0.14791746+0.00115590j 0.11708061+0.00013111j
217.00000000000045 0.88349742-0.00014156j -0.14846199-0.00069113j -0.14831300+0.00070235j 0.11566551+0.00014007j
218.00000000000048 0.88474059-0.00014957j -0.14890413-0.00030891j -0.14879987+0.00026514j 0.11442235+0.00014809j
219.00000000000048 0.88578688-0.00015515j -0.14941150+0.00011112j -0.14936657-0.00018732j 0.11337611+0.00015362j
220.00000000000048 0.88661471-0.00015726j -0.14999869+0.00059612j -0.15001713-0.00068014j 0.11254835+0.00015563j
221.00000000000048 0.88720910-0.00015537j -0.15068929+0.00115266j -0.15076548-0.00122206j 0.11195403+0.00015367j
222.0000000000005 0.88756495-0.00014952j -0.15150664+0.00176283j -0.15162729-0.00179996j 0.11159819+0.00014778j
223.0000000000005 0.88768959-0.00014034j -0.15246495+0.00238506j -0.15261156-0.00237871j 0.11147349+0.00013859j
224.0000000000005 0.88760404-0.00012917j -0.15356214+0.00295908j -0.15371381-0.00290537j 0.11155897+0.00012740j
225.0000000000005 0.88734294-0.00011788j -0.15477477+0.00341422j -0.15491164-0.00331670j 0.11182005+0.00011608j
226.00000000000054 0.88695353-0.00010834j -0.15605597+0.00368004j -0.15616302-0.00354875j 0.11220948+0.00010652j
227.00000000000054 0.88649360-0.00010190j -0.15733729+0.00369858j -0.15740747-0.00354768j 0.11266944+0.00010005j
228.00000000000054 0.88602853-0.00009895j -0.15853494+0.00343600j -0.15857055-0.00328049j 0.11313458+0.00009707j
229.0000000000005 0.88562712-0.00009892j -0.15956017+0.00289173j -0.15957198-0.00274382j 0.11353607+0.00009703j
230.0000000000005 0.88535645-0.00010061j -0.16033238+0.00210246j -0.16033667-0.00196878j 0.11380679+0.00009872j
231.00000000000054 0.88527611-0.00010259j -0.16079258+0.00113979j -0.16080689-0.00101982j 0.11388719+0.00010071j
232.00000000000054 0.88543222-0.00010368j -0.16091453+0.00010082j -0.16095313+0.00001280j 0.11373112+0.00010181j
233.00000000000054 0.88585253-0.00010319j -0.16071083-0.00090687j -0.16078089+0.00102632j 0.11331086+0.00010133j
234.00000000000054 0.88654340-0.00010103j -0.16023189-0.00178305j -0.16033153+0.00192196j 0.11262002+0.00009919j
235.00000000000057 0.88748962-0.00009763j -0.15955798-0.00245153j -0.15967635+0.00262109j 0.11167383+0.00009580j
236.00000000000057 0.88865711-0.00009372j -0.15878549-0.00287183j -0.15890505+0.00307725j 0.11050633+0.00009190j
237.00000000000057 0.88999815-0.00009012j -0.15801072-0.00304307j -0.15811112+0.00328137j 0.10916526+0.00008828j
238.00000000000057 0.89145795-0.00008758j -0.15731460-0.00299945j -0.15737718+0.00325917j 0.10770540+0.00008573j
239.0000000000006 0.89298106-0.00008675j -0.15675173-0.00279864j -0.15676381+0.00306154j 0.10618222+0.00008488j
240.0000000000006 0.89451638-0.00008810j -0.15634604-0.00250614j -0.15630387+0.00275070j 0.10464687+0.00008622j
241.0000000000006 0.89601974-0.00009187j -0.15609362-0.00217973j -0.15600339+0.00238550j 0.10314354+0.00008994j
242.00000000000057 0.89745417-0.00009786j -0.15597132-0.00185769j -0.15584796+0.00200949j 0.10170918+0.00009590j
243.00000000000063 0.89878850-0.00010545j -0.15594853-0.00155350j -0.15581257+0.00164435j 0.10037492+0.00010347j
244.00000000000063 0.89999551-0.00011356j -0.15599876-0.00125747j -0.15587204+0.00128966j 0.09916799+0.00011160j
245.0000000000006 0.90105042-0.00012093j -0.15610800-0.00094438j -0.15600932+0.00092833j 0.09811315+0.00011903j
246.0000000000006 0.90193067-0.00012642j -0.15627831-0.00058421j -0.15622013+0.00053574j 0.09723298+0.00012458j
247.00000000000065 0.90261701-0.00012925j -0.15652621-0.00015323j -0.15651328+0.00009006j 0.09654671+0.00012744j
248.00000000000063 0.90309560-0.00012914j -0.15687719+0.00035731j -0.15690695-0.00041873j 0.09606821+0.00012730j
249.00000000000063 0.90336056-0.00012620j -0.15735806+0.00093630j -0.15742238-0.00098298j 0.09580334+0.00012431j
250.00000000000063 0.90341626-0.00012096j -0.15798919+0.00155207j -0.15807665-0.00157557j 0.09574772+0.00011902j
251.00000000000065 0.90327892-0.00011418j -0.15877787+0.00215544j -0.15887598-0.00215189j 0.09588512+0.00011220j
252.00000000000065 0.90297718-0.00010679j -0.15971345+0.00268571j -0.15981058-0.00265537j 0.09618690+0.00010479j
253.00000000000065 0.90255164-0.00009972j -0.16076487+0.00307907j -0.16085186-0.00302547j 0.09661247+0.00009770j
254.00000000000065 0.90205327-0.00009366j -0.16188100+0.00327850j -0.16195251-0.00320732j 0.09711088+0.00009163j
255.00000000000063 0.90154073-0.00008892j -0.16299455+0.00324373j -0.16304975-0.00316154j 0.09762347+0.00008690j
256.0000000000007 0.90107642-0.00008541j -0.16402919+0.00295972j -0.16407169-0.00287251j 0.09808784+0.00008344j
257.0000000000007 0.90072166-0.00008285j -0.16490944+0.00244171j -0.16494630-0.00235340j 0.09844265+0.00008091j
258.0000000000007 0.90053125-0.00008087j -0.16557165+0.00173527j -0.16561153-0.00164656j 0.09863311+0.00007898j
259.0000000000007 0.90054818-0.00007919j -0.16597415+0.00091084j -0.16602483-0.00081873j 0.09861624+0.00007735j
260.0000000000007 0.90079930-0.00007756j -0.16610418+0.00005309j -0.16617018+0.00004836j 0.09836519+0.00007575j
261.0000000000007 0.90129267-0.00007577j -0.16598000-0.00075274j -0.16606081+0.00087058j 0.09787188+0.00007396j
262.0000000000007 0.90201737-0.00007364j -0.16564723-0.00143475j -0.16573701+0.00157466j 0.09714724+0.00007183j
263.0000000000007 0.90294569-0.00007108j -0.16517023-0.00194539j -0.16525903+0.00210949j 0.09621895+0.00006926j
264.00000000000074 0.90403756-0.00006809j -0.16462038-0.00226703j -0.16469629+0.00245264j 0.09512711+0.00006627j
265.00000000000074 0.90524600-0.00006489j -0.16406399-0.00241111j -0.16411551+0.00261078j 0.09391868+0.00006308j
266.0000000000007 0.90652263-0.00006196j -0.16355230-0.00241137j -0.16357049+0.00261379j 0.09264201+0.00006017j
267.0000000000007 0.90782215-0.00006002j -0.16311573-0.00231282j -0.16309594+0.00250451j 0.09134244+0.00005824j
268.00000000000074 0.90910480-0.00005991j -0.16276360-0.00215946j -0.16270652+0.00232683j 0.09005972+0.00005813j
