# time  poten(istate=1)  kinen  toten
0.0000000000  -39.8876623100  0.0533786542  -39.8342836558
4.1341370000  -39.8895412400  0.0552558917  -39.8342853483
8.2682740000  -39.8913109800  0.0570246398  -39.8342863402
12.4024110000  -39.8929428600  0.0586553807  -39.8342874793
16.5365480000  -39.8944171500  0.0601298950  -39.8342872550
20.6706850000  -39.8957273200  0.0614411802  -39.8342861398
24.8048220000  -39.8968783300  0.0625926822  -39.8342856478
28.9389590000  -39.8978811200  0.0635967873  -39.8342843327
33.0730960000  -39.8987573000  0.0644748891  -39.8342824109
37.2072330000  -39.8995364400  0.0652551757  -39.8342812643
41.3413700000  -39.9002487400  0.0659684018  -39.8342803382
45.4755070000  -39.9009250200  0.0666460808  -39.8342789392
49.6096440000  -39.9015936600  0.0673162717  -39.8342773883
53.7437810000  -39.9022748000  0.0679988561  -39.8342759439
57.8779180000  -39.9029796800  0.0687045707  -39.8342751093
62.0120550000  -39.9037110900  0.0694359501  -39.8342751399
66.1461920000  -39.9044646300  0.0701891825  -39.8342754475
70.2803290000  -39.9052321900  0.0709566002  -39.8342755898
74.4144660000  -39.9060033700  0.0717283316  -39.8342750384
78.5486030000  -39.9067693400  0.0724934928  -39.8342758472
82.6827400000  -39.9075187400  0.0732413793  -39.8342773607
86.8168770000  -39.9082400000  0.0739618333  -39.8342781667
90.9510140000  -39.9089235300  0.0746448343  -39.8342786957
95.0851510000  -39.9095593900  0.0752811557  -39.8342782343
99.2192880000  -39.9101415200  0.0758623584  -39.8342791616
103.3534250000  -39.9106604000  0.0763804642  -39.8342799358
107.4875620000  -39.9111091600  0.0768283690  -39.8342807910
111.6216990000  -39.9114810000  0.0771998566  -39.8342811434
115.7558360000  -39.9117710600  0.0774896969  -39.8342813631
119.8899730000  -39.9119751100  0.0776937641  -39.8342813459
124.0241100000  -39.9120903400  0.0778090443  -39.8342812957
128.1582470000  -39.9121144800  0.0778336047  -39.8342808753
132.2923840000  -39.9120473500  0.0777666476  -39.8342807024
136.4265210000  -39.9118889600  0.0776085139  -39.8342804461
140.5606580000  -39.9116403300  0.0773605657  -39.8342797643
144.6947950000  -39.9113044300  0.0770250966  -39.8342793334
148.8289320000  -39.9108841000  0.0766052569  -39.8342788431
152.9630690000  -39.9103832800  0.0761049833  -39.8342782967
157.0972060000  -39.9098065900  0.0755289050  -39.8342776850
161.2313430000  -39.9091591700  0.0748821846  -39.8342769854
165.3654800000  -39.9084466900  0.0741704257  -39.8342762643
169.4996170000  -39.9076750600  0.0733996468  -39.8342754132
173.6337540000  -39.9068507000  0.0725760928  -39.8342746072
177.7678910000  -39.9059799800  0.0717057799  -39.8342742001
181.9020280000  -39.9050695300  0.0707953184  -39.8342742116
186.0361650000  -39.9041259000  0.0698516070  -39.8342742930
190.1703020000  -39.9031557900  0.0688813266  -39.8342744634
194.3044390000  -39.9021657500  0.0678911823  -39.8342745677
198.4385760000  -39.9011623800  0.0668877063  -39.8342746737
202.5727130000  -39.9001518800  0.0658777923  -39.8342740877
206.7068500000  -39.8991406300  0.0648675110  -39.8342731190
210.8409870000  -39.8981347300  0.0638625915  -39.8342721385
214.9751240000  -39.8971400800  0.0628691280  -39.8342709520
219.1092610000  -39.8961626000  0.0618928523  -39.8342697477
223.2433980000  -39.8952079900  0.0609394425  -39.8342685475
227.3775350000  -39.8942817900  0.0600144629  -39.8342673271
231.5116720000  -39.8933893300  0.0591232650  -39.8342660650
235.6458090000  -39.8925356700  0.0582706843  -39.8342649857
239.7799460000  -39.8917260600  0.0574617072  -39.8342643528
243.9140830000  -39.8909651700  0.0567014366  -39.8342637334
248.0482200000  -39.8902575500  0.0559944423  -39.8342631077
252.1823570000  -39.8896076500  0.0553450685  -39.8342625815
256.3164940000  -39.8890194000  0.0547573655  -39.8342620345
260.4506310000  -39.8884969500  0.0542352084  -39.8342617416
264.5847680000  -39.8880434900  0.0537822377  -39.8342612523
268.7189050000  -39.8876630600  0.0534016767  -39.8342613833
272.8530420000  -39.8873581300  0.0530965289  -39.8342616011
276.9871790000  -39.8871305500  0.0528695460  -39.8342610040
281.1213160000  -39.8869836300  0.0527231306  -39.8342604994
285.2554530000  -39.8869193100  0.0526592735  -39.8342600365
289.3895900000  -39.8869391300  0.0526795970  -39.8342595330
293.5237270000  -39.8870444300  0.0527853751  -39.8342590549
297.6578640000  -39.8872364000  0.0529774679  -39.8342589321
301.7920010000  -39.8875148900  0.0532563663  -39.8342585237
305.9261380000  -39.8878803600  0.0536221396  -39.8342582204
310.0602750000  -39.8883322600  0.0540744204  -39.8342578396
314.1944120000  -39.8888699100  0.0546124002  -39.8342575098
318.3285490000  -39.8894920800  0.0552348213  -39.8342572587
322.4626860000  -39.8901970400  0.0559399540  -39.8342570860
326.5968230000  -39.8909826500  0.0567256189  -39.8342570311
330.7309600000  -39.8918464700  0.0575890635  -39.8342574065
334.8650970000  -39.8927850500  0.0585272244  -39.8342578256
338.9992340000  -39.8937945900  0.0595366898  -39.8342579002
343.1333710000  -39.8948733300  0.0606135197  -39.8342598103
347.2675080000  -39.8960126400  0.0617534051  -39.8342592349
351.4016450000  -39.8972115200  0.0629516728  -39.8342598472
