# time  poten(istate=0)  kinen  toten
1757.0082250000  -39.9295960000  0.0978321443  -39.8317638557
1761.1423620000  -39.9276999800  0.0964082355  -39.8312917445
1765.2764990000  -39.9269586500  0.0956185462  -39.8313401038
1769.4106360000  -39.9262358600  0.0948959539  -39.8313399061
1773.5447730000  -39.9255326000  0.0941928408  -39.8313397592
1777.6789100000  -39.9248573500  0.0935175909  -39.8313397591
1781.8130470000  -39.9242164700  0.0928765371  -39.8313399329
1785.9471840000  -39.9236138600  0.0922735824  -39.8313402776
1790.0813210000  -39.9230509000  0.0917101099  -39.8313407901
1794.2154580000  -39.9225264900  0.0911847596  -39.8313417304
1798.3495950000  -39.9220372100  0.0906941537  -39.8313430563
1802.4837320000  -39.9215775900  0.0902331257  -39.8313444643
1806.6178690000  -39.9211404100  0.0897945151  -39.8313458949
1810.7520060000  -39.9207171800  0.0893698486  -39.8313473314
1814.8861430000  -39.9202985100  0.0889497814  -39.8313487286
1819.0202800000  -39.9198746100  0.0885245366  -39.8313500734
1823.1544170000  -39.9194356500  0.0880843316  -39.8313513184
1827.2885540000  -39.9189722400  0.0876197751  -39.8313524649
1831.4226910000  -39.9184756900  0.0871222128  -39.8313534772
1835.5568280000  -39.9179383200  0.0865839855  -39.8313543345
1839.6909650000  -39.9173537000  0.0859986428  -39.8313550572
1843.8251020000  -39.9167167400  0.0853610998  -39.8313556402
1847.9592390000  -39.9160237900  0.0846677024  -39.8313560876
1852.0933760000  -39.9152726900  0.0839162054  -39.8313564846
1856.2275130000  -39.9144625600  0.0831057523  -39.8313568077
1860.3616500000  -39.9135938200  0.0822368242  -39.8313569958
1864.4957870000  -39.9126685400  0.0813112206  -39.8313573194
1868.6299240000  -39.9116896700  0.0803318487  -39.8313578213
1872.7640610000  -39.9106603700  0.0793024572  -39.8313579128
1876.8981980000  -39.9095854500  0.0782275386  -39.8313579114
1881.0323350000  -39.9084700300  0.0771121930  -39.8313578370
1885.1664720000  -39.9073196900  0.0759619789  -39.8313577111
1889.3006090000  -39.9061402700  0.0747827879  -39.8313574821
1893.4347460000  -39.9049379200  0.0735806804  -39.8313572396
1897.5688830000  -39.9037187600  0.0723617525  -39.8313570075
1901.7030200000  -39.9024888600  0.0711321054  -39.8313567546
1905.8371570000  -39.9012542400  0.0698977440  -39.8313564960
1909.9712940000  -39.9000207200  0.0686644741  -39.8313562459
1914.1054310000  -39.8987938000  0.0674378353  -39.8313559647
1918.2395680000  -39.8975789700  0.0662231187  -39.8313558513
1922.3737050000  -39.8963808400  0.0650253067  -39.8313555333
1926.5078420000  -39.8952046400  0.0638490404  -39.8313555996
1930.6419790000  -39.8940541500  0.0626986292  -39.8313555208
1934.7761160000  -39.8929333800  0.0615780084  -39.8313553716
1938.9102530000  -39.8918458600  0.0604907774  -39.8313550826
1943.0443900000  -39.8907950500  0.0594402254  -39.8313548246
1947.1785270000  -39.8897835700  0.0584290544  -39.8313545156
1951.3126640000  -39.8888140300  0.0574596877  -39.8313543423
1955.4468010000  -39.8878886500  0.0565344332  -39.8313542168
1959.5809380000  -39.8870093700  0.0556552294  -39.8313541406
1963.7150750000  -39.8861778600  0.0548238043  -39.8313540557
1967.8492120000  -39.8853956100  0.0540416442  -39.8313539658
1971.9833490000  -39.8846638900  0.0533100192  -39.8313538708
1976.1174860000  -39.8839837900  0.0526301387  -39.8313536513
1980.2516230000  -39.8833566300  0.0520031142  -39.8313535158
1984.3857600000  -39.8827832900  0.0514299181  -39.8313533719
1988.5198970000  -39.8822646800  0.0509114618  -39.8313532182
1992.6540340000  -39.8818016200  0.0504485356  -39.8313530844
1996.7881710000  -39.8813947400  0.0500417677  -39.8313529723
2000.9223080000  -39.8810443900  0.0496914805  -39.8313529095
2005.0564450000  -39.8807509300  0.0493978738  -39.8313530562
2009.1905820000  -39.8805141700  0.0491610073  -39.8313531627
2013.3247190000  -39.8803338900  0.0489805725  -39.8313533175
2017.4588560000  -39.8802095700  0.0488559496  -39.8313536204
2021.5929930000  -39.8801399900  0.0487863188  -39.8313536712
2025.7271300000  -39.8801244400  0.0487707264  -39.8313537136
2029.8612670000  -39.8801618300  0.0488080393  -39.8313537907
2033.9954040000  -39.8802509000  0.0488969806  -39.8313539194
2038.1295410000  -39.8803902300  0.0490361889  -39.8313540411
2042.2636780000  -39.8805784100  0.0492242413  -39.8313541687
2046.3978150000  -39.8808139600  0.0494596317  -39.8313543283
2050.5319520000  -39.8810951500  0.0497407421  -39.8313544079
2054.6660890000  -39.8814205700  0.0500659751  -39.8313545949
2058.8002260000  -39.8817885500  0.0504336789  -39.8313548711
2062.9343630000  -39.8821972600  0.0508420840  -39.8313551760
2067.0685000000  -39.8826449000  0.0512894092  -39.8313554908
2071.2026370000  -39.8831296800  0.0517738415  -39.8313558385
