# time  poten(istate=1)  kinen  toten
0.0000000000  -39.9015542000  0.0363105076  -39.8652436924
4.1341370000  -39.9017928500  0.0365511445  -39.8652417055
8.2682740000  -39.9019102500  0.0366693678  -39.8652408822
12.4024110000  -39.9019151700  0.0366747692  -39.8652404008
16.5365480000  -39.9018169500  0.0365774601  -39.8652394899
20.6706850000  -39.9016264300  0.0363878082  -39.8652386218
24.8048220000  -39.9013537500  0.0361161899  -39.8652375601
28.9389590000  -39.9010098000  0.0357729507  -39.8652368493
33.0730960000  -39.9006044600  0.0353682224  -39.8652362376
37.2072330000  -39.9001475600  0.0349122482  -39.8652353118
41.3413700000  -39.8996487700  0.0344144158  -39.8652343542
45.4755070000  -39.8991175700  0.0338835979  -39.8652339721
49.6096440000  -39.8985622800  0.0333290044  -39.8652332756
53.7437810000  -39.8979909800  0.0327593102  -39.8652316698
57.8779180000  -39.8974140400  0.0321830623  -39.8652309777
62.0120550000  -39.8968390300  0.0316087073  -39.8652303227
66.1461920000  -39.8962740400  0.0310444677  -39.8652295723
70.2803290000  -39.8957272000  0.0304983812  -39.8652288188
74.4144660000  -39.8952063900  0.0299783160  -39.8652280740
78.5486030000  -39.8947192300  0.0294918848  -39.8652273452
82.6827400000  -39.8942729900  0.0290463626  -39.8652266274
86.8168770000  -39.8938745300  0.0286485839  -39.8652259461
90.9510140000  -39.8935301300  0.0283048310  -39.8652252990
95.0851510000  -39.8932454000  0.0280208006  -39.8652245994
99.2192880000  -39.8930251900  0.0278012815  -39.8652239085
103.3534250000  -39.8928734400  0.0276501160  -39.8652233240
107.4875620000  -39.8927931400  0.0275702793  -39.8652228607
111.6216990000  -39.8927862100  0.0275637075  -39.8652225025
115.7558360000  -39.8928543500  0.0276312044  -39.8652231456
119.8899730000  -39.8929956700  0.0277723107  -39.8652233593
124.0241100000  -39.8932096600  0.0279857730  -39.8652238870
128.1582470000  -39.8934939400  0.0282694682  -39.8652244718
132.2923840000  -39.8938451600  0.0286200439  -39.8652251161
136.4265210000  -39.8942588500  0.0290332941  -39.8652255559
140.5606580000  -39.8947304200  0.0295041867  -39.8652262333
144.6947950000  -39.8952539000  0.0300269873  -39.8652269127
148.8289320000  -39.8958231200  0.0305956368  -39.8652274832
152.9630690000  -39.8964308500  0.0312035788  -39.8652272712
