# time  poten(istate=0)  kinen  toten
649.0595090000  -39.9690856800  0.0942100012  -39.8748756788
653.1936460000  -39.9682036000  0.0933275222  -39.8748760778
657.3277830000  -39.9673924600  0.0925160744  -39.8748763856
661.4619200000  -39.9666464100  0.0917696222  -39.8748767878
665.5960570000  -39.9659602700  0.0910830463  -39.8748772237
669.7301940000  -39.9653288100  0.0904517990  -39.8748770110
673.8643310000  -39.9647491400  0.0898712660  -39.8748778740
677.9984680000  -39.9642175200  0.0893391102  -39.8748784098
682.1326050000  -39.9637336100  0.0888568648  -39.8748767452
686.2667420000  -39.9636295000  0.0888097260  -39.8748197740
690.4008790000  -39.9640568200  0.0892333411  -39.8748234789
694.5350160000  -39.9645739900  0.0897501350  -39.8748238550
698.6691530000  -39.9651802700  0.0903564450  -39.8748238250
702.8032900000  -39.9658791300  0.0910548278  -39.8748243022
706.9374270000  -39.9666719400  0.0918475735  -39.8748243665
711.0715640000  -39.9675611900  0.0927367217  -39.8748244683
715.2057010000  -39.9685487900  0.0937240792  -39.8748247108
719.3398380000  -39.9696361600  0.0948112573  -39.8748249027
723.4739750000  -39.9708248200  0.0959997121  -39.8748251079
727.6081120000  -39.9721161500  0.0972908479  -39.8748253021
731.7422490000  -39.9735114500  0.0986860097  -39.8748254403
735.8763860000  -39.9750117000  0.1001864941  -39.8748252059
740.0105230000  -39.9766189700  0.1017936125  -39.8748253575
744.1446600000  -39.9783336100  0.1035083781  -39.8748252319
748.2787970000  -39.9801567000  0.1053315633  -39.8748251367
752.4129340000  -39.9820890800  0.1072639288  -39.8748251512
756.5470710000  -39.9841313100  0.1093060082  -39.8748253018
760.6812080000  -39.9862834100  0.1114583157  -39.8748250943
764.8153450000  -39.9885453700  0.1137206931  -39.8748246769
768.9494820000  -39.9909166000  0.1160922667  -39.8748243333
773.0836190000  -39.9933960900  0.1185719546  -39.8748241354
777.2177560000  -39.9959820900  0.1211580630  -39.8748240270
781.3518930000  -39.9986722100  0.1238482379  -39.8748239721
785.4860300000  -40.0014632800  0.1266392944  -39.8748239856
789.6201670000  -40.0043511700  0.1295270714  -39.8748240986
793.7543040000  -40.0073306900  0.1325063715  -39.8748243185
797.8884410000  -40.0103954600  0.1355708021  -39.8748246579
802.0225780000  -40.0135377600  0.1387123416  -39.8748254184
806.1567150000  -40.0167483700  0.1419217585  -39.8748266115
810.2908520000  -40.0200163600  0.1451884484  -39.8748279116
814.4249890000  -40.0233290100  0.1484996597  -39.8748293503
818.5591260000  -40.0266715400  0.1518406297  -39.8748309103
822.6932630000  -40.0300270500  0.1551944071  -39.8748326429
826.8274000000  -40.0333762500  0.1585416911  -39.8748345589
830.9615370000  -40.0366973300  0.1618606994  -39.8748366306
835.0956740000  -40.0399659400  0.1651270591  -39.8748388809
839.2298110000  -40.0431550600  0.1683137525  -39.8748413075
843.3639480000  -40.0462350400  0.1713911314  -39.8748439086
847.4980850000  -40.0491737100  0.1743270300  -39.8748466800
851.6322220000  -40.0519365600  0.1770870242  -39.8748495358
855.7663590000  -40.0544873100  0.1796348315  -39.8748524785
859.9004960000  -40.0567883900  0.1819329300  -39.8748554600
864.0346330000  -40.0588019800  0.1839434253  -39.8748585547
868.1687700000  -40.0604905000  0.1856291744  -39.8748613256
872.3029070000  -40.0618190600  0.1869552848  -39.8748637752
876.4370440000  -40.0627568500  0.1878909415  -39.8748659085
880.5711810000  -40.0632790700  0.1884115576  -39.8748675124
884.7053180000  -40.0633697200  0.1885012300  -39.8748684900
888.8394550000  -40.0630239800  0.1881555327  -39.8748684473
892.9735920000  -40.0622515900  0.1873841297  -39.8748674603
897.1077290000  -40.0610784000  0.1862130886  -39.8748653114
901.2418660000  -40.0595481400  0.1846865725  -39.8748615675
905.3760030000  -40.0577246900  0.1828677916  -39.8748568984
909.5101400000  -40.0556896800  0.1808384391  -39.8748512409
913.6442770000  -40.0535407900  0.1786959920  -39.8748447980
917.7784140000  -40.0513873600  0.1765493364  -39.8748380236
921.9125510000  -40.0493439900  0.1745125192  -39.8748314708
926.0466880000  -40.0475226200  0.1726971745  -39.8748254455
930.1808250000  -40.0460244200  0.1712041436  -39.8748202764
934.3149620000  -40.0449319400  0.1701153297  -39.8748166103
938.4490990000  -40.0443025900  0.1694877689  -39.8748148211
942.5832360000  -40.0441661300  0.1693505480  -39.8748155820
946.7173730000  -40.0445202600  0.1697033109  -39.8748169491
950.8515100000  -40.0453381300  0.1705183803  -39.8748197497
954.9856470000  -40.0465672000  0.1717457326  -39.8748214674
959.1197840000  -40.0481449600  0.1733190204  -39.8748259396
963.2539210000  -40.0499927000  0.1751620857  -39.8748306143
967.3880580000  -40.0520299800  0.1771947973  -39.8748351827
971.5221950000  -40.0541776700  0.1793382482  -39.8748394218
