# time  poten(istate=0)  kinen  toten
1599.9110190000  -39.9215316800  0.0690546091  -39.8524770709
1604.0451560000  -39.9214139100  0.0689371576  -39.8524767524
1608.1792930000  -39.9213419900  0.0688659032  -39.8524760868
1612.3134300000  -39.9213249400  0.0688503059  -39.8524746341
1616.4475670000  -39.9213818000  0.0689095680  -39.8524722320
1620.5817040000  -39.9215404500  0.0690687606  -39.8524716894
1624.7158410000  -39.9218111400  0.0693376182  -39.8524735218
1628.8499780000  -39.9221799400  0.0697050419  -39.8524748981
1632.9841150000  -39.9226331700  0.0701576291  -39.8524755409
1637.1182520000  -39.9231637300  0.0706878234  -39.8524759066
1641.2523890000  -39.9237676400  0.0712914871  -39.8524761529
1645.3865260000  -39.9244421800  0.0719658266  -39.8524763534
1649.5206630000  -39.9251850000  0.0727084613  -39.8524765387
1653.6548000000  -39.9259937800  0.0735170474  -39.8524767326
1657.7889370000  -39.9268660600  0.0743890998  -39.8524769602
1661.9230740000  -39.9277991200  0.0753218929  -39.8524772271
1666.0572110000  -39.9287898700  0.0763124015  -39.8524774685
1670.1913480000  -39.9298349900  0.0773572599  -39.8524777301
1674.3254850000  -39.9309307400  0.0784527271  -39.8524780129
1678.4596220000  -39.9320729800  0.0795946544  -39.8524783256
1682.5937590000  -39.9332572100  0.0807784610  -39.8524787490
1686.7278960000  -39.9344782300  0.0819991016  -39.8524791284
1690.8620330000  -39.9357305700  0.0832510452  -39.8524795248
1694.9961700000  -39.9370082200  0.0845282606  -39.8524799594
1699.1303070000  -39.9383046200  0.0858241962  -39.8524804238
1703.2644440000  -39.9396127200  0.0871317624  -39.8524809576
1707.3985810000  -39.9409248200  0.0884433185  -39.8524815015
1711.5327180000  -39.9422327500  0.0897506707  -39.8524820793
1715.6668550000  -39.9435277900  0.0910450824  -39.8524827076
1719.8009920000  -39.9448006600  0.0923172931  -39.8524833669
1723.9351290000  -39.9460416100  0.0935575413  -39.8524840687
1728.0692660000  -39.9472404100  0.0947556095  -39.8524848005
1732.2034030000  -39.9483864600  0.0959008865  -39.8524855735
1736.3375400000  -39.9494688300  0.0969824526  -39.8524863774
1740.4716770000  -39.9504764100  0.0979891933  -39.8524872167
1744.6058140000  -39.9513980200  0.0989099346  -39.8524880854
1748.7399510000  -39.9522226000  0.0997336137  -39.8524889863
1752.8740880000  -39.9529393800  0.1004494896  -39.8524898904
1757.0082250000  -39.9535381600  0.1010473878  -39.8524907722
1761.1423620000  -39.9540095100  0.1015179745  -39.8524915355
1765.2764990000  -39.9543453700  0.1018531704  -39.8524921996
1769.4106360000  -39.9545387500  0.1020462226  -39.8524925274
1773.5447730000  -39.9545847600  0.1020920808  -39.8524926792
1777.6789100000  -39.9544806200  0.1019880154  -39.8524926046
1781.8130470000  -39.9542264500  0.1017338694  -39.8524925806
1785.9471840000  -39.9538246700  0.1013324247  -39.8524922453
1790.0813210000  -39.9532812700  0.1007896957  -39.8524915743
1794.2154580000  -39.9526058300  0.1001152101  -39.8524906199
1798.3495950000  -39.9518114900  0.0993221527  -39.8524893373
1802.4837320000  -39.9509150200  0.0984272863  -39.8524877337
1806.6178690000  -39.9499369600  0.0974509528  -39.8524860072
1810.7520060000  -39.9489005100  0.0964167600  -39.8524837500
1814.8861430000  -39.9478322300  0.0953509757  -39.8524812543
1819.0202800000  -39.9467593100  0.0942816528  -39.8524776572
1823.1544170000  -39.9457140700  0.0932384933  -39.8524755767
1827.2885540000  -39.9447252500  0.0922518261  -39.8524734239
1831.4226910000  -39.9438223300  0.0913508084  -39.8524715216
1835.5568280000  -39.9430323200  0.0905625778  -39.8524697422
1839.6909650000  -39.9423791900  0.0899111309  -39.8524680591
1843.8251020000  -39.9418833000  0.0894161143  -39.8524671857
1847.9592390000  -39.9415590700  0.0890922341  -39.8524668359
1852.0933760000  -39.9414154500  0.0889487195  -39.8524667305
1856.2275130000  -39.9414549700  0.0889883327  -39.8524666373
1860.3616500000  -39.9416748800  0.0892074782  -39.8524674018
1864.4957870000  -39.9420649400  0.0895966434  -39.8524682966
1868.6299240000  -39.9426103200  0.0901408095  -39.8524695105
1872.7640610000  -39.9432910700  0.0908202053  -39.8524708647
1876.8981980000  -39.9440838900  0.0916112866  -39.8524726034
1881.0323350000  -39.9449621500  0.0924878272  -39.8524743228
1885.1664720000  -39.9458980800  0.0934220478  -39.8524760322
1889.3006090000  -39.9468633400  0.0943856995  -39.8524776405
1893.4347460000  -39.9478301900  0.0953508266  -39.8524793634
1897.5688830000  -39.9487723100  0.0962912180  -39.8524810920
1901.7030200000  -39.9496657300  0.0971831902  -39.8524825398
