# time  poten(istate=0)  kinen  toten
599.4498650000  -39.9622609600  0.1097198847  -39.8525410753
603.5840020000  -39.9601663900  0.1076281527  -39.8525382373
607.7181390000  -39.9582396600  0.1057099596  -39.8525297004
611.8522760000  -39.9566043400  0.1041038424  -39.8525004976
615.9864130000  -39.9556215900  0.1031578015  -39.8524637885
620.1205500000  -39.9555402100  0.1030244336  -39.8525157764
624.2546870000  -39.9559158100  0.1033774351  -39.8525383749
628.3888240000  -39.9564465100  0.1039019965  -39.8525445135
632.5229610000  -39.9570444800  0.1044978946  -39.8525465854
636.6570980000  -39.9576823400  0.1051351290  -39.8525472110
640.7912350000  -39.9583508000  0.1058033116  -39.8525474884
644.9253720000  -39.9590462400  0.1064986632  -39.8525475768
649.0595090000  -39.9597675900  0.1072200054  -39.8525475846
653.1936460000  -39.9605148600  0.1079672924  -39.8525475676
657.3277830000  -39.9612885200  0.1087409871  -39.8525475329
661.4619200000  -39.9620892600  0.1095417584  -39.8525475016
665.5960570000  -39.9629178100  0.1103703231  -39.8525474869
669.7301940000  -39.9637748300  0.1112273637  -39.8525474663
673.8643310000  -39.9646609600  0.1121135097  -39.8525474503
677.9984680000  -39.9655765900  0.1130292204  -39.8525473696
682.1326050000  -39.9665220600  0.1139747544  -39.8525473056
686.2667420000  -39.9674974800  0.1149502316  -39.8525472484
690.4008790000  -39.9685027900  0.1159555769  -39.8525472131
694.5350160000  -39.9695376900  0.1169905116  -39.8525471784
698.6691530000  -39.9706017100  0.1180545420  -39.8525471680
702.8032900000  -39.9716940900  0.1191469471  -39.8525471429
706.9374270000  -39.9728139100  0.1202667647  -39.8525471453
711.0715640000  -39.9739599600  0.1214127816  -39.8525471784
715.2057010000  -39.9751307700  0.1225835313  -39.8525472387
719.3398380000  -39.9763245100  0.1237772788  -39.8525472312
723.4739750000  -39.9775393400  0.1249919991  -39.8525473409
727.6081120000  -39.9787729300  0.1262252355  -39.8525476945
731.7422490000  -39.9800225300  0.1274743157  -39.8525482143
735.8763860000  -39.9812844300  0.1287362808  -39.8525481492
740.0105230000  -39.9825563200  0.1300077290  -39.8525485910
744.1446600000  -39.9838345000  0.1312850899  -39.8525494101
748.2787970000  -39.9851138100  0.1325642045  -39.8525496055
752.4129340000  -39.9863904300  0.1338403074  -39.8525501226
756.5470710000  -39.9876590700  0.1351082820  -39.8525507880
760.6812080000  -39.9889143300  0.1363627963  -39.8525515337
764.8153450000  -39.9901506900  0.1375987221  -39.8525519679
768.9494820000  -39.9913634800  0.1388115667  -39.8525519133
773.0836190000  -39.9925504200  0.1399984675  -39.8525519525
777.2177560000  -39.9937103300  0.1411591984  -39.8525511316
781.3518930000  -39.9948482500  0.1422966868  -39.8525515632
785.4860300000  -39.9959675800  0.1434165099  -39.8525510701
789.6201670000  -39.9970763200  0.1445257133  -39.8525506067
793.7543040000  -39.9981817100  0.1456313898  -39.8525503202
797.8884410000  -39.9992899000  0.1467396690  -39.8525502310
802.0225780000  -40.0004057600  0.1478554176  -39.8525503424
806.1567150000  -40.0015325700  0.1489822114  -39.8525503586
810.2908520000  -40.0026735000  0.1501230821  -39.8525504179
814.4249890000  -40.0038320600  0.1512808015  -39.8525512585
818.5591260000  -40.0050097700  0.1524580933  -39.8525516767
822.6932630000  -40.0062097100  0.1536580083  -39.8525517017
826.8274000000  -40.0074356700  0.1548839987  -39.8525516713
830.9615370000  -40.0086912400  0.1561397506  -39.8525514894
835.0956740000  -40.0099804400  0.1574291056  -39.8525513344
839.2298110000  -40.0113073700  0.1587561738  -39.8525511962
843.3639480000  -40.0126755900  0.1601250091  -39.8525505809
847.4980850000  -40.0140900900  0.1615394547  -39.8525506353
851.6322220000  -40.0155537300  0.1630029387  -39.8525507913
855.7663590000  -40.0170691800  0.1645181657  -39.8525510143
859.9004960000  -40.0186381500  0.1660868240  -39.8525513260
864.0346330000  -40.0202614300  0.1677095530  -39.8525518770
868.1687700000  -40.0219381900  0.1693857261  -39.8525524639
872.3029070000  -40.0236661900  0.1711131110  -39.8525530790
876.4370440000  -40.0254415900  0.1728878605  -39.8525537295
880.5711810000  -40.0272588500  0.1747044660  -39.8525543840
