# time  poten(istate=1)  kinen  toten
0.0000000000  -39.8820505900  0.0449102025  -39.8371403875
4.1341370000  -39.8823269700  0.0451902168  -39.8371367532
8.2682740000  -39.8826642600  0.0455335601  -39.8371306999
12.4024110000  -39.8831493200  0.0460433145  -39.8371060055
16.5365480000  -39.8842763100  0.0474754189  -39.8368008911
20.6706850000  -39.8875044400  0.0500467358  -39.8374577042
24.8048220000  -39.8901015900  0.0526678938  -39.8374336962
28.9389590000  -39.8919436500  0.0544566147  -39.8374870353
33.0730960000  -39.8929758500  0.0555431706  -39.8374326794
37.2072330000  -39.8937475900  0.0563150306  -39.8374325594
41.3413700000  -39.8943761100  0.0569452511  -39.8374308589
45.4755070000  -39.8948891400  0.0574617044  -39.8374274356
49.6096440000  -39.8953016100  0.0578751499  -39.8374264601
53.7437810000  -39.8956173900  0.0581907114  -39.8374266786
57.8779180000  -39.8958361200  0.0584102546  -39.8374258654
62.0120550000  -39.8959594200  0.0585337357  -39.8374256843
66.1461920000  -39.8959866000  0.0585612548  -39.8374253452
70.2803290000  -39.8959184700  0.0584937181  -39.8374247519
74.4144660000  -39.8957573600  0.0583337721  -39.8374235879
78.5486030000  -39.8955109600  0.0580862009  -39.8374247591
82.6827400000  -39.8951821600  0.0577583034  -39.8374238566
86.8168770000  -39.8947818900  0.0573592440  -39.8374226460
90.9510140000  -39.8943218700  0.0569000082  -39.8374218618
95.0851510000  -39.8938144200  0.0563938893  -39.8374205307
99.2192880000  -39.8932746600  0.0558557022  -39.8374189578
103.3534250000  -39.8927187600  0.0553013876  -39.8374173724
107.4875620000  -39.8921633900  0.0547481133  -39.8374152767
111.6216990000  -39.8916273000  0.0542135375  -39.8374137625
115.7558360000  -39.8911279100  0.0537152840  -39.8374126260
119.8899730000  -39.8906816400  0.0532703966  -39.8374112434
124.0241100000  -39.8903047400  0.0528946882  -39.8374100518
128.1582470000  -39.8900110000  0.0526017213  -39.8374092787
