# time  poten(istate=0)  kinen  toten
686.2667420000  -39.9977892900  0.1291682137  -39.8686210763
690.4008790000  -39.9968051600  0.1281845836  -39.8686205764
694.5350160000  -39.9959330200  0.1273129503  -39.8686200697
698.6691530000  -39.9951776900  0.1265580397  -39.8686196503
702.8032900000  -39.9945433600  0.1259240006  -39.8686193594
706.9374270000  -39.9940325500  0.1254135499  -39.8686190001
711.0715640000  -39.9936472800  0.1250271148  -39.8686201652
715.2057010000  -39.9933831100  0.1247626649  -39.8686204451
719.3398380000  -39.9932367100  0.1246153429  -39.8686213671
723.4739750000  -39.9932005800  0.1245783707  -39.8686222093
727.6081120000  -39.9932668500  0.1246437809  -39.8686230691
731.7422490000  -39.9934271700  0.1248033006  -39.8686238694
735.8763860000  -39.9936738200  0.1250493516  -39.8686244684
740.0105230000  -39.9940006200  0.1253756157  -39.8686250043
744.1446600000  -39.9944028600  0.1257773933  -39.8686254667
748.2787970000  -39.9948776500  0.1262518999  -39.8686257501
752.4129340000  -39.9954241300  0.1267982664  -39.8686258636
756.5470710000  -39.9960433100  0.1274174557  -39.8686258543
760.6812080000  -39.9967381800  0.1281121929  -39.8686259871
764.8153450000  -39.9975124600  0.1288867155  -39.8686257445
768.9494820000  -39.9983720000  0.1297465932  -39.8686254068
773.0836190000  -39.9993235000  0.1306985055  -39.8686249945
777.2177560000  -40.0003745300  0.1317499564  -39.8686245736
781.3518930000  -40.0015332100  0.1329091588  -39.8686240512
785.4860300000  -40.0028080400  0.1341845759  -39.8686234641
789.6201670000  -40.0042070500  0.1355846555  -39.8686223945
793.7543040000  -40.0057396900  0.1371177595  -39.8686219305
797.8884410000  -40.0074134000  0.1387917937  -39.8686216063
802.0225780000  -40.0092351800  0.1406139151  -39.8686212649
806.1567150000  -40.0112109100  0.1425904339  -39.8686204761
810.2908520000  -40.0133460600  0.1447262792  -39.8686197808
814.4249890000  -40.0156442900  0.1470247750  -39.8686195150
818.5591260000  -40.0181071700  0.1494876822  -39.8686194878
822.6932630000  -40.0207343900  0.1521147775  -39.8686196125
826.8274000000  -40.0235236200  0.1549036524  -39.8686199676
830.9615370000  -40.0264706000  0.1578495073  -39.8686210927
835.0956740000  -40.0295667200  0.1609448561  -39.8686218639
839.2298110000  -40.0328021400  0.1641792822  -39.8686228578
843.3639480000  -40.0361626800  0.1675391867  -39.8686234933
847.4980850000  -40.0396325300  0.1710074687  -39.8686250613
851.6322220000  -40.0431907200  0.1745631734  -39.8686275466
855.7663590000  -40.0468110500  0.1781809849  -39.8686300651
859.9004960000  -40.0504635700  0.1818307714  -39.8686327986
864.0346330000  -40.0541129500  0.1854769661  -39.8686359839
868.1687700000  -40.0577173900  0.1890778168  -39.8686395732
872.3029070000  -40.0612283900  0.1925846016  -39.8686437884
876.4370440000  -40.0645895000  0.1959408204  -39.8686486796
880.5711810000  -40.0677357400  0.1990817537  -39.8686539863
884.7053180000  -40.0705929600  0.2019332189  -39.8686597411
888.8394550000  -40.0730774700  0.2044111949  -39.8686662751
892.9735920000  -40.0750962000  0.2064225939  -39.8686736061
897.1077290000  -40.0765476200  0.2078660090  -39.8686816110
901.2418660000  -40.0773242300  0.2086340824  -39.8686901476
905.3760030000  -40.0773164200  0.2086177812  -39.8686986388
909.5101400000  -40.0764198900  0.2077132631  -39.8687066269
913.6442770000  -40.0745448200  0.2058318896  -39.8687129304
917.7784140000  -40.0716311500  0.2029145608  -39.8687165892
921.9125510000  -40.0676659000  0.1989500844  -39.8687158156
926.0466880000  -40.0627053500  0.1939963196  -39.8687090304
930.1808250000  -40.0568969600  0.1882018716  -39.8686950884
934.3149620000  -40.0504963400  0.1818230049  -39.8686733351
938.4490990000  -40.0438730400  0.1752284757  -39.8686445643
942.5832360000  -40.0374954900  0.1688840957  -39.8686113943
946.7173730000  -40.0318902700  0.1633111252  -39.8685791448
950.8515100000  -40.0275705700  0.1590189317  -39.8685516383
954.9856470000  -40.0249580400  0.1564229453  -39.8685350947
959.1197840000  -40.0243006400  0.1557675535  -39.8685330865
963.2539210000  -40.0256230900  0.1570771489  -39.8685459411
967.3880580000  -40.0287226000  0.1601518586  -39.8685707414
971.5221950000  -40.0332117000  0.1646093763  -39.8686023237
975.6563320000  -40.0385932200  0.1699587640  -39.8686344560
979.7904690000  -40.0443468200  0.1756830771  -39.8686637429
983.9246060000  -40.0499961000  0.1813103378  -39.8686857622
988.0587430000  -40.0551601600  0.1864599094  -39.8687002506
992.1928800000  -40.0595692700  0.1908617788  -39.8687074912
996.3270170000  -40.0630638200  0.1943550166  -39.8687088034
1000.4611540000  -40.0655780400  0.1968723030  -39.8687057370
1004.5952910000  -40.0671183700  0.1984185071  -39.8686998629
1008.7294280000  -40.0677415000  0.1990491043  -39.8686923957
1012.8635650000  -40.0675353500  0.1988511148  -39.8686842352
1016.9977020000  -40.0666042500  0.1979281247  -39.8686761253
1021.1318390000  -40.0650579000  0.1963897853  -39.8686681147
1025.2659760000  -40.0630042100  0.1943437863  -39.8686604237
1029.4001130000  -40.0605438300  0.1918908912  -39.8686529388
1033.5342500000  -40.0577698000  0.1891230730  -39.8686467270
1037.6683870000  -40.0547635900  0.1861222432  -39.8686413468
1041.8025240000  -40.0515964600  0.1829598207  -39.8686366393
1045.9366610000  -40.0483298700  0.1796971185  -39.8686327515
1050.0707980000  -40.0450157400  0.1763860102  -39.8686297298
1054.2049350000  -40.0416965700  0.1730699054  -39.8686266646
1058.3390720000  -40.0384091500  0.1697846890  -39.8686244610
1062.4732090000  -40.0351829200  0.1665594341  -39.8686234859
1066.6073460000  -40.0320398400  0.1634180057  -39.8686218343
1070.7414830000  -40.0290007300  0.1603794426  -39.8686212874
1074.8756200000  -40.0260786800  0.1574581123  -39.8686205677
1079.0097570000  -40.0232857200  0.1546655123  -39.8686202077
1083.1438940000  -40.0206300300  0.1520102850  -39.8686197450
1087.2780310000  -40.0181178300  0.1494983936  -39.8686194364
1091.4121680000  -40.0157527100  0.1471340232  -39.8686186868
1095.5463050000  -40.0135386100  0.1449197934  -39.8686188166
1099.6804420000  -40.0114759000  0.1428570630  -39.8686188370
1103.8145790000  -40.0095653200  0.1409461558  -39.8686191642
1107.9487160000  -40.0078058600  0.1391865839  -39.8686192761
1112.0828530000  -40.0061966000  0.1375772129  -39.8686193871
1116.2169900000  -40.0047359400  0.1361164108  -39.8686195292
1120.3511270000  -40.0034218600  0.1348021811  -39.8686196789
1124.4852640000  -40.0022520600  0.1336322530  -39.8686198070
1128.6194010000  -40.0012241200  0.1326041643  -39.8686199557
1132.7535380000  -40.0003355600  0.1317153368  -39.8686202232
1136.8876750000  -39.9995834800  0.1309631218  -39.8686203582
