# J_DrudeLorentz
0.000000000000000000e+00 0.000000000000000000e+00
2.001000500250125214e+00 9.826966853973381211e-01
4.002001000500250427e+00 1.965345192118676199e+00
6.003001500750375641e+00 2.947897349361212616e+00
8.004002001000500854e+00 3.930305002065843656e+00
1.000500250125062607e+01 4.912520018782256415e+00
1.200600300150075128e+01 5.894494299525925740e+00
1.400700350175087650e+01 6.876179783624322361e+00
1.600800400200100171e+01 7.857528457549639356e+00
1.800900450225112692e+01 8.838492362735365759e+00
2.001000500250125214e+01 9.819023603374036568e+00
2.201100550275137735e+01 1.079907435419350925e+01
2.401200600300150256e+01 1.177859686820909602e+01
2.601300650325162778e+01 1.275754348444896280e+01
2.801400700350175299e+01 1.373586663565013843e+01
3.001500750375187820e+01 1.471351885592257247e+01
3.201600800400200342e+01 1.569045278837861979e+01
3.401700850425213218e+01 1.666662119272545439e+01
3.601800900450225384e+01 1.764197695281777811e+01
3.801900950475237551e+01 1.861647308416845448e+01
4.002001000500250427e+01 1.959006274141443882e+01
4.202101050525263304e+01 2.056269922573556386e+01
4.402201100550275470e+01 2.153433599222385908e+01
4.602301150575287636e+01 2.250492665720085128e+01
4.802401200600300513e+01 2.347442500548055833e+01
5.002501250625313389e+01 2.444278499757577094e+01
5.202601300650325555e+01 2.540996077684534882e+01
5.402701350675337721e+01 2.637590667658027854e+01
5.602801400700350598e+01 2.734057722702612736e+01
5.802901450725363475e+01 2.830392716233983919e+01
6.003001500750375641e+01 2.926591142747854946e+01
6.203101550775387807e+01 3.022648518501846127e+01
6.403201600800400684e+01 3.118560382190148061e+01
6.603301650825413560e+01 3.214322295610772784e+01
6.803401700850426437e+01 3.309929844325180426e+01
7.003501750875437892e+01 3.405378638310097017e+01
7.203601800900450769e+01 3.500664312601312389e+01
7.403701850925463646e+01 3.595782527929286942e+01
7.603801900950475101e+01 3.690728971346372589e+01
7.803901950975487978e+01 3.785499356845485153e+01
8.004002001000500854e+01 3.880089425970017913e+01
8.204102051025513731e+01 3.974494948414879048e+01
8.404202101050526608e+01 4.068711722618439097e+01
8.604302151075538063e+01 4.162735576345263411e+01
8.804402201100550940e+01 4.256562367259451207e+01
9.004502251125563816e+01 4.350187983488447685e+01
9.204602301150575272e+01 4.443608344177177827e+01
9.404702351175588149e+01 4.536819400032357663e+01
9.604802401200601025e+01 4.629817133856860067e+01
9.804902451225613902e+01 4.722597561073999373e+01
1.000500250125062678e+02 4.815156730241604777e+01
1.020510255127563823e+02 4.907490723555777379e+01
1.040520260130065111e+02 4.999595657344215738e+01
1.060530265132566399e+02 5.091467682548983475e+01
1.080540270135067544e+02 5.183102985198637214e+01
1.100550275137568832e+02 5.274497786869624605e+01
1.120560280140070120e+02 5.365648345136822428e+01
1.140570285142571407e+02 5.456550954013179933e+01
1.160580290145072695e+02 5.547201944378336691e+01
1.180590295147573840e+02 5.637597684396185826e+01
1.200600300150075128e+02 5.727734579921282432e+01
1.220610305152576416e+02 5.817609074894034649e+01
1.240620310155077561e+02 5.907217651724635488e+01
1.260630315157578849e+02 5.996556831665674281e+01
1.280640320160080137e+02 6.085623175173365951e+01
1.300650325162581282e+02 6.174413282257381752e+01
1.320660330165082712e+02 6.262923792819217539e+01
1.340670335167583858e+02 6.351151386979088187e+01
1.360680340170085287e+02 6.439092785391319751e+01
1.380690345172586433e+02 6.526744749548190327e+01
1.400700350175087578e+02 6.614104082072256574e+01
1.420710355177589008e+02 6.701167626997091986e+01
1.440720360180090154e+02 6.787932270036493776e+01
1.460730365182591299e+02 6.874394938842105773e+01
1.480740370185092729e+02 6.960552603249496428e+01
1.500750375187593875e+02 7.046402275512676283e+01
1.520760380190095020e+02 7.131941010527108915e+01
1.540770385192596450e+02 7.217165906041175560e+01
1.560780390195097596e+02 7.302074102856161630e+01
1.580790395197599025e+02 7.386662785014809174e+01
1.600800400200100171e+02 7.470929179978388390e+01
1.620810405202601316e+02 7.554870558792453039e+01
1.640820410205102746e+02 7.638484236241177427e+01
1.660830415207603892e+02 7.721767570990446927e+01
1.680840420210105322e+02 7.804717965719687811e+01
1.700850425212606467e+02 7.887332867242500356e+01
1.720860430215107613e+02 7.969609766616179058e+01
1.740870435217609042e+02 8.051546199240148383e+01
1.760880440220110188e+02 8.133139744943424887e+01
1.780890445222611334e+02 8.214388028061148361e+01
1.800900450225112763e+02 8.295288717500261555e+01
1.820910455227613909e+02 8.375839526794430867e+01
1.840920460230115054e+02 8.456038214148293264e+01
1.860930465232616484e+02 8.535882582471091951e+01
1.880940470235117630e+02 8.615370479399832959e+01
1.900950475237619059e+02 8.694499797312023759e+01
1.920960480240120205e+02 8.773268473328094785e+01
1.940970485242621351e+02 8.851674489303644577e+01
1.960980490245122780e+02 8.929715871811551153e+01
1.980990495247623926e+02 9.007390692114094577e+01
2.001000500250125356e+02 9.084697066125241349e+01
2.021010505252626501e+02 9.161633154363073572e+01
2.041020510255127647e+02 9.238197161892659892e+01
2.061030515257629077e+02 9.314387338259331273e+01
2.081040520260130222e+02 9.390201977412557710e+01
2.101050525262631368e+02 9.465639417620558049e+01
2.121060530265132797e+02 9.540698041375718219e+01
2.141070535267633943e+02 9.615376275291006891e+01
2.161080540270135089e+02 9.689672589987470985e+01
2.181090545272636518e+02 9.763585499972971604e+01
2.201100550275137664e+02 9.837113563512279768e+01
2.221110555277639094e+02 9.910255382488692533e+01
2.241120560280140239e+02 9.983009602257261861e+01
2.261130565282641385e+02 1.005537491148985936e+02
2.281140570285142815e+02 1.012735004201209534e+02
2.301150575287643960e+02 1.019893376863236938e+02
2.321160580290145390e+02 1.027012490896311334e+02
2.341170585292646535e+02 1.034092232323436207e+02
2.361180590295147681e+02 1.041132491409989882e+02
2.381190595297649111e+02 1.048133162643598979e+02
2.401200600300150256e+02 1.055094144713295776e+02
2.421210605302651402e+02 1.062015340487970718e+02
2.441220610305152832e+02 1.068896656994135697e+02
2.461230615307653977e+02 1.075738005393011036e+02
2.481240620310155123e+02 1.082539300956957504e+02
2.501250625312656553e+02 1.089300463045260159e+02
2.521260630315157698e+02 1.096021415079286925e+02
2.541270635317659128e+02 1.102702084517033967e+02
2.561280640320160273e+02 1.109342402827070799e+02
2.581290645322661703e+02 1.115942305461909427e+02
2.601300650325162565e+02 1.122501731830797240e+02
2.621310655327663994e+02 1.129020625271968612e+02
2.641320660330165424e+02 1.135498933024354358e+02
2.661330665332666285e+02 1.141936606198772495e+02
2.681340670335167715e+02 1.148333599748615086e+02
2.701350675337669145e+02 1.154689872440043814e+02
2.721360680340170575e+02 1.161005386821712193e+02
2.741370685342671436e+02 1.167280109194028341e+02
2.761380690345172866e+02 1.173514009577974804e+02
2.781390695347674296e+02 1.179707061683498637e+02
2.801400700350175157e+02 1.185859242877487674e+02
2.821410705352676587e+02 1.191970534151351444e+02
2.841420710355178016e+02 1.198040920088215273e+02
2.861430715357678878e+02 1.204070388829745610e+02
2.881440720360180308e+02 1.210058932042626054e+02
2.901450725362681737e+02 1.216006544884688907e+02
2.921460730365182599e+02 1.221913225970724568e+02
2.941470735367684028e+02 1.227778977337983122e+02
2.961480740370185458e+02 1.233603804411376785e+02
2.981490745372686320e+02 1.239387715968401835e+02
3.001500750375187749e+02 1.245130724103796496e+02
3.021510755377689179e+02 1.250832844193941895e+02
3.041520760380190040e+02 1.256494094861024848e+02
3.061530765382691470e+02 1.262114497936978097e+02
3.081540770385192900e+02 1.267694078427201845e+02
3.101550775387694330e+02 1.273232864474096857e+02
3.121560780390195191e+02 1.278730887320402303e+02
3.141570785392696621e+02 1.284188181272369604e+02
3.161580790395198051e+02 1.289604783662773002e+02
3.181590795397698912e+02 1.294980734813774745e+02
3.201600800400200342e+02 1.300316077999660251e+02
3.221610805402701772e+02 1.305610859409447357e+02
3.241620810405202633e+02 1.310865128109390412e+02
3.261630815407704063e+02 1.316078936005389437e+02
3.281640820410205492e+02 1.321252337805311470e+02
3.301650825412706354e+02 1.326385390981241983e+02
3.321660830415207784e+02 1.331478155731675486e+02
3.341670835417709213e+02 1.336530694943656670e+02
3.361680840420210643e+02 1.341543074154883755e+02
3.381690845422711504e+02 1.346515361515784832e+02
3.401700850425212934e+02 1.351447627751578864e+02
3.421710855427714364e+02 1.356339946124332130e+02
3.441720860430215225e+02 1.361192392395019226e+02
3.461730865432716655e+02 1.366005044785600546e+02
3.481740870435218085e+02 1.370777983941126195e+02
3.501750875437718946e+02 1.375511292891873723e+02
3.521760880440220376e+02 1.380205057015537307e+02
3.541770885442721806e+02 1.384859363999466098e+02
3.561780890445222667e+02 1.389474303802969644e+02
3.581790895447724097e+02 1.394049968619701190e+02
3.601800900450225527e+02 1.398586452840117715e+02
3.621810905452726388e+02 1.403083853014037743e+02
3.641820910455227818e+02 1.407542267813295496e+02
3.661830915457729247e+02 1.411961797994507606e+02
3.681840920460230109e+02 1.416342546361954078e+02
3.701850925462731539e+02 1.420684617730586865e+02
3.721860930465232968e+02 1.424988118889171176e+02
3.741870935467734398e+02 1.429253158563567467e+02
3.761880940470235259e+02 1.433479847380159811e+02
3.781890945472736689e+02 1.437668297829444555e+02
3.801900950475238119e+02 1.441818624229777299e+02
3.821910955477738980e+02 1.445930942691291818e+02
3.841920960480240410e+02 1.450005371079995200e+02
3.861930965482741840e+02 1.454042028982044030e+02
3.881940970485242701e+02 1.458041037668212141e+02
3.901950975487744131e+02 1.462002520058551909e+02
3.921960980490245561e+02 1.465926600687259054e+02
3.941970985492746422e+02 1.469813405667740085e+02
3.961980990495247852e+02 1.473663062657898877e+02
3.981990995497749282e+02 1.477475700825635272e+02
4.002001000500250711e+02 1.481251450814568784e+02
4.022011005502751573e+02 1.484990444709993938e+02
4.042021010505253003e+02 1.488692816005064969e+02
4.062031015507754432e+02 1.492358699567217855e+02
4.082041020510255294e+02 1.495988231604838177e+02
4.102051025512756723e+02 1.499581549634175133e+02
4.122061030515258153e+02 1.503138792446503658e+02
4.142071035517759015e+02 1.506660100075542346e+02
4.162081040520260444e+02 1.510145613765135124e+02
4.182091045522761874e+02 1.513595475937187302e+02
4.202101050525262735e+02 1.517009830159875321e+02
4.222111055527764165e+02 1.520388821116120823e+02
4.242121060530265595e+02 1.523732594572339281e+02
4.262131065532766456e+02 1.527041297347464877e+02
4.282141070535267886e+02 1.530315077282252219e+02
4.302151075537769316e+02 1.533554083208861698e+02
4.322161080540270177e+02 1.536758464920727363e+02
4.342171085542771607e+02 1.539928373142710427e+02
4.362181090545273037e+02 1.543063959501544957e+02
4.382191095547774466e+02 1.546165376496567774e+02
4.402201100550275328e+02 1.549232777470751614e+02
4.422211105552776758e+02 1.552266316582022228e+02
4.442221110555278187e+02 1.555266148774879866e+02
4.462231115557779049e+02 1.558232429752313237e+02
4.482241120560280478e+02 1.561165315948019838e+02
4.502251125562781908e+02 1.564064964498922450e+02
4.522261130565282770e+02 1.566931533217986043e+02
4.542271135567784199e+02 1.569765180567347045e+02
4.562281140570285629e+02 1.572566065631737047e+02
4.582291145572786490e+02 1.575334348092217169e+02
4.602301150575287920e+02 1.578070188200219661e+02
4.622311155577789350e+02 1.580773746751892190e+02
4.642321160580290780e+02 1.583445185062751648e+02
4.662331165582791641e+02 1.586084664942647180e+02
4.682341170585293071e+02 1.588692348671029038e+02
4.702351175587794501e+02 1.591268398972526086e+02
4.722361180590295362e+02 1.593812978992832257e+02
4.742371185592796792e+02 1.596326252274903084e+02
4.762381190595298222e+02 1.598808382735456632e+02
4.782391195597799083e+02 1.601259534641787354e+02
4.802401200600300513e+02 1.603679872588883768e+02
4.822411205602801942e+02 1.606069561476857643e+02
4.842421210605302804e+02 1.608428766488675308e+02
4.862431215607804234e+02 1.610757653068203012e+02
4.882441220610305663e+02 1.613056386898550443e+02
4.902451225612806525e+02 1.615325133880724877e+02
4.922461230615307954e+02 1.617564060112588322e+02
4.942471235617809384e+02 1.619773331868117623e+02
4.962481240620310246e+02 1.621953115576969537e+02
4.982491245622811675e+02 1.624103577804345093e+02
5.002501250625313105e+02 1.626224885231156918e+02
5.022511255627814535e+02 1.628317204634495567e+02
5.042521260630315396e+02 1.630380702868392007e+02
5.062531265632816826e+02 1.632415546844882499e+02
5.082541270635318256e+02 1.634421903515365671e+02
5.102551275637819117e+02 1.636399939852250327e+02
5.122561280640320547e+02 1.638349822830909090e+02
5.142571285642821977e+02 1.640271719411908009e+02
5.162581290645323406e+02 1.642165796523535732e+02
5.182591295647824836e+02 1.644032221044620314e+02
5.202601300650325129e+02 1.645871159787629949e+02
5.222611305652826559e+02 1.647682779482061335e+02
5.242621310655327989e+02 1.649467246758108558e+02
5.262631315657829418e+02 1.651224728130615631e+02
5.282641320660330848e+02 1.652955389983310113e+02
5.302651325662832278e+02 1.654659398553310155e+02
5.322661330665332571e+02 1.656336919915911494e+02
5.342671335667834001e+02 1.657988119969646164e+02
5.362681340670335430e+02 1.659613164421615465e+02
5.382691345672836860e+02 1.661212218773088694e+02
5.402701350675338290e+02 1.662785448305374985e+02
5.422711355677839720e+02 1.664333018065955798e+02
5.442721360680341149e+02 1.665855092854885697e+02
5.462731365682841442e+02 1.667351837211451482e+02
5.482741370685342872e+02 1.668823415401091665e+02
5.502751375687844302e+02 1.670269991402572600e+02
5.522761380690345732e+02 1.671691728895421249e+02
5.542771385692847161e+02 1.673088791247607787e+02
5.562781390695348591e+02 1.674461341503481435e+02
5.582791395697848884e+02 1.675809542371951295e+02
5.602801400700350314e+02 1.677133556214916723e+02
5.622811405702851744e+02 1.678433545035937584e+02
5.642821410705353173e+02 1.679709670469147795e+02
5.662831415707854603e+02 1.680962093768406191e+02
