# w  J_DrudeLorentz  J_BrownianOscillator  J_total
9.964982491245623351e+02 1.771971870668705833e+02 1.616980364831173347e+02 1.549915058375325572e+01
9.984992496248124780e+02 1.772207065242477313e+02 1.615877663339632022e+02 1.563294019028452730e+01
1.000500250125062621e+03 1.772455882663681734e+02 1.614772193788620882e+02 1.576836888750607990e+01
1.002501250625312764e+03 1.772718633669112478e+02 1.613663996160867953e+02 1.590546375082444719e+01
1.004502251125562907e+03 1.772995634236441731e+02 1.612553110099354114e+02 1.604425241370877231e+01
1.006503251625812936e+03 1.773287205724759303e+02 1.611439574909735200e+02 1.618476308150242104e+01
1.008504252126063079e+03 1.773593675019079683e+02 1.610323429562745048e+02 1.632702454563347771e+01
1.010505252626313222e+03 1.773915374678963701e+02 1.609204712696592310e+02 1.647106619823712848e+01
1.012506253126563365e+03 1.774252643091377308e+02 1.608083462619340196e+02 1.661691804720371124e+01
1.014507253626813508e+03 1.774605824627944344e+02 1.606959717311279405e+02 1.676461073166650095e+01
1.016508254127063651e+03 1.774975269806725464e+02 1.605833514427285422e+02 1.691417553794399353e+01
1.018509254627313680e+03 1.775361335458681253e+02 1.604704891299163307e+02 1.706564441595180526e+01
1.020510255127563823e+03 1.775764384898988624e+02 1.603573884937986804e+02 1.721904999610016773e+01
1.022511255627813966e+03 1.776184788103348922e+02 1.602440532036416698e+02 1.737442560669321878e+01
1.024512256128064109e+03 1.776622921889486122e+02 1.601304868971012354e+02 1.753180529184736614e+01
1.026513256628314139e+03 1.777079170103994556e+02 1.600166931804533021e+02 1.769122382994614284e+01
1.028514257128564395e+03 1.777553923814722339e+02 1.599026756288219815e+02 1.785271675265024882e+01
1.030515257628814425e+03 1.778047581508886310e+02 1.597884377864072576e+02 1.801632036448138408e+01
1.032516258129064681e+03 1.778560549297115472e+02 1.596739831667112810e+02 1.818207176300027683e+01
1.034517258629314711e+03 1.779093241123618441e+02 1.595593152527630139e+02 1.835000885959881956e+01
1.036518259129564967e+03 1.779646078982706285e+02 1.594444374973423066e+02 1.852017040092830769e+01
1.038519259629814997e+03 1.780219493141878502e+02 1.593293533232024117e+02 1.869259599098544911e+01
1.040520260130065026e+03 1.780813922371708600e+02 1.592140661232911043e+02 1.886732611387974146e+01
1.042521260630315282e+03 1.781429814182768325e+02 1.590985792609710927e+02 1.904440215730573271e+01
1.044522261130565312e+03 1.782067625069840346e+02 1.589828960702386382e+02 1.922386643674539641e+01
1.046523261630815568e+03 1.782727820763678608e+02 1.588670198559412654e+02 1.940576222042659893e+01
1.048524262131065598e+03 1.783410876490587498e+02 1.587509538939944491e+02 1.959013375506429000e+01
1.050525262631315627e+03 1.784117277240093529e+02 1.586347014315963975e+02 1.977702629241296250e+01
1.052526263131565884e+03 1.784847518041014212e+02 1.585182656874423230e+02 1.996648611665910522e+01
1.054527263631815913e+03 1.785602104246213742e+02 1.584016498519371794e+02 2.015856057268420543e+01
1.056528264132066170e+03 1.786381551826372061e+02 1.582848570874071470e+02 2.035329809523006972e+01
1.058529264632316199e+03 1.787186387673087324e+02 1.581678905283097549e+02 2.055074823899896330e+01
1.060530265132566456e+03 1.788017149911665058e+02 1.580507532814433489e+02 2.075096170972316756e+01
1.062531265632816485e+03 1.788874388223939320e+02 1.579334484261546265e+02 2.095399039623930193e+01
1.064532266133066514e+03 1.789758664181501615e+02 1.578159790145453769e+02 2.115988740360478815e+01
1.066533266633316771e+03 1.790670551589727495e+02 1.576983480716778274e+02 2.136870708729493273e+01
1.068534267133566800e+03 1.791610636842998190e+02 1.575805585957790527e+02 2.158050508852075922e+01
1.070535267633817057e+03 1.792579519291537622e+02 1.574626135584436497e+02 2.179533837071011604e+01
1.072536268134067086e+03 1.793577811620305624e+02 1.573445159048356743e+02 2.201326525719489169e+01
1.074537268634317343e+03 1.794606140240398702e+02 1.572262685538890707e+02 2.223434547015079588e+01
1.076538269134567372e+03 1.795665145693435818e+02 1.571078743985071640e+02 2.245864017083641428e+01
1.078539269634817401e+03 1.796755483069422041e+02 1.569893363057604461e+02 2.268621200118175452e+01
1.080540270135067658e+03 1.797877822438611304e+02 1.568706571170838231e+02 2.291712512677730373e+01
1.082541270635317687e+03 1.799032849297897769e+02 1.567518396484720142e+02 2.315144528131776980e+01
1.084542271135567944e+03 1.800221265032311351e+02 1.566328866906743258e+02 2.338923981255680573e+01
1.086543271635817973e+03 1.801443787392184106e+02 1.565138010093875494e+02 2.363057772983087190e+01
1.088544272136068230e+03 1.802701150986623304e+02 1.563945853454482915e+02 2.387552975321403537e+01
1.090545272636318259e+03 1.803994107793906210e+02 1.562752424150238824e+02 2.412416836436674927e+01
1.092546273136568288e+03 1.805323427689479843e+02 1.561557749098017780e+02 2.437656785914620272e+01
1.094547273636818545e+03 1.806689898992252949e+02 1.560361854971782520e+02 2.463280440204703581e+01
1.096548274137068574e+03 1.808094329029910057e+02 1.559164768204456664e+02 2.489295608254534997e+01
1.098549274637318831e+03 1.809537544724008740e+02 1.557966514989784628e+02 2.515710297342240054e+01
1.100550275137568860e+03 1.811020393195644544e+02 1.556767121284181030e+02 2.542532719114635853e+01
1.102551275637818890e+03 1.812543742392529680e+02 1.555566612808569289e+02 2.569771295839602843e+01
1.104552276138069146e+03 1.814108481738328464e+02 1.554365015050204306e+02 2.597434666881240517e+01
1.106553276638319176e+03 1.815715522805177784e+02 1.553162353264488900e+02 2.625531695406889909e+01
1.108554277138569432e+03 1.817365800010327632e+02 1.551958652476774887e+02 2.654071475335526387e+01
1.110555277638819462e+03 1.819060271337887116e+02 1.550753937484151948e+02 2.683063338537352038e+01
1.112556278139069718e+03 1.820799919086730938e+02 1.549548232857227390e+02 2.712516862295035835e+01
1.114557278639319748e+03 1.822585750645627911e+02 1.548341562941893983e+02 2.742441877037339637e+01
1.116558279139569777e+03 1.824418799296743714e+02 1.547133951861083858e+02 2.772848474356597848e+01
1.118559279639820033e+03 1.826300125048692564e+02 1.545925423516512183e+02 2.803747015321803104e+01
1.120560280140070063e+03 1.828230815500389497e+02 1.544716001590411736e+02 2.835148139099777254e+01
1.122561280640320319e+03 1.830211986737000132e+02 1.543505709547249864e+02 2.867062771897502671e+01
1.124562281140570349e+03 1.832244784259354162e+02 1.542294570635442597e+02 2.899502136239114591e+01
1.126563281640820605e+03 1.834330383948246208e+02 1.541082607889048290e+02 2.932477760591979177e+01
1.128564282141070635e+03 1.836469993065127539e+02 1.539869844129457590e+02 2.966001489356700560e+01
1.130565282641320664e+03 1.838664851290749311e+02 1.538656301967065758e+02 3.000085493236836953e+01
1.132566283141570921e+03 1.840916231803410881e+02 1.537442003802939894e+02 3.034742280004709869e+01
1.134567283641820950e+03 1.843225442398523057e+02 1.536226971830469097e+02 3.069984705680540316e+01
1.136568284142071207e+03 1.845593826651316363e+02 1.535011228037008948e+02 3.105825986143074147e+01
1.138569284642321236e+03 1.848022765124562170e+02 1.533794794205508367e+02 3.142279709190536607e+01
1.140570285142571265e+03 1.850513676623327228e+02 1.532577691916132210e+02 3.179359847071951251e+01
1.142571285642821522e+03 1.853068019498828107e+02 1.531359942547868229e+02 3.217080769509598070e+01
1.144572286143071551e+03 1.855687293003585410e+02 1.530141567280124946e+02 3.255457257234604640e+01
1.146573286643321808e+03 1.858373038700186157e+02 1.528922587094317294e+02 3.294504516058690058e+01
1.148574287143571837e+03 1.861126841926061957e+02 1.527703022775443458e+02 3.334238191506183568e+01
1.150575287643822094e+03 1.863950333316829813e+02 1.526482894913648352e+02 3.374674384031813901e+01
1.152576288144072123e+03 1.866845190390863252e+02 1.525262223905778569e+02 3.415829664850847536e+01
1.154577288644322152e+03 1.869813139197897840e+02 1.524041029956923410e+02 3.457721092409744301e+01
1.156578289144572409e+03 1.872855956034621556e+02 1.522819333081949367e+02 3.500366229526721185e+01
1.158579289644822438e+03 1.875975469230347983e+02 1.521597153107020972e+02 3.543783161233270818e+01
1.160580290145072695e+03 1.879173561006041382e+02 1.520374509671111980e+02 3.587990513349295441e+01
1.162581290645322724e+03 1.882452169410114493e+02 1.519151422227505748e+02 3.633007471826086743e+01
1.164582291145572981e+03 1.885813290334616852e+02 1.517927910045283681e+02 3.678853802893331704e+01
1.166583291645823010e+03 1.889258979615617591e+02 1.516703992210808565e+02 3.725549874048091681e+01
1.168584292146073039e+03 1.892791355221773983e+02 1.515479687629189414e+02 3.773116675925847119e+01
1.170585292646323296e+03 1.896412599535310619e+02 1.514255015025742068e+02 3.821575845095686219e+01
1.172586293146573325e+03 1.900124961729842141e+02 1.513029992947438132e+02 3.870949687824039387e+01
1.174587293646823582e+03 1.903930760249721459e+02 1.511804639764340834e+02 3.921261204853806959e+01
1.176588294147073611e+03 1.907832385395842891e+02 1.510578973671035499e+02 3.972534117248074637e+01
1.178589294647323641e+03 1.911832302023096304e+02 1.509353012688045510e+02 4.024792893350509360e+01
1.180590295147573897e+03 1.915933052354955066e+02 1.508126774663238621e+02 4.078062776917165877e+01
1.182591295647823927e+03 1.920137258920981367e+02 1.506900277273229278e+02 4.132369816477520175e+01
1.184592296148074183e+03 1.924447627623344772e+02 1.505673538024759068e+02 4.187740895985857748e+01
1.186593296648324213e+03 1.928866950938798084e+02 1.504446574256079714e+02 4.244203766827184410e+01
1.188594297148574469e+03 1.933398111262906127e+02 1.503219403138319024e+02 4.301787081245872457e+01
1.190595297648824499e+03 1.938044084403696274e+02 1.501992041676836891e+02 4.360520427268592414e+01
1.192596298149074528e+03 1.942807943232329535e+02 1.500764506712575610e+02 4.420434365197538540e+01
1.194597298649324784e+03 1.947692861498785533e+02 1.499536814923395411e+02 4.481560465753901212e+01
1.196598299149574814e+03 1.952702117821035586e+02 1.498308982825406019e+02 4.543931349956296373e+01
1.198599299649825070e+03 1.957839099856655594e+02 1.497081026774281156e+02 4.607580730823743664e+01
1.200600300150075100e+03 1.963107308666334916e+02 1.495852962966572477e+02 4.672543456997624389e+01
1.202601300650325356e+03 1.968510363279303306e+02 1.494624807441004464e+02 4.738855558382987709e+01
1.204602301150575386e+03 1.974052005471258155e+02 1.493396576079768465e+02 4.806554293914897613e+01
1.206603301650825415e+03 1.979736104766010953e+02 1.492168284609800253e+02 4.875678201562107006e+01
1.208604302151075672e+03 1.985566663672719301e+02 1.490939948604051892e+02 4.946267150686674086e+01
1.210605302651325701e+03 1.991547823171272853e+02 1.489711583482755941e+02 5.018362396885167698e+01
1.212606303151575958e+03 1.997683868459154723e+02 1.488483204514674867e+02 5.092006639444799987e+01
1.214607303651825987e+03 2.003979234973880068e+02 1.487254826818345350e+02 5.167244081555346469e+01
1.216608304152076016e+03 2.010438514705978434e+02 1.486026465363313775e+02 5.244120493426645879e+01
1.218609304652326273e+03 2.017066462818366119e+02 1.484798134971359787e+02 5.322683278470062618e+01
1.220610305152576302e+03 2.023868004588931626e+02 1.483569850317712167e+02 5.402981542712193175e+01
1.222611305652826559e+03 2.030848242694184762e+02 1.482341625932256477e+02 5.485066167619283561e+01
1.224612306153076588e+03 2.038012464852889138e+02 1.481113476200733317e+02 5.568989886521559640e+01
1.226613306653326845e+03 2.045366151849793539e+02 1.479885415365924928e+02 5.654807364838686823e+01
1.228614307153576874e+03 2.052914985960795775e+02 1.478657457528839529e+02 5.742575284319561746e+01
1.230615307653826903e+03 2.060664859802218984e+02 1.477429616649877744e+02 5.832352431523413827e+01
1.232616308154077160e+03 2.068621885628289760e+02 1.476201906549998739e+02 5.924199790782909503e+01
1.234617308654327189e+03 2.076792405102406178e+02 1.474974340911873298e+02 6.018180641905330219e+01
1.236618309154577446e+03 2.085182999569446167e+02 1.473746933281027793e+02 6.114360662884184450e+01
1.238619309654827475e+03 2.093800500858026794e+02 1.472519697066981053e+02 6.212808037910456704e+01
1.240620310155077732e+03 2.102652002643547178e+02 1.471292645544374693e+02 6.313593570991725556e+01
1.242621310655327761e+03 2.111744872404750026e+02 1.470065791854089241e+02 6.416790805506606432e+01
1.244622311155577790e+03 2.121086764008709906e+02 1.468839149004357125e+02 6.522476150043526388e+01
1.246623311655828047e+03 2.130685630961377228e+02 1.467612729871865156e+02 6.630729010895122144e+01
1.248624312156078076e+03 2.140549740363221645e+02 1.466386547202848760e+02 6.741631931603728844e+01
1.250625312656328333e+03 2.150687687612150967e+02 1.465160613614177691e+02 6.855270739979731331e+01
1.252626313156578362e+03 2.161108411898571831e+02 1.463934941594433496e+02 6.971734703041383341e+01
1.254627313656828619e+03 2.171821212540516512e+02 1.462709543504981582e+02 7.091116690355349306e+01
1.256628314157078648e+03 2.182835766209830695e+02 1.461484431581028502e+02 7.213513346288023342e+01
1.258629314657328678e+03 2.194162145103929333e+02 1.460259617932678964e+02 7.339025271712502274e+01
1.260630315157578934e+03 2.205810836121151510e+02 1.459035114545978900e+02 7.467757215751726108e+01
1.262631315657828964e+03 2.217792761101756014e+02 1.457810933283955137e+02 7.599818278178007347e+01
1.264632316158079220e+03 2.230119298200707476e+02 1.456587085887641706e+02 7.735322123130656280e+01
1.266633316658329250e+03 2.242802304462910001e+02 1.455363583977104156e+02 7.874387204858059874e+01
1.268634317158579279e+03 2.255854139676364696e+02 1.454140439052451370e+02 8.017137006239133257e+01
1.270635317658829536e+03 2.269287691583849664e+02 1.452917662494843398e+02 8.163700290890064082e+01
1.272636318159079565e+03 2.283116402539255319e+02 1.451695265567487638e+02 8.314211369717678224e+01
1.274637318659329821e+03 2.297354297700658208e+02 1.450473259416630469e+02 8.468810382840278805e+01
1.276638319159579851e+03 2.312016014858495510e+02 1.449251655072540359e+02 8.627643597859550084e+01
1.278639319659830107e+03 2.327116836004095148e+02 1.448030463450482159e+02 8.790863725536131312e+01
1.280640320160080137e+03 2.342672720751040742e+02 1.446809695351686003e+02 8.958630253993548820e+01
1.282641320660330166e+03 2.358700341729736465e+02 1.445589361464306819e+02 9.131109802654296459e+01
1.284642321160580423e+03 2.375217122083872994e+02 1.444369472364377884e+02 9.308476497194951094e+01
1.286643321660830452e+03 2.392241275206527291e+02 1.443150038516754989e+02 9.490912366897723018e+01
1.288644322161080709e+03 2.409791846863265050e+02 1.441931070276056630e+02 9.678607765872082780e+01
1.290645322661330738e+03 2.427888759859885113e+02 1.440712577887593397e+02 9.871761819722918574e+01
1.292646323161580995e+03 2.446552861423601826e+02 1.439494571488291399e+02 1.007058289935310569e+02
1.294647323661831024e+03 2.465805973478172746e+02 1.438277061107610848e+02 1.027528912370561898e+02
1.296648324162081053e+03 2.485670946006287636e+02 1.437060056668451864e+02 1.048610889337835772e+02
1.298649324662331310e+03 2.506171713705954858e+02 1.435843567988060272e+02 1.070328145717894586e+02
1.300650325162581339e+03 2.527333356162186249e+02 1.434627604778921182e+02 1.092705751383265067e+02
1.302651325662831596e+03 2.549182161770739867e+02 1.433412176649646028e+02 1.115769985121093981e+02
1.304652326163081625e+03 2.571745695667121367e+02 1.432197293105857057e+02 1.139548402561264453e+02
1.306653326663331654e+03 2.595052871931744107e+02 1.430982963551059015e+02 1.164069908380684950e+02
1.308654327163581911e+03 2.619134030360754650e+02 1.429769197287505733e+02 1.189364833073249059e+02
1.310655327663831940e+03 2.644021018112046590e+02 1.428556003517064994e+02 1.215465014594981739e+02
1.312656328164082197e+03 2.669747276557083069e+02 1.427343391342068912e+02 1.242403885215014299e+02
1.314657328664332226e+03 2.696347933691488379e+02 1.426131369766161754e+02 1.270216563925326767e+02
1.316658329164582483e+03 2.723859902481156041e+02 1.424919947695142639e+02 1.298939954786013402e+02
1.318659329664832512e+03 2.752321985545427196e+02 1.423709133937797446e+02 1.328612851607629750e+02
1.320660330165082541e+03 2.781774986605281583e+02 1.422498937206725316e+02 1.359276049398556552e+02
1.322661330665332798e+03 2.812261829151822212e+02 1.421289366119162310e+02 1.390972463032659618e+02
1.324662331165582827e+03 2.843827682819049869e+02 1.420080429197795411e+02 1.423747253621254742e+02
1.326663331665833084e+03 2.876520097974739656e+02 1.418872134871568278e+02 1.457647963103171094e+02
1.328664332166083113e+03 2.910389149073695307e+02 1.417664491476484727e+02 1.492724657597210296e+02
1.330665332666333370e+03 2.945487587349350633e+02 1.416457507256403119e+02 1.529030080092947514e+02
1.332666333166583399e+03 2.981871003451240085e+02 1.415251190363826765e+02 1.566619813087413036e+02
1.334667333666833429e+03 3.019598000668105442e+02 1.414045548860684107e+02 1.605552451807421050e+02
1.336668334167083685e+03 3.058730379407705868e+02 1.412840590719108036e+02 1.645889788688598117e+02
1.338669334667333715e+03 3.099333333635140093e+02 1.411636323822204133e+02 1.687697009812935960e+02
1.340670335167583971e+03 3.141475660000259040e+02 1.410432755964816636e+02 1.731042904035442120e+02
1.342671335667834001e+03 3.185229980410687176e+02 1.409229894854284169e+02 1.776000085556402723e+02
1.344672336168084257e+03 3.230672978829272211e+02 1.408027748111194626e+02 1.822645230718077585e+02
1.346673336668334287e+03 3.277885653091197469e+02 1.406826323270130104e+02 1.871059329821067365e+02
1.348674337168584316e+03 3.326953582545502286e+02 1.405625627780405864e+02 1.921327954765096138e+02
1.350675337668834572e+03 3.377967212325239643e+02 1.404425669006806743e+02 1.973541543318432616e+02
1.352676338169084602e+03 3.431022155037827588e+02 1.403226454230314744e+02 2.027795700807512560e+02
1.354677338669334858e+03 3.486219510638485986e+02 1.402027990648830951e+02 2.084191519989655035e+02
1.356678339169584888e+03 3.543666205200673289e+02 1.400830285377893745e+02 2.142835919822779545e+02
1.358679339669834917e+03 3.603475349223735407e+02 1.399633345451388777e+02 2.203842003772346629e+02
1.360680340170085174e+03 3.665766616012216446e+02 1.398437177822254682e+02 2.267329438189961763e+02
1.362681340670335203e+03 3.730666640517182486e+02 1.397241789363183102e+02 2.333424851153999668e+02
1.364682341170585460e+03 3.798309438837540029e+02 1.396047186867313030e+02 2.402262251970226714e+02
1.366683341670835489e+03 3.868836848327921984e+02 1.394853377048918333e+02 2.473983471279003652e+02
1.368684342171085746e+03 3.942398987936891217e+02 1.393660366544092426e+02 2.548738621392798791e+02
1.370685342671335775e+03 4.019154737987784074e+02 1.392468161911425284e+02 2.626686576076359074e+02
1.372686343171585804e+03 4.099272238097473746e+02 1.391276769632673620e+02 2.707995468464799842e+02
1.374687343671836061e+03 4.182929401281487571e+02 1.390086196113430788e+02 2.792843205168056784e+02
1.376688344172086090e+03 4.270314441491861999e+02 1.388896447683787017e+02 2.881417993808075266e+02
1.378689344672336347e+03 4.361626410844498309e+02 1.387707530598984249e+02 2.973918880245514060e+02
1.380690345172586376e+03 4.457075741578020711e+02 1.386519451040068134e+02 3.070556290537952577e+02
1.382691345672836633e+03 4.556884786302890689e+02 1.385332215114533199e+02 3.171552571188357206e+02
1.384692346173086662e+03 4.661288348294763182e+02 1.384145828856964044e+02 3.277142519437799137e+02
1.386693346673336691e+03 4.770534191400990380e+02 1.382960298229668297e+02 3.387573893171322084e+02
1.388694347173586948e+03 4.884883516492191688e+02 1.381775629123308136e+02 3.503107887368883553e+02
1.390695347673836977e+03 5.004611388222830328e+02 1.380591827357526711e+02 3.624019560865303902e+02
1.392696348174087234e+03 5.130007092073317381e+02 1.379408898681564892e+02 3.750598193391752488e+02
1.394697348674337263e+03 5.261374397127023030e+02 1.378226848774877737e+02 3.883147548352145577e+02
1.396698349174587293e+03 5.399031694675602466e+02 1.377045683247744989e+02 4.021986011427857193e+02
1.398699349674837549e+03 5.543311976416273410e+02 1.375865407641874469e+02 4.167446568774399225e+02
1.400700350175087578e+03 5.694562608573405669e+02 1.374686027431003481e+02 4.319876581142401619e+02
1.402701350675337835e+03 5.853144849603272633e+02 1.373507548021493108e+02 4.479637301581780093e+02
1.404702351175587864e+03 6.019433049088131611e+02 1.372329974752919668e+02 4.647103074335211659e+02
1.406703351675838121e+03 6.193813453871421189e+02 1.371153312898657646e+02 4.822660140972764111e+02
1.408704352176088150e+03 6.376682534329769396e+02 1.369977567666464608e+02 5.006704966663304504e+02
1.410705352676338180e+03 6.568444728876617091e+02 1.368802744199053620e+02 5.199641984677563187e+02
1.412706353176588436e+03 6.769509488374219472e+02 1.367628847574665372e+02 5.401880640799554385e+02
1.414707353676838466e+03 6.980287484253481125e+02 1.366455882807637749e+02 5.613831601445842807e+02
1.416708354177088722e+03 7.201185825130471585e+02 1.365283854848963188e+02 5.835901970281507829e+02
1.418709354677338752e+03 7.432602107140547787e+02 1.364112768586850564e+02 6.068489338553697507e+02
1.420710355177589008e+03 7.674917104000510335e+02 1.362942628847276296e+02 6.311974475153233470e+02
1.422711355677839038e+03 7.928485885310891490e+02 1.361773440394531178e+02 6.566712444916360027e+02
1.424712356178089067e+03 8.193627137766159194e+02 1.360605207931768632e+02 6.833021929834391130e+02
1.426713356678339323e+03 8.470610456408289792e+02 1.359437936101540174e+02 7.111172520306749902e+02
1.428714357178589353e+03 8.759641375387132030e+02 1.358271629486332586e+02 7.401369745900799444e+02
1.430715357678839609e+03 9.060843924451453404e+02 1.357106292609098261e+02 7.703737631842354858e+02
1.432716358179089639e+03 9.374240534299326555e+02 1.355941929933782717e+02 8.018298604365543270e+02
1.434717358679339668e+03 9.699729177849126245e+02 1.354778545865844421e+02 8.344950631983281255e+02
1.436718359179589925e+03 1.003705773337091159e+03 1.353616144752773778e+02 8.683441588618137530e+02
1.438719359679839954e+03 1.038579569786031470e+03 1.352454730884609546e+02 9.033340966975704305e+02
1.440720360180090211e+03 1.074530357363635858e+03 1.351294308494442475e+02 9.394009265141916103e+02
1.442721360680340240e+03 1.111470050530719618e+03 1.350134881758926042e+02 9.764565623548269286e+02
1.444722361180590497e+03 1.149283106243191924e+03 1.348976454798774682e+02 1.014385460763314541e+03
1.446723361680840526e+03 1.187823244447185743e+03 1.347819031679261457e+02 1.053041341279259541e+03
1.448724362181090555e+03 1.226910381958212838e+03 1.346662616410710598e+02 1.092244120317141778e+03
1.450725362681340812e+03 1.266327997604262237e+03 1.345507212948988069e+02 1.131777276309363515e+03
1.452726363181590841e+03 1.305821192777874785e+03 1.344352825195983314e+02 1.171385910258276454e+03
1.454727363681841098e+03 1.345095751841447964e+03 1.343199457000093275e+02 1.210775806141438579e+03
1.456728364182091127e+03 1.383818533782196027e+03 1.342047112156697892e+02 1.249613822566526323e+03
1.458729364682341384e+03 1.421619531162641351e+03 1.340895794408632753e+02 1.287529951721778161e+03
1.460730365182591413e+03 1.458095905046933467e+03 1.339745507446658905e+02 1.324121354302267491e+03
1.462731365682841442e+03 1.492818236185901469e+03 1.338596254909928120e+02 1.358958610694908657e+03
1.464732366183091699e+03 1.525339117064802849e+03 1.337448040386443324e+02 1.391594313026158488e+03
1.466733366683341728e+03 1.555204045471994277e+03 1.336300867413518176e+02 1.421573958730642516e+03
1.468734367183591985e+03 1.581964374759178781e+03 1.335154739478228691e+02 1.448448900811355998e+03
1.470735367683842014e+03 1.605191845064071913e+03 1.334009660017865144e+02 1.471790879062285285e+03
1.472736368184092044e+03 1.624493989084780878e+03 1.332865632420377153e+02 1.491207425842743078e+03
1.474737368684342300e+03 1.639529508450169033e+03 1.331722660024816776e+02 1.506357242447687440e+03
1.476738369184592329e+03 1.650022587751688661e+03 1.330580746121778191e+02 1.516964513139510927e+03
1.478739369684842586e+03 1.655775083992236887e+03 1.329439893953832552e+02 1.522831094596853518e+03
1.480740370185092615e+03 1.656675618818788280e+03 1.328300106715959430e+02 1.523845608147192252e+03
1.482741370685342872e+03 1.652704810642294433e+03 1.327161387555976830e+02 1.519988671886696693e+03
1.484742371185592901e+03 1.643936193962495963e+03 1.326023739574963543e+02 1.511333820004999552e+03
1.486743371685842931e+03 1.630532745357594422e+03 1.324887165827681486e+02 1.498044028774826302e+03
1.488744372186093187e+03 1.612739318928009197e+03 1.323751669322993223e+02 1.480364151995709790e+03
1.490745372686343217e+03 1.590871635517102732e+03 1.322617253024278057e+02 1.458609910214674983e+03
1.492746373186593473e+03 1.565302725101940496e+03 1.321483919849838742e+02 1.433154333116956650e+03
1.494747373686843503e+03 1.536447862322966103e+03 1.320351672673313601e+02 1.404412695055634686e+03
1.496748374187093759e+03 1.504749053825593364e+03 1.319220514324076987e+02 1.372827002393185694e+03
1.498749374687343789e+03 1.470660045271478111e+03 1.318090447587641734e+02 1.338851000512713881e+03
1.500750375187593818e+03 1.434632642606231002e+03 1.316961475206056491e+02 1.302936495085625438e+03
1.502751375687844074e+03 1.397104920985332683e+03 1.315833599878298799e+02 1.265521560997502775e+03
1.504752376188094104e+03 1.358491660341807574e+03 1.314706824260667304e+02 1.227020977915740787e+03
1.506753376688344360e+03 1.319177128005228042e+03 1.313581150967168014e+02 1.187819012908511240e+03
1.508754377188594390e+03 1.279510146238008474e+03 1.312456582569900263e+02 1.148264487981018419e+03
1.510755377688844646e+03 1.239801246542321906e+03 1.311333121599435856e+02 1.108667934382378235e+03
1.512756378189094676e+03 1.200321625057151323e+03 1.310210770545198216e+02 1.069300548002631558e+03
1.514757378689344705e+03 1.161303569933682411e+03 1.309089531855836697e+02 1.030394616748098770e+03
1.516758379189594962e+03 1.122942024099384753e+03 1.307969407939599762e+02 9.921450833054246914e+02
1.518759379689844991e+03 1.085396965659044781e+03 1.306850401164702191e+02 9.547119255425744768e+02
1.520760380190095248e+03 1.048796323930891731e+03 1.305732513859690016e+02 9.182230725449227293e+02
1.522761380690345277e+03 1.013239193679339678e+03 1.304615748313805170e+02 8.827776188479591610e+02
1.524762381190595306e+03 9.787991571871771157e+02 1.303500106777343888e+02 8.484491465094426985e+02
1.526763381690845563e+03 9.455275689892325772e+02 1.302385591462011689e+02 8.152890098430314083e+02
1.528764382191095592e+03 9.134566986223721869e+02 1.301272204541280075e+02 7.833294781682441226e+02
1.530765382691345849e+03 8.826026612392588504e+02 1.300159948150734408e+02 7.525866664241854096e+02
1.532766383191595878e+03 8.529680939812647011e+02 1.299048824388423782e+02 7.230632115424223230e+02
1.534767383691846135e+03 8.245445578638459665e+02 1.297938835315202653e+02 6.947506743323257297e+02
1.536768384192096164e+03 7.973146612390603423e+02 1.296829982955076446e+02 6.676316629435526693e+02
1.538769384692346193e+03 7.712539124919015876e+02 1.295722269295538354e+02 6.416816855623477522e+02
1.540770385192596450e+03 7.463323173717467398e+02 1.294615696287905280e+02 6.168707477429561550e+02
1.542771385692846479e+03 7.225157410839747172e+02 1.293510265847653216e+02 5.931647144992093672e+02
1.544772386193096736e+03 6.997670577041114939e+02 1.292405979854744942e+02 5.705264597186370565e+02
1.546773386693346765e+03 6.780471102476986971e+02 1.291302840153961426e+02 5.489168262323025829e+02
1.548774387193597022e+03 6.573155043369210944e+02 1.290200848555223843e+02 5.282954194813987669e+02
1.550775387693847051e+03 6.375312572461308491e+02 1.289100006833917575e+02 5.086212565627391200e+02
1.552776388194097080e+03 6.186533224829065603e+02 1.288000316731210546e+02 4.898532908097855056e+02
1.554777388694347337e+03 6.006410081920960238e+02 1.286901779954372387e+02 4.719508301966587851e+02
1.556778389194597366e+03 5.834543057148506477e+02 1.285804398177087648e+02 4.548738658971419113e+02
1.558779389694847623e+03 5.670541427018059721e+02 1.284708173039765882e+02 4.385833253978293556e+02
1.560780390195097652e+03 5.514025733395118323e+02 1.283613106149853706e+02 4.230412627245264616e+02
1.562781390695347682e+03 5.364629165439546341e+02 1.282519199082139778e+02 4.082109966357406847e+02
1.564782391195597938e+03 5.221998514268182134e+02 1.281426453379058330e+02 3.940572060889123804e+02
1.566783391695847968e+03 5.085794779562843928e+02 1.280334870550991013e+02 3.805459909011852915e+02
1.568784392196098224e+03 4.955693495131286568e+02 1.279244452076566887e+02 3.676449043054719823e+02
1.570785392696348254e+03 4.831384829765867153e+02 1.278155199402956868e+02 3.553229630362910143e+02
1.572786393196598510e+03 4.712573510513908559e+02 1.277067113946169172e+02 3.435506396567739102e+02
1.574787393696848540e+03 4.598978607543210160e+02 1.275980197091340074e+02 3.322998410451870086e+02
1.576788394197098569e+03 4.490333213015008482e+02 1.274894450193022095e+02 3.215438762821986529e+02
