# w  J_DrudeLorentz  J_BrownianOscillator  J_total
9.884942471235618768e+02 1.688947107675062398e+02 1.621362678520713700e+02 6.758442915434855536e+00
9.904952476238120198e+02 1.688750573103822887e+02 1.620271455974464629e+02 6.847911712935827566e+00
9.924962481240620491e+02 1.688568557839338666e+02 1.619177301991637989e+02 6.939125584770054367e+00
9.944972486243121921e+02 1.688401561359645768e+02 1.618080257938347302e+02 7.032130342129834233e+00
9.964982491245623351e+02 1.688250097913228274e+02 1.616980364831173347e+02 7.126973308205495350e+00
9.984992496248124780e+02 1.688114697124115651e+02 1.615877663339632022e+02 7.223703378448377066e+00
1.000500250125062621e+03 1.687995904625157380e+02 1.614772193788620882e+02 7.322371083653647084e+00
1.002501250625312764e+03 1.687894282721014747e+02 1.613663996160867953e+02 7.423028656014667881e+00
1.004502251125562907e+03 1.687810411082454038e+02 1.612553110099354114e+02 7.525730098309978189e+00
1.006503251625812936e+03 1.687744887473672009e+02 1.611439574909735200e+02 7.630531256393680906e+00
1.008504252126063079e+03 1.687698328514452726e+02 1.610323429562745048e+02 7.737489895170778453e+00
1.010505252626313222e+03 1.687671370479092161e+02 1.609204712696592310e+02 7.846665778249997558e+00
1.012506253126563365e+03 1.687664670134130631e+02 1.608083462619340196e+02 7.958120751479054178e+00
1.014507253626813508e+03 1.687678905617078726e+02 1.606959717311279405e+02 8.071918830579939197e+00
1.016508254127063651e+03 1.687714777358443143e+02 1.605833514427285422e+02 8.188126293115765009e+00
1.018509254627313680e+03 1.687773009049518294e+02 1.604704891299163307e+02 8.306811775035496836e+00
1.020510255127563823e+03 1.687854348658574111e+02 1.603573884937986804e+02 8.428046372058741298e+00
1.022511255627813966e+03 1.687959569498214023e+02 1.602440532036416698e+02 8.551903746179746690e+00
1.024512256128064109e+03 1.688089471346893617e+02 1.601304868971012354e+02 8.678460237588122794e+00
1.026513256628314139e+03 1.688244881627764471e+02 1.600166931804533021e+02 8.807794982323152055e+00
1.028514257128564395e+03 1.688426656648218795e+02 1.599026756288219815e+02 8.939990035999908713e+00
1.030515257628814425e+03 1.688635682903747011e+02 1.597884377864072576e+02 9.075130503967436368e+00
1.032516258129064681e+03 1.688872878449955692e+02 1.596739831667112810e+02 9.213304678284300664e+00
1.034517258629314711e+03 1.689139194346849422e+02 1.595593152527630139e+02 9.354604181921924777e+00
1.036518259129564967e+03 1.689435616179775366e+02 1.594444374973423066e+02 9.499124120635217494e+00
1.038519259629814997e+03 1.689763165661716187e+02 1.593293533232024117e+02 9.646963242969210484e+00
1.040520260130065026e+03 1.690122902321950278e+02 1.592140661232911043e+02 9.798224108903928808e+00
1.042521260630315282e+03 1.690515925286450170e+02 1.590985792609710927e+02 9.953013267673910036e+00
1.044522261130565312e+03 1.690943375155757735e+02 1.589828960702386382e+02 1.011144144533713352e+01
1.046523261630815568e+03 1.691406435986501720e+02 1.588670198559412654e+02 1.027362374270890832e+01
1.048524262131065598e+03 1.691906337383142045e+02 1.587509538939944491e+02 1.043967984431974294e+01
1.050525262631315627e+03 1.692444356707010797e+02 1.586347014315963975e+02 1.060973423910466984e+01
1.052526263131565884e+03 1.693021821410242183e+02 1.585182656874423230e+02 1.078391645358188811e+01
1.054527263631815913e+03 1.693640111502720913e+02 1.584016498519371794e+02 1.096236129833491368e+01
1.056528264132066170e+03 1.694300662160794673e+02 1.582848570874071470e+02 1.114520912867232738e+01
1.058529264632316199e+03 1.695004966487138063e+02 1.581678905283097549e+02 1.133260612040403892e+01
1.060530265132566456e+03 1.695754578431873085e+02 1.580507532814433489e+02 1.152470456174394897e+01
1.062531265632816485e+03 1.696551115885796150e+02 1.579334484261546265e+02 1.172166316242498496e+01
1.064532266133066514e+03 1.697396263957411406e+02 1.578159790145453769e+02 1.192364738119577794e+01
1.066533266633316771e+03 1.698291778446357227e+02 1.576983480716778274e+02 1.213082977295790066e+01
1.068534267133566800e+03 1.699239489526796376e+02 1.575805585957790527e+02 1.234339035690057607e+01
1.070535267633817057e+03 1.700241305655401050e+02 1.574626135584436497e+02 1.256151700709646235e+01
1.072536268134067086e+03 1.701299217719724197e+02 1.573445159048356743e+02 1.278540586713674720e+01
1.074537268634317343e+03 1.702415303444000756e+02 1.572262685538890707e+02 1.301526179051099241e+01
1.076538269134567372e+03 1.703591732070801186e+02 1.571078743985071640e+02 1.325129880857295106e+01
1.078539269634817401e+03 1.704830769338448420e+02 1.569893363057604461e+02 1.349374062808439056e+01
1.080540270135067658e+03 1.706134782775745293e+02 1.568706571170838231e+02 1.374282116049072044e+01
1.082541270635317687e+03 1.707506247337332468e+02 1.567518396484720142e+02 1.399878508526122722e+01
1.084542271135567944e+03 1.708947751404953692e+02 1.566328866906743258e+02 1.426188844982105053e+01
1.086543271635817973e+03 1.710462003182015849e+02 1.565138010093875494e+02 1.453239930881404796e+01
1.088544272136068230e+03 1.712051837511180850e+02 1.563945853454482915e+02 1.481059840566979169e+01
1.090545272636318259e+03 1.713720223147249726e+02 1.562752424150238824e+02 1.509677989970108491e+01
1.092546273136568288e+03 1.715470270520417273e+02 1.561557749098017780e+02 1.539125214223995286e+01
1.094547273636818545e+03 1.717305240028028095e+02 1.560361854971782520e+02 1.569433850562456989e+01
1.096548274137068574e+03 1.719228550896330603e+02 1.559164768204456664e+02 1.600637826918738327e+01
1.098549274637318831e+03 1.721243790657433124e+02 1.557966514989784628e+02 1.632772756676486381e+01
1.100550275137568860e+03 1.723354725290727743e+02 1.556767121284181030e+02 1.665876040065466057e+01
1.102551275637818890e+03 1.725565310082528754e+02 1.555566612808569289e+02 1.699986972739593938e+01
1.104552276138069146e+03 1.727879701262609728e+02 1.554365015050204306e+02 1.735146862124053513e+01
1.106553276638319176e+03 1.730302268481768238e+02 1.553162353264488900e+02 1.771399152172793734e+01
1.108554277138569432e+03 1.732837608200561306e+02 1.551958652476774887e+02 1.808789557237863477e+01
1.110555277638819462e+03 1.735490558065982896e+02 1.550753937484151948e+02 1.847366205818308771e+01
1.112556278139069718e+03 1.738266212360235841e+02 1.549548232857227390e+02 1.887179795030084151e+01
1.114557278639319748e+03 1.741169938613848558e+02 1.548341562941893983e+02 1.928283756719546105e+01
1.116558279139569777e+03 1.744207395484446010e+02 1.547133951861083858e+02 1.970734436233621523e+01
1.118559279639820033e+03 1.747384552012467793e+02 1.545925423516512183e+02 2.014591284959556106e+01
1.120560280140070063e+03 1.750707708376265828e+02 1.544716001590411736e+02 2.059917067858540562e+01
1.122561280640320319e+03 1.754183518281379293e+02 1.543505709547249864e+02 2.106778087341294636e+01
1.124562281140570349e+03 1.757819013132549344e+02 1.542294570635442597e+02 2.155244424971068185e+01
1.126563281640820605e+03 1.761621628152398955e+02 1.541082607889048290e+02 2.205390202633507002e+01
1.128564282141070635e+03 1.765599230627826159e+02 1.539869844129457590e+02 2.257293864983684628e+01
1.130565282641320664e+03 1.769760150484309520e+02 1.538656301967065758e+02 2.311038485172439039e+01
1.132566283141570921e+03 1.774113213409740979e+02 1.537442003802939894e+02 2.366712096068010496e+01
1.134567283641820950e+03 1.778667776773368985e+02 1.536226971830469097e+02 2.424408049428998879e+01
1.136568284142071207e+03 1.783433768612388235e+02 1.535011228037008948e+02 2.484225405753794291e+01
1.138569284642321236e+03 1.788421729988859283e+02 1.533794794205508367e+02 2.546269357833509162e+01
1.140570285142571265e+03 1.793642861053691888e+02 1.532577691916132210e+02 2.610651691375596428e+01
1.142571285642821522e+03 1.799109071192635838e+02 1.531359942547868229e+02 2.677491286447675023e+01
1.144572286143071551e+03 1.804833033672400120e+02 1.530141567280124946e+02 2.746914663922753164e+01
1.146573286643321808e+03 1.810828245253755142e+02 1.528922587094317294e+02 2.819056581594379196e+01
1.148574287143571837e+03 1.817109091293563665e+02 1.527703022775443458e+02 2.894060685181203496e+01
1.150575287643822094e+03 1.823690916920150187e+02 1.526482894913648352e+02 2.972080220065018352e+01
1.152576288144072123e+03 1.830590104937198817e+02 1.525262223905778569e+02 3.053278810314203540e+01
1.154577288644322152e+03 1.837824161191888379e+02 1.524041029956923410e+02 3.137831312349650759e+01
1.156578289144572409e+03 1.845411808234518389e+02 1.522819333081949367e+02 3.225924751525688805e+01
1.158579289644822438e+03 1.853373088201309997e+02 1.521597153107020972e+02 3.317759350942889540e+01
1.160580290145072695e+03 1.861729475971311558e+02 1.520374509671111980e+02 3.413549663001996493e+01
1.162581290645322724e+03 1.870504003784692486e+02 1.519151422227505748e+02 3.513525815571868804e+01
1.164582291145572981e+03 1.879721398666073640e+02 1.517927910045283681e+02 3.617934886207900291e+01
1.166583291645823010e+03 1.889408234175971870e+02 1.516703992210808565e+02 3.727042419651634475e+01
1.168584292146073039e+03 1.899593098219925764e+02 1.515479687629189414e+02 3.841134105907362084e+01
1.170585292646323296e+03 1.910306778882782055e+02 1.514255015025742068e+02 3.960517638570401289e+01
1.172586293146573325e+03 1.921582470530461819e+02 1.513029992947438132e+02 4.085524775830236166e+01
1.174587293646823582e+03 1.933456002739530106e+02 1.511804639764340834e+02 4.216513629751892722e+01
1.176588294147073611e+03 1.945966094983712651e+02 1.510578973671035499e+02 4.353871213126772943e+01
1.178589294647323641e+03 1.959154640435170336e+02 1.509353012688045510e+02 4.498016277471248259e+01
1.180590295147573897e+03 1.973067022737652678e+02 1.508126774663238621e+02 4.649402480744141997e+01
1.182591295647823927e+03 1.987752470191638849e+02 1.506900277273229278e+02 4.808521929184094290e+01
1.184592296148074183e+03 2.003264452473875394e+02 1.505673538024759068e+02 4.975909144491164682e+01
1.186593296648324213e+03 2.019661125814111244e+02 1.504446574256079714e+02 5.152145515580314594e+01
1.188594297148574469e+03 2.037005833493354032e+02 1.503219403138319024e+02 5.337864303550350797e+01
1.190595297648824499e+03 2.055367669638026769e+02 1.501992041676836891e+02 5.533756279611897355e+01
1.192596298149074528e+03 2.074822115597172285e+02 1.500764506712575610e+02 5.740576088845967462e+01
1.194597298649324784e+03 2.095451759746062805e+02 1.499536814923395411e+02 5.959149448226674650e+01
1.196598299149574814e+03 2.117347113410205566e+02 1.498308982825406019e+02 6.190381305847996174e+01
1.198599299649825070e+03 2.140607537810645340e+02 1.497081026774281156e+02 6.435265110363641838e+01
1.200600300150075100e+03 2.165342299571262856e+02 1.495852962966572477e+02 6.694893366046905214e+01
1.202601300650325356e+03 2.191671775496692476e+02 1.494624807441004464e+02 6.970469680556878700e+01
1.204602301150575386e+03 2.219728831142967920e+02 1.493396576079768465e+02 7.263322550631995966e+01
1.206603301650825415e+03 2.249660402309817471e+02 1.492168284609800253e+02 7.574921177000172179e+01
1.208604302151075672e+03 2.281629314167417419e+02 1.490939948604051892e+02 7.906893655633655271e+01
1.210605302651325701e+03 2.315816379523608362e+02 1.489711583482755941e+02 8.261047960408525626e+01
1.212606303151575958e+03 2.352422826032740772e+02 1.488483204514674867e+02 8.639396215180659055e+01
1.214607303651825987e+03 2.391673112315475578e+02 1.487254826818345350e+02 9.044182854971300856e+01
1.216608304152076016e+03 2.433818205473849900e+02 1.486026465363313775e+02 9.477917401105361250e+01
1.218609304652326273e+03 2.479139407952515057e+02 1.484798134971359787e+02 9.943412729811551287e+01
1.220610305152576302e+03 2.527952840895118811e+02 1.483569850317712167e+02 1.044382990577406503e+02
1.222611305652826559e+03 2.580614715080757264e+02 1.482341625932256477e+02 1.098273089148500929e+02
1.224612306153076588e+03 2.637527550507734873e+02 1.481113476200733317e+02 1.156414074307001414e+02
1.226613306653326845e+03 2.699147543429928646e+02 1.479885415365924928e+02 1.219262128064003576e+02
1.228614307153576874e+03 2.765993327388642911e+02 1.478657457528839529e+02 1.287335869859803381e+02
1.230615307653826903e+03 2.838656435485763723e+02 1.477429616649877744e+02 1.361226818835885695e+02
1.232616308154077160e+03 2.917813848749905219e+02 1.476201906549998739e+02 1.441611942199906480e+02
1.234617308654327189e+03 3.004243115222044480e+02 1.474974340911873298e+02 1.529268774310170897e+02
1.236618309154577446e+03 3.098840653410828736e+02 1.473746933281027793e+02 1.625093720129800943e+02
1.238619309654827475e+03 3.202644021623721073e+02 1.472519697066981053e+02 1.730124324556740305e+02
1.240620310155077732e+03 3.316859154425595761e+02 1.471292645544374693e+02 1.845566508881221068e+02
1.242621310655327761e+03 3.442893857014834680e+02 1.470065791854089241e+02 1.972828065160745439e+02
1.244622311155577790e+03 3.582399232361126451e+02 1.468839149004357125e+02 2.113560083356769326e+02
1.246623311655828047e+03 3.737321228879910677e+02 1.467612729871865156e+02 2.269708499008045237e+02
1.248624312156078076e+03 3.909965186314331618e+02 1.466386547202848760e+02 2.443578639111482858e+02
1.250625312656328333e+03 4.103077192094399948e+02 1.465160613614177691e+02 2.637916578480222256e+02
1.252626313156578362e+03 4.319947335759792395e+02 1.463934941594433496e+02 2.856012394165358614e+02
1.254627313656828619e+03 4.564541701954934751e+02 1.462709543504981582e+02 3.101832158449952885e+02
1.256628314157078648e+03 4.841672369110247587e+02 1.461484431581028502e+02 3.380187937529219084e+02
1.258629314657328678e+03 5.157218063045985446e+02 1.460259617932678964e+02 3.696958445113306198e+02
1.260630315157578934e+03 5.518412857859809719e+02 1.459035114545978900e+02 4.059377743313830820e+02
1.262631315657828964e+03 5.934227002424775037e+02 1.457810933283955137e+02 4.476416069140820468e+02
1.264632316158079220e+03 6.415873407045495469e+02 1.456587085887641706e+02 4.959286321157853763e+02
1.266633316658329250e+03 6.977486704715176984e+02 1.455363583977104156e+02 5.522123120738073112e+02
1.268634317158579279e+03 7.637040648022286859e+02 1.454140439052451370e+02 6.182900208969836058e+02
1.270635317658829536e+03 8.417595804792757690e+02 1.452917662494843398e+02 6.964678142297914292e+02
1.272636318159079565e+03 9.349004899624942482e+02 1.451695265567487638e+02 7.897309634057454559e+02
1.274637318659329821e+03 1.047024802650960737e+03 1.450473259416630469e+02 9.019774767092977754e+02
1.276638319159579851e+03 1.183261888033653577e+03 1.449251655072540359e+02 1.038336722526399626e+03
1.278639319659830107e+03 1.350401347862367629e+03 1.448030463450482159e+02 1.205598301517319442e+03
1.280640320160080137e+03 1.557451536305800118e+03 1.446809695351686003e+02 1.412770566770631604e+03
1.282641320660330166e+03 1.816313771417380394e+03 1.445589361464306819e+02 1.671754835270949798e+03
1.284642321160580423e+03 2.142449632287366967e+03 1.444369472364377884e+02 1.998012685050929122e+03
1.286643321660830452e+03 2.555122578724569848e+03 1.443150038516754989e+02 2.410807574872894293e+03
1.288644322161080709e+03 3.076077858979455414e+03 1.441931070276056630e+02 2.931884751951849921e+03
1.290645322661330738e+03 3.724026827071029857e+03 1.440712577887593397e+02 3.579955569282270517e+03
1.292646323161580995e+03 4.500014941721952709e+03 1.439494571488291399e+02 4.356065484573123285e+03
1.294647323661831024e+03 5.358331009319817895e+03 1.438277061107610848e+02 5.214503303209056867e+03
1.296648324162081053e+03 6.169385794174961120e+03 1.437060056668451864e+02 6.025679788508115962e+03
1.298649324662331310e+03 6.717538413976951233e+03 1.435843567988060272e+02 6.573954057178145376e+03
1.300650325162581339e+03 6.799039442203740691e+03 1.434627604778921182e+02 6.655576681725848175e+03
1.302651325662831596e+03 6.379317043331001514e+03 1.433412176649646028e+02 6.235975825666037053e+03
1.304652326163081625e+03 5.624318201111067538e+03 1.432197293105857057e+02 5.481098471800482002e+03
1.306653326663331654e+03 4.761904581000113467e+03 1.430982963551059015e+02 4.618806284645007509e+03
1.308654327163581911e+03 3.951876875488507267e+03 1.429769197287505733e+02 3.808899955759756722e+03
1.310655327663831940e+03 3.262435206509953332e+03 1.428556003517064994e+02 3.119579606158246861e+03
1.312656328164082197e+03 2.703254700778581991e+03 1.427343391342068912e+02 2.560520361644375043e+03
1.314657328664332226e+03 2.258960220354779722e+03 1.426131369766161754e+02 2.116347083378163461e+03
1.316658329164582483e+03 1.907852327574086985e+03 1.424919947695142639e+02 1.765360332804572636e+03
1.318659329664832512e+03 1.629626956061131523e+03 1.423709133937797446e+02 1.487256042667351721e+03
1.320660330165082541e+03 1.407622948218533338e+03 1.422498937206725316e+02 1.265373054497860721e+03
1.322661330665332798e+03 1.228893874777995052e+03 1.421289366119162310e+02 1.086764938166078764e+03
1.324662331165582827e+03 1.083606091828844001e+03 1.420080429197795411e+02 9.415980489090645733e+02
1.326663331665833084e+03 9.643448766220224115e+02 1.418872134871568278e+02 8.224576631348655837e+02
1.328664332166083113e+03 8.655154292051112179e+02 1.417664491476484727e+02 7.237489800574627452e+02
1.330665332666333370e+03 7.828749404855382181e+02 1.416457507256403119e+02 6.412291897598979631e+02
1.332666333166583399e+03 7.131823238094983708e+02 1.415251190363826765e+02 5.716572047731157227e+02
1.334667333666833429e+03 6.539407658666800671e+02 1.414045548860684107e+02 5.125362109806115996e+02
1.336668334167083685e+03 6.032096471075162754e+02 1.412840590719108036e+02 4.619255880356054718e+02
1.338669334667333715e+03 5.594670725801699973e+02 1.411636323822204133e+02 4.183034401979496124e+02
1.340670335167583971e+03 5.215089741639339991e+02 1.410432755964816636e+02 3.804656985674523639e+02
1.342671335667834001e+03 4.883745906312576608e+02 1.409229894854284169e+02 3.474516011458292155e+02
1.344672336168084257e+03 4.592910213585911379e+02 1.408027748111194626e+02 3.184882465474717037e+02
1.346673336668334287e+03 4.336316420076775557e+02 1.406826323270130104e+02 2.929490096806645170e+02
1.348674337168584316e+03 4.108846603729233493e+02 1.405625627780405864e+02 2.703220975948827345e+02
1.350675337668834572e+03 3.906291443447408369e+02 1.404425669006806743e+02 2.501865774440601626e+02
1.352676338169084602e+03 3.725165986045390127e+02 1.403226454230314744e+02 2.321939531815075384e+02
1.354677338669334858e+03 3.562566942707424005e+02 1.402027990648830951e+02 2.160538952058592770e+02
1.356678339169584888e+03 3.416061312743187273e+02 1.400830285377893745e+02 2.015231027365293528e+02
1.358679339669834917e+03 3.283598821575534430e+02 1.399633345451388777e+02 1.883965476124145368e+02
1.360680340170085174e+03 3.163442598277665070e+02 1.398437177822254682e+02 1.765005420455410388e+02
1.362681340670335203e+03 3.054113925065265676e+02 1.397241789363183102e+02 1.656872135702082858e+02
1.364682341170585460e+03 2.954347919981042878e+02 1.396047186867313030e+02 1.558300733113730132e+02
1.366683341670835489e+03 2.863057771754520786e+02 1.394853377048918333e+02 1.468204394705602454e+02
1.368684342171085746e+03 2.779305707944603796e+02 1.393660366544092426e+02 1.385645341400511370e+02
1.370685342671335775e+03 2.702279297445495558e+02 1.392468161911425284e+02 1.309811135534069990e+02
1.372686343171585804e+03 2.631272004383927197e+02 1.391276769632673620e+02 1.239995234751253861e+02
1.374687343671836061e+03 2.565667149731546033e+02 1.390086196113430788e+02 1.175580953618115529e+02
1.376688344172086090e+03 2.504924619382871924e+02 1.388896447683787017e+02 1.116028171699084908e+02
1.378689344672336347e+03 2.448569797403197299e+02 1.387707530598984249e+02 1.060862266804212908e+02
1.380690345172586376e+03 2.396184311177337918e+02 1.386519451040068134e+02 1.009664860137269926e+02
1.382691345672836633e+03 2.347398259064318893e+02 1.385332215114533199e+02 9.620660439497856942e+01
1.384692346173086662e+03 2.301883656655790560e+02 1.384145828856964044e+02 9.177378277988265154e+01
1.386693346673336691e+03 2.259348889155026541e+02 1.382960298229668297e+02 8.763885909253581019e+01
1.388694347173586948e+03 2.219533997976683395e+02 1.381775629123308136e+02 8.377583688533752593e+01
1.390695347673836977e+03 2.182206661860747374e+02 1.380591827357526711e+02 8.016148345032206635e+01
1.392696348174087234e+03 2.147158758456963596e+02 1.379408898681564892e+02 7.677498597753987042e+01
1.394697348674337263e+03 2.114203412889904712e+02 1.378226848774877737e+02 7.359765641150269744e+01
1.396698349174587293e+03 2.083172456350787911e+02 1.377045683247744989e+02 7.061267731030429218e+01
1.398699349674837549e+03 2.053914231124738023e+02 1.375865407641874469e+02 6.780488234828635541e+01
1.400700350175087578e+03 2.026291689305166983e+02 1.374686027431003481e+02 6.516056618741633599e+01
1.402701350675337835e+03 2.000180741281571386e+02 1.373507548021493108e+02 6.266731932600782784e+01
1.404702351175587864e+03 1.975468817313574732e+02 1.372329974752919668e+02 6.031388425606549220e+01
1.406703351675838121e+03 1.952053611437157201e+02 1.371153312898657646e+02 5.809002985384994133e+01
1.408704352176088150e+03 1.929841981838635832e+02 1.369977567666464608e+02 5.598644141721711520e+01
1.410705352676338180e+03 1.908748985875081416e+02 1.368802744199053620e+02 5.399462416760277250e+01
1.412706353176588436e+03 1.888697031275203813e+02 1.367628847574665372e+02 5.210681837005383699e+01
1.414707353676838466e+03 1.869615127847796145e+02 1.366455882807637749e+02 5.031592450401583960e+01
1.416708354177088722e+03 1.851438226357660710e+02 1.365283854848963188e+02 4.861543715086976647e+01
1.418709354677338752e+03 1.834106633183328938e+02 1.364112768586850564e+02 4.699938645964783035e+01
1.420710355177589008e+03 1.817565491012832695e+02 1.362942628847276296e+02 4.546228621655564694e+01
1.422711355677839038e+03 1.801764317217673010e+02 1.361773440394531178e+02 4.399908768231419032e+01
1.424712356178089067e+03 1.786656592714332987e+02 1.360605207931768632e+02 4.260513847825644262e+01
1.426713356678339323e+03 1.772199395113524645e+02 1.359437936101540174e+02 4.127614590119843996e+01
1.428714357178589353e+03 1.758353070799052489e+02 1.358271629486332586e+02 4.000814413127199032e+01
1.430715357678839609e+03 1.745080941295057357e+02 1.357106292609098261e+02 3.879746486859591670e+01
1.432716358179089639e+03 1.732349039892560540e+02 1.355941929933782717e+02 3.764071099587778946e+01
1.434717358679339668e+03 1.720125875030038571e+02 1.354778545865844421e+02 3.653473291641942211e+01
1.436718359179589925e+03 1.708382217372252967e+02 1.353616144752773778e+02 3.547660726194793313e+01
1.438719359679839954e+03 1.697090907917927325e+02 1.352454730884609546e+02 3.446361770333178498e+01
1.440720360180090211e+03 1.686226684799822237e+02 1.351294308494442475e+02 3.349323763053799041e+01
1.442721360680340240e+03 1.675766026728375380e+02 1.350134881758926042e+02 3.256311449694492666e+01
1.444722361180590497e+03 1.665687011278773184e+02 1.348976454798774682e+02 3.167105564799984307e+01
1.446723361680840526e+03 1.655969186437177427e+02 1.347819031679261457e+02 3.081501547579158995e+01
1.448724362181090555e+03 1.646593454009180277e+02 1.346662616410710598e+02 2.999308375984698216e+01
1.450725362681340812e+03 1.637541963656782400e+02 1.345507212948988069e+02 2.920347507077941884e+01
1.452726363181590841e+03 1.628798016472422887e+02 1.344352825195983314e+02 2.844451912764396440e+01
1.454727363681841098e+03 1.620345977122943566e+02 1.343199457000093275e+02 2.771465201228503616e+01
1.456728364182091127e+03 1.612171193705138990e+02 1.342047112156697892e+02 2.701240815484411684e+01
1.458729364682341384e+03 1.604259924549934908e+02 1.340895794408632753e+02 2.633641301413021196e+01
1.460730365182591413e+03 1.596599271296028348e+02 1.339745507446658905e+02 2.568537638493694786e+01
1.462731365682841442e+03 1.589177117627466487e+02 1.338596254909928120e+02 2.505808627175382952e+01
1.464732366183091699e+03 1.581982073134601592e+02 1.337448040386443324e+02 2.445340327481581966e+01
1.466733366683341728e+03 1.575003421815126501e+02 1.336300867413518176e+02 2.387025544016082890e+01
1.468734367183591985e+03 1.568231074782514725e+02 1.335154739478228691e+02 2.330763353042861041e+01
1.470735367683842014e+03 1.561655526794029356e+02 1.334009660017865144e+02 2.276458667761642474e+01
1.472736368184092044e+03 1.555267816250148485e+02 1.332865632420377153e+02 2.224021838297712961e+01
1.474737368684342300e+03 1.549059488352536960e+02 1.331722660024816776e+02 2.173368283277201130e+01
1.476738369184592329e+03 1.543022561139022173e+02 1.330580746121778191e+02 2.124418150172438757e+01
1.478739369684842586e+03 1.537149494141903290e+02 1.329439893953832552e+02 2.077096001880706311e+01
1.480740370185092615e+03 1.531433159440828433e+02 1.328300106715959430e+02 2.031330527248690387e+01
1.482741370685342872e+03 1.525866814903603768e+02 1.327161387555976830e+02 1.987054273476269373e+01
1.484742371185592901e+03 1.520444079428156385e+02 1.326023739574963543e+02 1.944203398531929494e+01
1.486743371685842931e+03 1.515158910016594405e+02 1.324887165827681486e+02 1.902717441889127770e+01
1.488744372186093187e+03 1.510005580528188318e+02 1.323751669322993223e+02 1.862539112051951307e+01
1.490745372686343217e+03 1.504978661972353962e+02 1.322617253024278057e+02 1.823614089480760470e+01
1.492746373186593473e+03 1.500073004215472565e+02 1.321483919849838742e+02 1.785890843656339300e+01
1.494747373686843503e+03 1.495283718986942745e+02 1.320351672673313601e+02 1.749320463136290016e+01
1.496748374187093759e+03 1.490606164080121800e+02 1.319220514324076987e+02 1.713856497560447067e+01
1.498749374687343789e+03 1.486035928653210192e+02 1.318090447587641734e+02 1.679454810655684227e+01
1.500750375187593818e+03 1.481568819543472557e+02 1.316961475206056491e+02 1.646073443374159595e+01
1.502751375687844074e+03 1.477200848515817029e+02 1.315833599878298799e+02 1.613672486375183723e+01
1.504752376188094104e+03 1.472928220373594002e+02 1.314706824260667304e+02 1.582213961129268220e+01
1.506753376688344360e+03 1.468747321865662911e+02 1.313581150967168014e+02 1.551661708984950039e+01
1.508754377188594390e+03 1.464654711329426675e+02 1.312456582569900263e+02 1.521981287595265186e+01
1.510755377688844646e+03 1.460647109014574596e+02 1.311333121599435856e+02 1.493139874151387403e+01
1.512756378189094676e+03 1.456721388036937981e+02 1.310210770545198216e+02 1.465106174917398896e+01
1.514757378689344705e+03 1.452874565916020231e+02 1.309089531855836697e+02 1.437850340601834098e+01
1.516758379189594962e+03 1.449103796653591303e+02 1.307969407939599762e+02 1.411343887139914166e+01
1.518759379689844991e+03 1.445406363314197620e+02 1.306850401164702191e+02 1.385559621494953042e+01
1.520760380190095248e+03 1.441779671071588780e+02 1.305732513859690016e+02 1.360471572118987282e+01
1.522761380690345277e+03 1.438221240687957447e+02 1.304615748313805170e+02 1.336054923741521883e+01
1.524762381190595306e+03 1.434728702395481719e+02 1.303500106777343888e+02 1.312285956181378310e+01
1.526763381690845563e+03 1.431299790152081357e+02 1.302385591462011689e+02 1.289141986900695436e+01
1.528764382191095592e+03 1.427932336245475824e+02 1.301272204541280075e+02 1.266601317041957842e+01
1.530765382691345849e+03 1.424624266221624396e+02 1.300159948150734408e+02 1.244643180708899699e+01
1.532766383191595878e+03 1.421373594115473509e+02 1.299048824388423782e+02 1.223247697270496204e+01
1.534767383691846135e+03 1.418178417963597724e+02 1.297938835315202653e+02 1.202395826483951069e+01
1.536768384192096164e+03 1.415036915579876791e+02 1.296829982955076446e+02 1.182069326248002561e+01
1.538769384692346193e+03 1.411947340576726333e+02 1.295722269295538354e+02 1.162250712811880859e+01
1.540770385192596450e+03 1.408908018615732658e+02 1.294615696287905280e+02 1.142923223278275202e+01
1.542771385692846479e+03 1.405917343872698666e+02 1.293510265847653216e+02 1.124070780250455925e+01
1.544772386193096736e+03 1.402973775703208048e+02 1.292405979854744942e+02 1.105677958484630352e+01
1.546773386693346765e+03 1.400075835495833303e+02 1.291302840153961426e+02 1.087729953418717699e+01
1.548774387193597022e+03 1.397222103701006120e+02 1.290200848555223843e+02 1.070212551457822237e+01
1.550775387693847051e+03 1.394411217024455709e+02 1.289100006833917575e+02 1.053112101905379916e+01
1.552776388194097080e+03 1.391641865774870155e+02 1.288000316731210546e+02 1.036415490436596087e+01
1.554777388694347337e+03 1.388912791356192713e+02 1.286901779954372387e+02 1.020110114018203085e+01
1.556778389194597366e+03 1.386222783895599378e+02 1.285804398177087648e+02 1.004183857185118178e+01
1.558779389694847623e+03 1.383570679998844071e+02 1.284708173039765882e+02 9.886250695907813579e+00
1.560780390195097652e+03 1.380955360625223420e+02 1.283613106149853706e+02 9.734225447536973164e+00
1.562781390695347682e+03 1.378375749074926659e+02 1.282519199082139778e+02 9.585654999278686361e+00
1.564782391195597938e+03 1.375830809082036978e+02 1.281426453379058330e+02 9.440435570297863066e+00
1.566783391695847968e+03 1.373319543006898868e+02 1.280334870550991013e+02 9.298467245590797958e+00
1.568784392196098224e+03 1.370840990121978678e+02 1.279244452076566887e+02 9.159653804541187938e+00
