# time  poten(istate=0)  kinen  toten
1517.2282790000  -39.9349528400  0.0867423226  -39.8482105174
1521.3624160000  -39.9351228900  0.0869162095  -39.8482066805
1525.4965530000  -39.9355768200  0.0873398069  -39.8482370131
1529.6306900000  -39.9362594200  0.0880205465  -39.8482388735
1533.7648270000  -39.9369518800  0.0887125707  -39.8482393093
1537.8989640000  -39.9376491400  0.0894095209  -39.8482396191
1542.0331010000  -39.9383484700  0.0901085593  -39.8482399107
1546.1672380000  -39.9390473000  0.0908070979  -39.8482402021
1550.3013750000  -39.9397430800  0.0915025675  -39.8482405125
1554.4355120000  -39.9404335200  0.0921925501  -39.8482409699
1558.5696490000  -39.9411162300  0.0928747936  -39.8482414364
1562.7037860000  -39.9417889900  0.0935470746  -39.8482419154
1566.8379230000  -39.9424497400  0.0942073530  -39.8482423870
1570.9720600000  -39.9430965400  0.0948536037  -39.8482429363
1575.1061970000  -39.9437273300  0.0954838131  -39.8482435169
1579.2403340000  -39.9443404000  0.0960963363  -39.8482440637
1583.3744710000  -39.9449342100  0.0966896644  -39.8482445456
1587.5086080000  -39.9455073500  0.0972623129  -39.8482450371
1591.6427450000  -39.9460582400  0.0978131064  -39.8482451336
1595.7768820000  -39.9465867000  0.0983407009  -39.8482459991
1599.9110190000  -39.9470903900  0.0988442658  -39.8482461242
1604.0451560000  -39.9475697900  0.0993232182  -39.8482465718
1608.1792930000  -39.9480237500  0.0997764987  -39.8482472513
1612.3134300000  -39.9484511600  0.1002038979  -39.8482472621
1616.4475670000  -39.9488528800  0.1006052433  -39.8482476367
1620.5817040000  -39.9492282000  0.1009799499  -39.8482482501
1624.7158410000  -39.9495768300  0.1013280620  -39.8482487680
1628.8499780000  -39.9498991500  0.1016498729  -39.8482492771
1632.9841150000  -39.9501954100  0.1019456301  -39.8482497799
1637.1182520000  -39.9504659700  0.1022157314  -39.8482502386
1641.2523890000  -39.9507111600  0.1024608469  -39.8482503131
1645.3865260000  -39.9509322600  0.1026814548  -39.8482508052
1649.5206630000  -39.9511291400  0.1028782899  -39.8482508501
1653.6548000000  -39.9513032800  0.1030523336  -39.8482509464
1657.7889370000  -39.9514553900  0.1032043775  -39.8482510125
1661.9230740000  -39.9515865100  0.1033354322  -39.8482510778
1666.0572110000  -39.9516977100  0.1034465806  -39.8482511294
1670.1913480000  -39.9517901400  0.1035389632  -39.8482511768
1674.3254850000  -39.9518650500  0.1036137953  -39.8482512547
1678.4596220000  -39.9519236200  0.1036723463  -39.8482512737
1682.5937590000  -39.9519671900  0.1037159052  -39.8482512848
1686.7278960000  -39.9519970700  0.1037457977  -39.8482512723
1690.8620330000  -39.9520145800  0.1037633750  -39.8482512050
1694.9961700000  -39.9520211600  0.1037700006  -39.8482511594
1699.1303070000  -39.9520181400  0.1037670192  -39.8482511208
1703.2644440000  -39.9520069600  0.1037558335  -39.8482511265
1707.3985810000  -39.9519888500  0.1037378241  -39.8482510259
1711.5327180000  -39.9519652200  0.1037143021  -39.8482509179
1715.6668550000  -39.9519373700  0.1036865909  -39.8482507791
1719.8009920000  -39.9519066200  0.1036559879  -39.8482506321
1723.9351290000  -39.9518742800  0.1036237496  -39.8482505304
1728.0692660000  -39.9518414200  0.1035911023  -39.8482503177
1732.2034030000  -39.9518093800  0.1035591519  -39.8482502281
1736.3375400000  -39.9517792400  0.1035290212  -39.8482502188
1740.4716770000  -39.9517520400  0.1035018493  -39.8482501907
1744.6058140000  -39.9517288200  0.1034786390  -39.8482501810
1748.7399510000  -39.9517103100  0.1034602774  -39.8482500326
1752.8740880000  -39.9516980200  0.1034476884  -39.8482503316
1757.0082250000  -39.9516920600  0.1034417212  -39.8482503388
1761.1423620000  -39.9516933900  0.1034430572  -39.8482503328
1765.2764990000  -39.9517027400  0.1034523424  -39.8482503976
1769.4106360000  -39.9517201900  0.1034702042  -39.8482499858
1773.5447730000  -39.9517469500  0.1034971203  -39.8482498297
1777.6789100000  -39.9517830700  0.1035334218  -39.8482496482
1781.8130470000  -39.9518288700  0.1035794118  -39.8482494582
1785.9471840000  -39.9518845400  0.1036353137  -39.8482492263
1790.0813210000  -39.9519507300  0.1037010830  -39.8482496470
1794.2154580000  -39.9520265000  0.1037767352  -39.8482497648
1798.3495950000  -39.9521122200  0.1038623701  -39.8482498499
1802.4837320000  -39.9522077900  0.1039578417  -39.8482499483
1806.6178690000  -39.9523129600  0.1040629242  -39.8482500358
1810.7520060000  -39.9524273200  0.1041773075  -39.8482500125
1814.8861430000  -39.9525507700  0.1043006149  -39.8482501551
1819.0202800000  -39.9526826000  0.1044323839  -39.8482502161
1823.1544170000  -39.9528223400  0.1045720675  -39.8482502725
1827.2885540000  -39.9529692100  0.1047190645  -39.8482501455
1831.4226910000  -39.9531230900  0.1048727124  -39.8482503776
1835.5568280000  -39.9532826300  0.1050322978  -39.8482503322
1839.6909650000  -39.9534474500  0.1051970584  -39.8482503916
1843.8251020000  -39.9536166400  0.1053661804  -39.8482504596
1847.9592390000  -39.9537893500  0.1055388281  -39.8482505219
1852.0933760000  -39.9539647200  0.1057141462  -39.8482505738
1856.2275130000  -39.9541418800  0.1058912569  -39.8482506231
1860.3616500000  -39.9543199300  0.1060692779  -39.8482506521
1864.4957870000  -39.9544980200  0.1062473197  -39.8482507003
1868.6299240000  -39.9546752700  0.1064245019  -39.8482507681
1872.7640610000  -39.9548506600  0.1065999783  -39.8482506817
1876.8981980000  -39.9550235500  0.1067729015  -39.8482506485
1881.0323350000  -39.9551931100  0.1069424110  -39.8482506990
1885.1664720000  -39.9553579300  0.1071077417  -39.8482501883
1889.3006090000  -39.9555188100  0.1072681960  -39.8482506140
1893.4347460000  -39.9556734700  0.1074229769  -39.8482504931
1897.5688830000  -39.9558220200  0.1075714603  -39.8482505597
1901.7030200000  -39.9559634100  0.1077131127  -39.8482502973
1905.8371570000  -39.9560973800  0.1078472729  -39.8482501071
1909.9712940000  -39.9562226700  0.1079734742  -39.8482491958
1914.1054310000  -39.9563404200  0.1080912382  -39.8482491818
1918.2395680000  -39.9564496800  0.1082000596  -39.8482496204
1922.3737050000  -39.9565490900  0.1082995713  -39.8482495187
1926.5078420000  -39.9566388700  0.1083893134  -39.8482495566
1930.6419790000  -39.9567186400  0.1084689799  -39.8482496601
1934.7761160000  -39.9567882100  0.1085383721  -39.8482498379
1938.9102530000  -39.9568470000  0.1085973881  -39.8482496119
1943.0443900000  -39.9568952000  0.1086456787  -39.8482495213
1947.1785270000  -39.9569322000  0.1086827841  -39.8482494159
1951.3126640000  -39.9569577800  0.1087084438  -39.8482493362
1955.4468010000  -39.9569716800  0.1087223498  -39.8482493302
1959.5809380000  -39.9569735000  0.1087242180  -39.8482492820
1963.7150750000  -39.9569629200  0.1087136592  -39.8482492608
1967.8492120000  -39.9569394200  0.1086902337  -39.8482491863
1971.9833490000  -39.9569025400  0.1086534547  -39.8482490853
1976.1174860000  -39.9568518600  0.1086027861  -39.8482490739
1980.2516230000  -39.9567866300  0.1085376278  -39.8482490022
1984.3857600000  -39.9567062400  0.1084573459  -39.8482488941
1988.5198970000  -39.9566100100  0.1083612389  -39.8482487711
1992.6540340000  -39.9564972800  0.1082485311  -39.8482487489
1996.7881710000  -39.9563671000  0.1081184219  -39.8482486781
2000.9223080000  -39.9562190300  0.1079699551  -39.8482490749
2005.0564450000  -39.9560514100  0.1078022146  -39.8482491954
2009.1905820000  -39.9558638000  0.1076144250  -39.8482493750
2013.3247190000  -39.9556552100  0.1074056919  -39.8482495181
2017.4588560000  -39.9554248400  0.1071750687  -39.8482497713
2021.5929930000  -39.9551711600  0.1069217991  -39.8482493609
2025.7271300000  -39.9548943100  0.1066450099  -39.8482493001
2029.8612670000  -39.9545930100  0.1063437539  -39.8482492561
2033.9954040000  -39.9542665800  0.1060173210  -39.8482492590
2038.1295410000  -39.9539142700  0.1056650537  -39.8482492163
2042.2636780000  -39.9535356100  0.1052864064  -39.8482492036
2046.3978150000  -39.9531301600  0.1048809267  -39.8482492333
2050.5319520000  -39.9526975600  0.1044483448  -39.8482492152
2054.6660890000  -39.9522377800  0.1039885739  -39.8482492061
2058.8002260000  -39.9517508500  0.1035016124  -39.8482492376
2062.9343630000  -39.9512369200  0.1029876464  -39.8482492736
2067.0685000000  -39.9506963100  0.1024470526  -39.8482492574
2071.2026370000  -39.9501296300  0.1018803739  -39.8482492561
