# time  poten(istate=0)  kinen  toten
802.0225780000  -39.9905231200  0.1153447982  -39.8751783218
806.1567150000  -39.9900216900  0.1148622711  -39.8751594189
810.2908520000  -39.9899229600  0.1147835930  -39.8751393670
814.4249890000  -39.9904469800  0.1153097205  -39.8751372595
818.5591260000  -39.9916369900  0.1164820751  -39.8751549149
822.6932630000  -39.9933388800  0.1181601814  -39.8751786986
826.8274000000  -39.9953422600  0.1201544606  -39.8751877994
830.9615370000  -39.9975144400  0.1223260141  -39.8751884259
835.0956740000  -39.9997895600  0.1245953185  -39.8751942415
839.2298110000  -40.0021197100  0.1269220128  -39.8751976972
843.3639480000  -40.0044882100  0.1292877260  -39.8752004840
847.4980850000  -40.0068865400  0.1316858644  -39.8752006756
851.6322220000  -40.0093163100  0.1341152378  -39.8752010722
855.7663590000  -40.0117778700  0.1365769360  -39.8752009340
859.9004960000  -40.0142740400  0.1390728842  -39.8752011558
864.0346330000  -40.0168059700  0.1416046855  -39.8752012845
868.1687700000  -40.0193742600  0.1441729136  -39.8752013464
872.3029070000  -40.0219782100  0.1467768091  -39.8752014009
876.4370440000  -40.0246159800  0.1494143544  -39.8752016256
880.5711810000  -40.0272843200  0.1520822729  -39.8752020471
884.7053180000  -40.0299787200  0.1547763914  -39.8752023286
888.8394550000  -40.0326934300  0.1574909531  -39.8752024769
892.9735920000  -40.0354208400  0.1602184083  -39.8752024317
897.1077290000  -40.0381527000  0.1629491348  -39.8752035652
901.2418660000  -40.0408720000  0.1656664121  -39.8752055879
905.3760030000  -40.0435321800  0.1683035378  -39.8752286422
909.5101400000  -40.0426557600  0.1706076902  -39.8720480698
913.6442770000  -40.0447306500  0.1726761229  -39.8720545271
917.7784140000  -40.0468504600  0.1747932706  -39.8720571894
921.9125510000  -40.0489780400  0.1769194889  -39.8720585511
926.0466880000  -40.0510938700  0.1790347367  -39.8720591333
930.1808250000  -40.0531856200  0.1811260254  -39.8720595946
934.3149620000  -40.0552433600  0.1831835456  -39.8720598144
938.4490990000  -40.0572589300  0.1851987700  -39.8720601600
942.5832360000  -40.0592251300  0.1871644548  -39.8720606752
946.7173730000  -40.0611357800  0.1890739345  -39.8720618455
