# time  poten(istate=1)  kinen  toten
0.0000000000  -39.8969768800  0.0227483221  -39.8742285579
4.1341370000  -39.8966474700  0.0224171820  -39.8742302880
8.2682740000  -39.8962758600  0.0220462326  -39.8742296274
12.4024110000  -39.8958650000  0.0216370590  -39.8742279410
16.5365480000  -39.8954190700  0.0211931383  -39.8742259317
20.6706850000  -39.8949443900  0.0207207801  -39.8742236099
24.8048220000  -39.8944542600  0.0202307022  -39.8742235578
28.9389590000  -39.8939623100  0.0197401149  -39.8742221951
33.0730960000  -39.8934929300  0.0192746336  -39.8742182964
37.2072330000  -39.8930851800  0.0188691936  -39.8742159864
41.3413700000  -39.8927800400  0.0185681384  -39.8742119016
45.4755070000  -39.8926323800  0.0184261097  -39.8742062703
49.6096440000  -39.8927244100  0.0185353621  -39.8741890479
53.7437810000  -39.8933354700  0.0191754580  -39.8741600120
57.8779180000  -39.8942903900  0.0201414171  -39.8741489729
62.0120550000  -39.8950866600  0.0209441367  -39.8741425233
66.1461920000  -39.8958502200  0.0217094683  -39.8741407517
70.2803290000  -39.8966043300  0.0224654110  -39.8741389190
74.4144660000  -39.8973530900  0.0232183278  -39.8741347622
78.5486030000  -39.8981041800  0.0239691997  -39.8741349803
82.6827400000  -39.8988511900  0.0247167306  -39.8741344594
86.8168770000  -39.8995944000  0.0254586802  -39.8741357198
90.9510140000  -39.9003293100  0.0261919506  -39.8741373594
95.0851510000  -39.9010547000  0.0269129965  -39.8741417035
99.2192880000  -39.9017579700  0.0276176694  -39.8741403006
103.3534250000  -39.9024405300  0.0283013434  -39.8741391866
107.4875620000  -39.9031004900  0.0289591425  -39.8741413475
111.6216990000  -39.9037251400  0.0295861693  -39.8741389707
115.7558360000  -39.9043164000  0.0301775766  -39.8741388234
119.8899730000  -39.9048684600  0.0307286187  -39.8741398413
124.0241100000  -39.9053745500  0.0312348098  -39.8741397402
128.1582470000  -39.9058310800  0.0316922299  -39.8741388501
132.2923840000  -39.9062371900  0.0320976285  -39.8741395615
136.4265210000  -39.9065879900  0.0324485081  -39.8741394819
140.5606580000  -39.9068823900  0.0327435320  -39.8741388580
144.6947950000  -39.9071211300  0.0329822493  -39.8741388807
148.8289320000  -39.9073042800  0.0331653724  -39.8741389076
152.9630690000  -39.9074334500  0.0332947571  -39.8741386929
157.0972060000  -39.9075117800  0.0333732724  -39.8741385076
161.2313430000  -39.9075432600  0.0334049698  -39.8741382902
165.3654800000  -39.9075320900  0.0333949362  -39.8741371538
169.4996170000  -39.9074865000  0.0333490451  -39.8741374549
173.6337540000  -39.9074103400  0.0332739089  -39.8741364311
177.7678910000  -39.9073122500  0.0331765994  -39.8741356506
