# time  poten(istate=0)  kinen  toten
1066.6073460000  -40.0046977800  0.1233742240  -39.8813235560
1070.7414830000  -40.0044027100  0.1230812270  -39.8813214830
1074.8756200000  -40.0044613100  0.1231410437  -39.8813202663
1079.0097570000  -40.0048782400  0.1235585496  -39.8813196904
1083.1438940000  -40.0056540600  0.1243337540  -39.8813203060
1087.2780310000  -40.0067816400  0.1254594849  -39.8813221551
1091.4121680000  -40.0082440900  0.1269185718  -39.8813255182
1095.5463050000  -40.0100116400  0.1286821200  -39.8813295200
1099.6804420000  -40.0120443900  0.1307106171  -39.8813337729
1103.8145790000  -40.0142970500  0.1329582747  -39.8813387753
1107.9487160000  -40.0167218900  0.1353787155  -39.8813431745
1112.0828530000  -40.0192757000  0.1379286950  -39.8813470050
1116.2169900000  -40.0219200700  0.1405696445  -39.8813504255
1120.3511270000  -40.0246207100  0.1432675062  -39.8813532038
1124.4852640000  -40.0273464100  0.1459907834  -39.8813556266
1128.6194010000  -40.0300669800  0.1487088021  -39.8813581779
1132.7535380000  -40.0327505400  0.1513903962  -39.8813601438
1136.8876750000  -40.0353655600  0.1540024003  -39.8813631597
1141.0218120000  -40.0378751600  0.1565087238  -39.8813664362
1145.1559490000  -40.0402398100  0.1588698579  -39.8813699521
1149.2900860000  -40.0424172300  0.1610433733  -39.8813738567
1153.4242230000  -40.0443618800  0.1629850084  -39.8813768716
1157.5583600000  -40.0460312400  0.1646508725  -39.8813803675
1161.6924970000  -40.0473838800  0.1660006095  -39.8813832705
1165.8266340000  -40.0483864800  0.1670013999  -39.8813850801
1169.9607710000  -40.0490186000  0.1676328549  -39.8813857451
1174.0949080000  -40.0492773200  0.1678923310  -39.8813849890
1178.2290450000  -40.0491820400  0.1678002964  -39.8813817436
1182.3631820000  -40.0487807200  0.1674044148  -39.8813763052
1186.4973190000  -40.0481498000  0.1667812935  -39.8813685065
1190.6314560000  -40.0473943100  0.1660351844  -39.8813591256
1194.7655930000  -40.0466412300  0.1652921948  -39.8813490352
1198.8997300000  -40.0460289400  0.1646898078  -39.8813391322
1203.0338670000  -40.0456924800  0.1643618283  -39.8813306517
1207.1680040000  -40.0457460200  0.1644212998  -39.8813247202
1211.3021410000  -40.0462665400  0.1649443313  -39.8813222087
1215.4362780000  -40.0472815400  0.1659579507  -39.8813235893
1219.5704150000  -40.0487637200  0.1674350068  -39.8813287132
1223.7045520000  -40.0506337500  0.1692970197  -39.8813367303
1227.8386890000  -40.0527711700  0.1714243746  -39.8813467954
1231.9728260000  -40.0550296900  0.1736720761  -39.8813576139
1236.1069630000  -40.0572548100  0.1758869360  -39.8813678740
1240.2411000000  -40.0592997700  0.1779231563  -39.8813766137
1244.3752370000  -40.0610381400  0.1796547796  -39.8813833604
1248.5093740000  -40.0623712100  0.1809833196  -39.8813878904
1252.6435110000  -40.0632311400  0.1818408098  -39.8813903302
1256.7776480000  -40.0635800700  0.1821891389  -39.8813909311
1260.9117850000  -40.0634068400  0.1820167967  -39.8813900433
1265.0459220000  -40.0627222800  0.1813342093  -39.8813880707
1269.1800590000  -40.0615540800  0.1801686284  -39.8813854516
1273.3141960000  -40.0599412500  0.1785592131  -39.8813820369
1277.4483330000  -40.0579311200  0.1765526969  -39.8813784231
1281.5824700000  -40.0555746400  0.1741996771  -39.8813749629
1285.7166070000  -40.0529231900  0.1715518347  -39.8813713553
1289.8507440000  -40.0500279500  0.1686599744  -39.8813679756
1293.9848810000  -40.0469373300  0.1655725106  -39.8813648194
1298.1190180000  -40.0436963800  0.1623345045  -39.8813618755
1302.2531550000  -40.0403462700  0.1589871743  -39.8813590957
1306.3872920000  -40.0369241100  0.1555675928  -39.8813565172
1310.5214290000  -40.0334626800  0.1521082949  -39.8813543851
1314.6555660000  -40.0299909000  0.1486383355  -39.8813525645
1318.7897030000  -40.0265336800  0.1451830605  -39.8813506195
1322.9238400000  -40.0231132200  0.1417640091  -39.8813492109
1327.0579770000  -40.0197478200  0.1383998612  -39.8813479588
1331.1921140000  -40.0164533800  0.1351063897  -39.8813469903
1335.3262510000  -40.0132429600  0.1318968803  -39.8813460797
1339.4603880000  -40.0101277300  0.1287824365  -39.8813452935
1343.5945250000  -40.0071168500  0.1257722597  -39.8813445903
1347.7286620000  -40.0042179400  0.1228738976  -39.8813440424
1351.8627990000  -40.0014371000  0.1200934780  -39.8813436220
1355.9969360000  -39.9987792300  0.1174359201  -39.8813433099
1360.1310730000  -39.9962482500  0.1149051117  -39.8813431383
1364.2652100000  -39.9938471500  0.1125040742  -39.8813430758
1368.3993470000  -39.9915783100  0.1102350527  -39.8813432573
1372.5334840000  -39.9894433000  0.1080998560  -39.8813434440
1376.6676210000  -39.9874440900  0.1060998873  -39.8813442027
1380.8017580000  -39.9855804600  0.1042360560  -39.8813444040
1384.9358950000  -39.9838532900  0.1025087972  -39.8813444928
1389.0700320000  -39.9822628400  0.1009182986  -39.8813445414
1393.2041690000  -39.9808093800  0.0994646675  -39.8813447125
1397.3383060000  -39.9794926900  0.0981478451  -39.8813448449
1401.4724430000  -39.9783127200  0.0969676594  -39.8813450606
1405.6065800000  -39.9772692300  0.0959239529  -39.8813452771
1409.7407170000  -39.9763620400  0.0950166156  -39.8813454244
1413.8748540000  -39.9755912700  0.0942455337  -39.8813457363
1418.0089910000  -39.9749568600  0.0936108505  -39.8813460095
1422.1431280000  -39.9744586300  0.0931126536  -39.8813459764
1426.2772650000  -39.9740968600  0.0927509719  -39.8813458881
1430.4114020000  -39.9738719600  0.0925261688  -39.8813457912
1434.5455390000  -39.9737848800  0.0924386376  -39.8813462424
1438.6796760000  -39.9738350300  0.0924887821  -39.8813462479
1442.8138130000  -39.9740224200  0.0926769883  -39.8813454317
1446.9479500000  -39.9743488700  0.0930034704  -39.8813453996
1451.0820870000  -39.9748141300  0.0934681224  -39.8813460076
1455.2162240000  -39.9754166100  0.0940703342  -39.8813462758
1459.3503610000  -39.9761553500  0.0948090131  -39.8813463369
1463.4844980000  -39.9770283300  0.0956823594  -39.8813459706
1467.6186350000  -39.9780343400  0.0966878415  -39.8813464985
1471.7527720000  -39.9791689000  0.0978223555  -39.8813465445
1475.8869090000  -39.9804286600  0.0990822448  -39.8813464152
1480.0210460000  -39.9818101300  0.1004634177  -39.8813467123
1484.1551830000  -39.9833085200  0.1019614047  -39.8813471153
1488.2893200000  -39.9849196000  0.1035714746  -39.8813481254
1492.4234570000  -39.9866365800  0.1052886340  -39.8813479460
1496.5575940000  -39.9884553000  0.1071077811  -39.8813475189
1500.6917310000  -39.9903714500  0.1090238338  -39.8813476162
1504.8258680000  -39.9923797800  0.1110317721  -39.8813480079
1508.9600050000  -39.9944758200  0.1131268160  -39.8813490040
1513.0941420000  -39.9966512400  0.1153043168  -39.8813469232
1517.2282790000  -39.9989083800  0.1175593721  -39.8813490079
1521.3624160000  -40.0012375100  0.1198870514  -39.8813504586
1525.4965530000  -40.0036336500  0.1222819705  -39.8813516795
1529.6306900000  -40.0060908300  0.1247377338  -39.8813530962
1533.7648270000  -40.0086007600  0.1272468942  -39.8813538658
1537.8989640000  -40.0111552700  0.1298004484  -39.8813548216
1542.0331010000  -40.0137434900  0.1323875077  -39.8813559823
1546.1672380000  -40.0163524000  0.1349950015  -39.8813573985
1550.3013750000  -40.0189656900  0.1376072545  -39.8813584355
1554.4355120000  -40.0215663700  0.1402058839  -39.8813604861
1558.5696490000  -40.0241317400  0.1427693650  -39.8813623750
