# time  poten(istate=0)  kinen  toten
562.2426320000  -40.0944796000  0.2064004952  -39.8880791048
566.3767690000  -40.0974029400  0.2093212527  -39.8880816873
570.5109060000  -40.1001339900  0.2120519455  -39.8880820445
574.6450430000  -40.1026671200  0.2145855948  -39.8880815252
578.7791800000  -40.1049964900  0.2169156517  -39.8880808383
582.9133170000  -40.1071172200  0.2190366930  -39.8880805270
587.0474540000  -40.1090251900  0.2209448496  -39.8880803404
591.1815910000  -40.1107168600  0.2226366048  -39.8880802552
595.3157280000  -40.1121892500  0.2241090015  -39.8880802485
599.4498650000  -40.1134395900  0.2253590122  -39.8880805778
603.5840020000  -40.1144671700  0.2263854531  -39.8880817169
607.7181390000  -40.1152695800  0.2271880276  -39.8880815524
611.8522760000  -40.1158464200  0.2277656983  -39.8880807217
615.9864130000  -40.1161986200  0.2281184988  -39.8880801212
620.1205500000  -40.1163266000  0.2282472884  -39.8880793116
624.2546870000  -40.1162337400  0.2281530947  -39.8880806453
628.3888240000  -40.1159144800  0.2278365447  -39.8880779353
632.5229610000  -40.1153760400  0.2272977919  -39.8880782481
636.6570980000  -40.1146132800  0.2265339320  -39.8880793480
640.7912350000  -40.1136141400  0.2255320354  -39.8880821046
644.9253720000  -40.1123281500  0.2242393233  -39.8880888267
649.0595090000  -40.1105342200  0.2222930011  -39.8882412189
653.1936460000  -40.1070544100  0.2196192742  -39.8874351358
657.3277830000  -40.1044671300  0.2169435476  -39.8875235824
661.4619200000  -40.1020790300  0.2145573893  -39.8875216407
665.5960570000  -40.0997525100  0.2122263161  -39.8875261939
669.7301940000  -40.0974428000  0.2099227711  -39.8875200289
673.8643310000  -40.0951901100  0.2076805235  -39.8875095865
677.9984680000  -40.0930884600  0.2055862281  -39.8875022319
682.1326050000  -40.0913929900  0.2041542190  -39.8872387710
686.2667420000  -40.0899999200  0.2025799082  -39.8874200118
690.4008790000  -40.0876274400  0.2002148387  -39.8874126013
694.5350160000  -40.0850784600  0.1976683200  -39.8874101400
