# time  poten(istate=1)  kinen  toten
347.2675080000  -39.9556556400  0.0657937882  -39.8898618518
351.4016450000  -39.9571192900  0.0672543448  -39.8898649452
355.5357820000  -39.9584161300  0.0684988868  -39.8899172432
359.6699190000  -39.9589772700  0.0691577171  -39.8898195529
363.8040560000  -39.9591870600  0.0693790433  -39.8898080167
367.9381930000  -39.9593913900  0.0695821016  -39.8898092884
372.0723300000  -39.9595866900  0.0697754529  -39.8898112371
376.2064670000  -39.9597566700  0.0699443413  -39.8898123287
380.3406040000  -39.9598953000  0.0700823888  -39.8898129112
384.4747410000  -39.9600062700  0.0701940206  -39.8898122494
388.6088780000  -39.9601073200  0.0702964948  -39.8898108252
392.7430150000  -39.9602271300  0.0704186914  -39.8898084386
396.8771520000  -39.9604037600  0.0705982973  -39.8898054627
401.0112890000  -39.9606842600  0.0708808214  -39.8898034386
405.1454260000  -39.9611166000  0.0713166367  -39.8897999633
409.2795630000  -39.9617535600  0.0719564980  -39.8897970620
413.4137000000  -39.9626413400  0.0728466790  -39.8897946610
417.5478370000  -39.9638182100  0.0740249684  -39.8897932416
421.6819740000  -39.9653093100  0.0755167019  -39.8897926081
425.8161110000  -39.9671250900  0.0773320409  -39.8897930491
429.9502480000  -39.9692587200  0.0794641552  -39.8897945648
434.0843850000  -39.9716865400  0.0818891215  -39.8897974185
438.2185220000  -39.9743696200  0.0845682853  -39.8898013347
442.3526590000  -39.9772569600  0.0874513650  -39.8898055950
446.4867960000  -39.9802897800  0.0904795998  -39.8898101802
450.6209330000  -39.9834050500  0.0935904120  -39.8898146380
454.7550700000  -39.9865400900  0.0967215277  -39.8898185623
458.8892070000  -39.9896366600  0.0998144707  -39.8898221893
463.0233440000  -39.9926420000  0.1028172961  -39.8898247039
467.1574810000  -39.9955135300  0.1056863903  -39.8898271397
471.2916180000  -39.9982157200  0.1083872623  -39.8898284577
475.4257550000  -40.0007230500  0.1108939373  -39.8898291127
479.5598920000  -40.0030182500  0.1131887750  -39.8898294750
483.6940290000  -40.0050917800  0.1152618002  -39.8898299798
487.8281660000  -40.0069387600  0.1171088634  -39.8898298966
491.9623030000  -40.0085598900  0.1187302357  -39.8898296543
496.0964400000  -40.0099586400  0.1201291753  -39.8898294647
500.2305770000  -40.0111396700  0.1213105875  -39.8898290825
504.3647140000  -40.0121085400  0.1222796971  -39.8898288429
508.4988510000  -40.0128696000  0.1230409288  -39.8898286712
512.6329880000  -40.0134258100  0.1235970217  -39.8898287883
516.7671250000  -40.0137780000  0.1239487361  -39.8898292639
520.9012620000  -40.0139240900  0.1240941982  -39.8898298918
525.0353990000  -40.0138591700  0.1240285410  -39.8898306290
529.1695360000  -40.0135761000  0.1237443894  -39.8898317106
533.3036730000  -40.0130646400  0.1232321741  -39.8898324659
537.4378100000  -40.0123144100  0.1224805992  -39.8898338108
541.5719470000  -40.0113133400  0.1214776184  -39.8898357216
545.7060840000  -40.0100493700  0.1202122714  -39.8898370986
549.8402210000  -40.0085144800  0.1186761760  -39.8898383040
553.9743580000  -40.0067044300  0.1168652229  -39.8898392071
558.1084950000  -40.0046214700  0.1147818720  -39.8898395980
562.2426320000  -40.0022767100  0.1124373865  -39.8898393235
566.3767690000  -39.9996923600  0.1098540397  -39.8898383203
570.5109060000  -39.9969033000  0.1070670271  -39.8898362729
574.6450430000  -39.9939590900  0.1041258543  -39.8898332357
578.7791800000  -39.9909243400  0.1010950958  -39.8898292442
582.9133170000  -39.9878782600  0.0980539748  -39.8898242852
587.0474540000  -39.9849133300  0.0950947111  -39.8898186189
591.1815910000  -39.9821320500  0.0923195903  -39.8898124597
595.3157280000  -39.9796426800  0.0898365353  -39.8898061447
599.4498650000  -39.9775535800  0.0877534762  -39.8898001038
603.5840020000  -39.9759666400  0.0861718797  -39.8897947603
607.7181390000  -39.9749705100  0.0851799619  -39.8897905481
611.8522760000  -39.9746341000  0.0848462522  -39.8897878478
615.9864130000  -39.9750011700  0.0852142490  -39.8897869210
620.1205500000  -39.9760866300  0.0862987565  -39.8897878735
624.2546870000  -39.9778750900  0.0880843875  -39.8897907025
628.3888240000  -39.9803214100  0.0905263462  -39.8897950638
632.5229610000  -39.9833542400  0.0935534754  -39.8898007646
636.6570980000  -39.9868805200  0.0970731676  -39.8898073524
640.7912350000  -39.9907918400  0.1009774319  -39.8898144081
644.9253720000  -39.9949710800  0.1051495731  -39.8898215069
649.0595090000  -39.9992989200  0.1094706736  -39.8898282464
653.1936460000  -40.0036596600  0.1138252322  -39.8898344278
657.3277830000  -40.0079460100  0.1181061319  -39.8898398781
661.4619200000  -40.0120621300  0.1222179081  -39.8898442219
665.5960570000  -40.0159269000  0.1260788291  -39.8898480709
669.7301940000  -40.0194727600  0.1296218498  -39.8898509102
673.8643310000  -40.0226468300  0.1327940167  -39.8898528133
677.9984680000  -40.0254095500  0.1355556905  -39.8898538595
682.1326050000  -40.0277333300  0.1378791049  -39.8898542251
686.2667420000  -40.0296007000  0.1397466868  -39.8898540132
690.4008790000  -40.0310027000  0.1411493469  -39.8898533531
694.5350160000  -40.0319372600  0.1420849303  -39.8898523297
698.6691530000  -40.0324081900  0.1425569668  -39.8898512232
702.8032900000  -40.0324235700  0.1425737815  -39.8898497885
706.9374270000  -40.0319962500  0.1421480399  -39.8898482101
711.0715640000  -40.0311432400  0.1412965045  -39.8898467355
715.2057010000  -40.0298852200  0.1400406616  -39.8898445584
719.3398380000  -40.0282493900  0.1384070003  -39.8898423897
723.4739750000  -40.0262672700  0.1364277547  -39.8898395153
727.6081120000  -40.0239783900  0.1341421389  -39.8898362511
731.7422490000  -40.0214296900  0.1315967935  -39.8898328965
735.8763860000  -40.0186750900  0.1288461709  -39.8898289191
740.0105230000  -40.0157767300  0.1259522532  -39.8898244768
744.1446600000  -40.0128037500  0.1229837575  -39.8898199925
748.2787970000  -40.0098294100  0.1200141542  -39.8898152558
752.4129340000  -40.0069293500  0.1171186290  -39.8898107210
