# time  poten(istate=1)  kinen  toten
752.4129340000  -39.9090811900  0.0636985906  -39.8453825994
756.5470710000  -39.9069431000  0.0615684915  -39.8453746085
760.6812080000  -39.9063578200  0.0609859281  -39.8453718919
764.8153450000  -39.9073702800  0.0619955160  -39.8453747640
768.9494820000  -39.9099356300  0.0645528536  -39.8453827764
773.0836190000  -39.9139258100  0.0685297250  -39.8453960850
777.2177560000  -39.9191393700  0.0737282902  -39.8454110798
781.3518930000  -39.9253287900  0.0799004040  -39.8454283860
785.4860300000  -39.9322158300  0.0867701055  -39.8454457245
789.6201670000  -39.9395189500  0.0940575119  -39.8454614381
793.7543040000  -39.9469717100  0.1014969062  -39.8454748038
797.8884410000  -39.9543374300  0.1088519523  -39.8454854777
802.0225780000  -39.9614198100  0.1159265700  -39.8454932400
806.1567150000  -39.9680676300  0.1225692944  -39.8454983356
810.2908520000  -39.9741732600  0.1286730633  -39.8455001967
814.4249890000  -39.9796719600  0.1341721181  -39.8454998419
818.5591260000  -39.9845346600  0.1390368914  -39.8454977686
822.6932630000  -39.9887618900  0.1432674444  -39.8454944456
826.8274000000  -39.9923769900  0.1468867305  -39.8454902595
830.9615370000  -39.9954198300  0.1499340384  -39.8454857916
835.0956740000  -39.9979405700  0.1524595297  -39.8454810403
839.2298110000  -39.9999954800  0.1545192325  -39.8454762475
843.3639480000  -40.0016426300  0.1561709091  -39.8454717209
847.4980850000  -40.0029386900  0.1574712725  -39.8454674175
851.6322220000  -40.0039368400  0.1584733039  -39.8454635361
855.7663590000  -40.0046847700  0.1592245289  -39.8454602411
859.9004960000  -40.0052235600  0.1597659670  -39.8454575930
864.0346330000  -40.0055867200  0.1601311734  -39.8454555466
868.1687700000  -40.0057997500  0.1603456088  -39.8454541412
872.3029070000  -40.0058796700  0.1604262239  -39.8454534461
876.4370440000  -40.0058346600  0.1603812246  -39.8454534354
880.5711810000  -40.0056640400  0.1602099109  -39.8454541291
884.7053180000  -40.0053582500  0.1599026695  -39.8454555805
888.8394550000  -40.0048988100  0.1594411182  -39.8454576918
892.9735920000  -40.0042590600  0.1587985013  -39.8454605587
897.1077290000  -40.0034041700  0.1579402850  -39.8454638850
901.2418660000  -40.0022928800  0.1568251649  -39.8454677151
905.3760030000  -40.0008785400  0.1554067205  -39.8454718195
909.5101400000  -39.9991117400  0.1536357958  -39.8454759442
913.6442770000  -39.9969438400  0.1514639077  -39.8454799323
917.7784140000  -39.9943311300  0.1488478175  -39.8454833125
921.9125510000  -39.9912408500  0.1457553210  -39.8454855290
926.0466880000  -39.9876584700  0.1421724210  -39.8454860490
930.1808250000  -39.9835958100  0.1381115292  -39.8454842808
934.3149620000  -39.9790994600  0.1336198565  -39.8454796035
938.4490990000  -39.9742583800  0.1287866613  -39.8454717187
942.5832360000  -39.9692087900  0.1237480348  -39.8454607552
946.7173730000  -39.9641334800  0.1186864202  -39.8454470598
950.8515100000  -39.9592541400  0.1138225109  -39.8454316291
954.9856470000  -39.9548150800  0.1093989206  -39.8454161594
959.1197840000  -39.9510583400  0.1056557426  -39.8454025974
963.2539210000  -39.9481940100  0.1028009878  -39.8453930222
967.3880580000  -39.9463703300  0.1009812787  -39.8453890513
971.5221950000  -39.9456506100  0.1002592039  -39.8453914061
975.6563320000  -39.9460027400  0.1006029784  -39.8453997616
979.7904690000  -39.9473039600  0.1018911265  -39.8454128335
983.9246060000  -39.9493596500  0.1039309855  -39.8454286645
988.0587430000  -39.9519313900  0.1064862261  -39.8454451639
992.1928800000  -39.9547676500  0.1093070699  -39.8454605801
996.3270170000  -39.9576309500  0.1121574421  -39.8454735079
1000.4611540000  -39.9603180100  0.1148347415  -39.8454832685
1004.5952910000  -39.9626707000  0.1171809623  -39.8454897377
1008.7294280000  -39.9645792900  0.1190861284  -39.8454931616
1012.8635650000  -39.9659794500  0.1204855567  -39.8454938933
1016.9977020000  -39.9668460900  0.1213534366  -39.8454926534
1021.1318390000  -39.9671847700  0.1216947979  -39.8454899721
1025.2659760000  -39.9670236800  0.1215372870  -39.8454863930
1029.4001130000  -39.9664061300  0.1209238146  -39.8454823154
1033.5342500000  -39.9653844400  0.1199063778  -39.8454780622
1037.6683870000  -39.9640149400  0.1185411998  -39.8454737402
1041.8025240000  -39.9623548400  0.1168851200  -39.8454697200
1045.9366610000  -39.9604593300  0.1149932140  -39.8454661160
1050.0707980000  -39.9583799900  0.1129171538  -39.8454628362
1054.2049350000  -39.9561640900  0.1107041778  -39.8454599122
1058.3390720000  -39.9538541300  0.1083967217  -39.8454574083
1062.4732090000  -39.9514873500  0.1060322761  -39.8454550739
1066.6073460000  -39.9490967000  0.1036435542  -39.8454531458
1070.7414830000  -39.9467103500  0.1012588321  -39.8454515179
1074.8756200000  -39.9443525500  0.0989022505  -39.8454502995
1079.0097570000  -39.9420433700  0.0965942539  -39.8454491161
1083.1438940000  -39.9398002500  0.0943520548  -39.8454481952
1087.2780310000  -39.9376369900  0.0921900631  -39.8454469269
1091.4121680000  -39.9355663300  0.0901201880  -39.8454461420
1095.5463050000  -39.9335983600  0.0881521809  -39.8454461791
1099.6804420000  -39.9317398800  0.0862941072  -39.8454457728
1103.8145790000  -39.9299979400  0.0845525963  -39.8454453437
1107.9487160000  -39.9283775400  0.0829330153  -39.8454445247
1112.0828530000  -39.9268838700  0.0814396946  -39.8454441754
1116.2169900000  -39.9255200500  0.0800761502  -39.8454438998
1120.3511270000  -39.9242889300  0.0788452644  -39.8454436656
1124.4852640000  -39.9231932200  0.0777493767  -39.8454438433
1128.6194010000  -39.9222342300  0.0767904679  -39.8454437621
1132.7535380000  -39.9214139300  0.0759702556  -39.8454436744
1136.8876750000  -39.9207338400  0.0752902175  -39.8454436225
1141.0218120000  -39.9201953100  0.0747517200  -39.8454435900
1145.1559490000  -39.9197993900  0.0743560180  -39.8454433720
1149.2900860000  -39.9195475200  0.0741043009  -39.8454432191
1153.4242230000  -39.9194409200  0.0739978084  -39.8454431116
1157.5583600000  -39.9194808700  0.0740378247  -39.8454430453
1161.6924970000  -39.9196688100  0.0742257039  -39.8454431061
1165.8266340000  -39.9200060600  0.0745628978  -39.8454431622
1169.9607710000  -39.9204941600  0.0750509106  -39.8454432494
1174.0949080000  -39.9211345700  0.0756913137  -39.8454432563
1178.2290450000  -39.9219290300  0.0764857668  -39.8454432632
1182.3631820000  -39.9228790000  0.0774360158  -39.8454429842
1186.4973190000  -39.9239868600  0.0785438186  -39.8454430414
1190.6314560000  -39.9252541000  0.0798109943  -39.8454431057
1194.7655930000  -39.9266825900  0.0812394060  -39.8454431840
1198.8997300000  -39.9282741100  0.0828308338  -39.8454432762
1203.0338670000  -39.9300303700  0.0845869616  -39.8454434084
1207.1680040000  -39.9319528900  0.0865093165  -39.8454435735
1211.3021410000  -39.9340429700  0.0885991893  -39.8454437807
1215.4362780000  -39.9363016600  0.0908575439  -39.8454441161
1219.5704150000  -39.9387293200  0.0932849479  -39.8454443721
1223.7045520000  -39.9413262000  0.0958814340  -39.8454447660
1227.8386890000  -39.9440912400  0.0986461669  -39.8454450731
1231.9728260000  -39.9470232000  0.1015774188  -39.8454457812
1236.1069630000  -39.9501188800  0.1046725346  -39.8454463454
1240.2411000000  -39.9533740300  0.1079275180  -39.8454465120
1244.3752370000  -39.9567846300  0.1113367236  -39.8454479064
1248.5093740000  -39.9603413400  0.1148924992  -39.8454488408
1252.6435110000  -39.9640348600  0.1185848943  -39.8454499657
1256.7776480000  -39.9678526700  0.1224013374  -39.8454513326
1260.9117850000  -39.9717791200  0.1263261398  -39.8454529802
1265.0459220000  -39.9757949200  0.1303399950  -39.8454549250
1269.1800590000  -39.9798766900  0.1344194747  -39.8454572153
1273.3141960000  -39.9839965100  0.1385365237  -39.8454599863
1277.4483330000  -39.9881210400  0.1426579038  -39.8454631362
1281.5824700000  -39.9922113000  0.1467446524  -39.8454666476
1285.7166070000  -39.9962223300  0.1507517122  -39.8454706178
1289.8507440000  -40.0001027700  0.1546277031  -39.8454750669
1293.9848810000  -40.0037949300  0.1583148980  -39.8454800320
1298.1190180000  -40.0072350300  0.1617495900  -39.8454854400
1302.2531550000  -40.0103541600  0.1648629675  -39.8454911925
1306.3872920000  -40.0130797600  0.1675826509  -39.8454971091
1310.5214290000  -40.0153382800  0.1698354568  -39.8455028232
1314.6555660000  -40.0170589600  0.1715508147  -39.8455081453
1318.7897030000  -40.0181782800  0.1726656198  -39.8455126602
1322.9238400000  -40.0186466900  0.1731308030  -39.8455158870
1327.0579770000  -40.0184360200  0.1729189310  -39.8455170890
1331.1921140000  -40.0175483100  0.1720324118  -39.8455158982
1335.3262510000  -40.0160230600  0.1705113617  -39.8455116983
1339.4603880000  -40.0139440500  0.1684396972  -39.8455043528
1343.5945250000  -40.0114410100  0.1659468434  -39.8454941666
1347.7286620000  -40.0086850200  0.1632032609  -39.8454817591
1351.8627990000  -40.0058762400  0.1604075280  -39.8454687120
1355.9969360000  -40.0032220000  0.1577651041  -39.8454568959
1360.1310730000  -40.0009091100  0.1554607164  -39.8454483936
1364.2652100000  -39.9990738900  0.1536289557  -39.8454449343
1368.3993470000  -39.9977772400  0.1523295102  -39.8454477298
1372.5334840000  -39.9969899300  0.1515334301  -39.8454564999
1376.6676210000  -39.9965946700  0.1511248608  -39.8454698092
1380.8017580000  -39.9964041000  0.1509182167  -39.8454858833
1384.9358950000  -39.9961895700  0.1506870399  -39.8455025301
1389.0700320000  -39.9957174900  0.1501999251  -39.8455175649
1393.2041690000  -39.9947832800  0.1492538806  -39.8455293994
1397.3383060000  -39.9932352600  0.1477005210  -39.8455347390
1401.4724430000  -39.9910012200  0.1454644992  -39.8455367208
1405.6065800000  -39.9880812900  0.1425495690  -39.8455317210
1409.7407170000  -39.9845589000  0.1390361422  -39.8455227578
1413.8748540000  -39.9805816800  0.1350719121  -39.8455097679
1418.0089910000  -39.9763504100  0.1308559276  -39.8454944824
1422.1431280000  -39.9720974700  0.1266190561  -39.8454784139
1426.2772650000  -39.9680654500  0.1226025372  -39.8454629128
1430.4114020000  -39.9644848900  0.1190362231  -39.8454486669
1434.5455390000  -39.9615527700  0.1161192513  -39.8454335187
1438.6796760000  -39.9594324200  0.1140046668  -39.8454277532
1442.8138130000  -39.9582155800  0.1127875823  -39.8454279977
1446.9479500000  -39.9579350200  0.1124997664  -39.8454352536
1451.0820870000  -39.9585491500  0.1131115334  -39.8454376166
1455.2162240000  -39.9599848300  0.1145388410  -39.8454459890
1459.3503610000  -39.9621090300  0.1166541317  -39.8454548983
1463.4844980000  -39.9647654000  0.1193000171  -39.8454653829
1467.6186350000  -39.9677796900  0.1223038397  -39.8454758503
1471.7527720000  -39.9709775700  0.1254920934  -39.8454854766
1475.8869090000  -39.9741965000  0.1287018103  -39.8454946897
1480.0210460000  -39.9772912500  0.1317899651  -39.8455012849
1484.1551830000  -39.9801438700  0.1346382625  -39.8455056075
1488.2893200000  -39.9826628500  0.1371553362  -39.8455075138
1492.4234570000  -39.9847866700  0.1392774731  -39.8455091969
1496.5575940000  -39.9864755700  0.1409661170  -39.8455094530
1500.6917310000  -39.9877133500  0.1422054041  -39.8455079459
1504.8258680000  -39.9885034100  0.1429980058  -39.8455054042
1508.9600050000  -39.9888629900  0.1433609192  -39.8455020708
1513.0941420000  -39.9888202600  0.1433217491  -39.8454985109
1517.2282790000  -39.9884108400  0.1429157695  -39.8454950705
1521.3624160000  -39.9876751600  0.1421831532  -39.8454920068
1525.4965530000  -39.9866548300  0.1411661866  -39.8454886434
1529.6306900000  -39.9853931800  0.1399077122  -39.8454854678
1533.7648270000  -39.9839320800  0.1384495974  -39.8454824826
1537.8989640000  -39.9823116000  0.1368318624  -39.8454797376
1542.0331010000  -39.9805693000  0.1350920708  -39.8454772292
1546.1672380000  -39.9787397200  0.1332649389  -39.8454747811
1550.3013750000  -39.9768552000  0.1313822497  -39.8454729503
1554.4355120000  -39.9749438600  0.1294727272  -39.8454711328
1558.5696490000  -39.9730317000  0.1275621584  -39.8454695416
1562.7037860000  -39.9711417500  0.1256736407  -39.8454681093
1566.8379230000  -39.9692945000  0.1238276662  -39.8454668338
1570.9720600000  -39.9675080100  0.1220423530  -39.8454656570
1575.1061970000  -39.9657983800  0.1203336984  -39.8454646816
1579.2403340000  -39.9641794800  0.1187157380  -39.8454637420
1583.3744710000  -39.9626637600  0.1172007328  -39.8454630272
1587.5086080000  -39.9612616500  0.1157993939  -39.8454622561
1591.6427450000  -39.9599826400  0.1145209964  -39.8454616436
1595.7768820000  -39.9588345200  0.1133735447  -39.8454609753
1599.9110190000  -39.9578243400  0.1123638745  -39.8454604655
1604.0451560000  -39.9569579000  0.1114977140  -39.8454601860
1608.1792930000  -39.9562397300  0.1107797493  -39.8454599807
1612.3134300000  -39.9556734200  0.1102136299  -39.8454597901
1616.4475670000  -39.9552616900  0.1098020894  -39.8454596006
1620.5817040000  -39.9550060900  0.1095467441  -39.8454593459
1624.7158410000  -39.9549072600  0.1094480164  -39.8454592436
1628.8499780000  -39.9549645400  0.1095052456  -39.8454592944
1632.9841150000  -39.9551758700  0.1097164738  -39.8454593962
1637.1182520000  -39.9555379200  0.1100782952  -39.8454596248
1641.2523890000  -39.9560457000  0.1105856694  -39.8454600306
1645.3865260000  -39.9566922100  0.1112316931  -39.8454605169
1649.5206630000  -39.9574685800  0.1120073388  -39.8454612412
1653.6548000000  -39.9583633200  0.1129011442  -39.8454621758
1657.7889370000  -39.9593622700  0.1138988615  -39.8454634085
1661.9230740000  -39.9604480100  0.1149830802  -39.8454649298
1666.0572110000  -39.9615995300  0.1161328093  -39.8454667207
1670.1913480000  -39.9627918500  0.1173230262  -39.8454688238
1674.3254850000  -39.9639954500  0.1185242587  -39.8454711913
1678.4596220000  -39.9651761600  0.1197022228  -39.8454739372
1682.5937590000  -39.9662948700  0.1208175579  -39.8454773121
1686.7278960000  -39.9673067700  0.1218256651  -39.8454811049
1690.8620330000  -39.9681620300  0.1226767882  -39.8454852418
1694.9961700000  -39.9688063700  0.1233164288  -39.8454899412
1699.1303070000  -39.9691812300  0.1236864002  -39.8454948298
1703.2644440000  -39.9692263300  0.1237265061  -39.8454998239
1707.3985810000  -39.9688817000  0.1233770081  -39.8455046919
1711.5327180000  -39.9680911200  0.1225825320  -39.8455085880
1715.6668550000  -39.9668081200  0.1212965674  -39.8455115526
1719.8009920000  -39.9650013500  0.1194876443  -39.8455137057
1723.9351290000  -39.9626613000  0.1171476850  -39.8455136150
1728.0692660000  -39.9598110000  0.1143000922  -39.8455109078
1732.2034030000  -39.9565129300  0.1110078124  -39.8455051176
1736.3375400000  -39.9528758700  0.1073800421  -39.8454958279
1740.4716770000  -39.9490578500  0.1035746180  -39.8454832320
1744.6058140000  -39.9452629100  0.0997946551  -39.8454682549
