# time  poten(istate=1)  kinen  toten
0.0000000000  -39.9040542500  0.0506483162  -39.8534059338
4.1341370000  -39.9011316000  0.0477277232  -39.8534038768
8.2682740000  -39.8980891900  0.0446886635  -39.8534005265
12.4024110000  -39.8949793600  0.0415827303  -39.8533966297
16.5365480000  -39.8918618400  0.0384695755  -39.8533922645
20.6706850000  -39.8888033900  0.0354158246  -39.8533875654
24.8048220000  -39.8858760200  0.0324932540  -39.8533827660
28.9389590000  -39.8831542700  0.0297763660  -39.8533779040
33.0730960000  -39.8807127200  0.0273394802  -39.8533732398
37.2072330000  -39.8786228300  0.0252534476  -39.8533693824
41.3413700000  -39.8769482000  0.0235822729  -39.8533659271
45.4755070000  -39.8757431400  0.0223798313  -39.8533633087
49.6096440000  -39.8750478500  0.0216869987  -39.8533608513
53.7437810000  -39.8748893000  0.0215293313  -39.8533599687
57.8779180000  -39.8752760000  0.0219156259  -39.8533603741
62.0120550000  -39.8761994500  0.0228375547  -39.8533618953
66.1461920000  -39.8776346500  0.0242702472  -39.8533644028
70.2803290000  -39.8795414900  0.0261737198  -39.8533677702
74.4144660000  -39.8818669200  0.0284951445  -39.8533717755
78.5486030000  -39.8845479000  0.0311716783  -39.8533762217
82.6827400000  -39.8875146700  0.0341336253  -39.8533810447
86.8168770000  -39.8906935900  0.0373075662  -39.8533860238
90.9510140000  -39.8940099000  0.0406193894  -39.8533905106
95.0851510000  -39.8973916700  0.0439970130  -39.8533946570
99.2192880000  -39.9007709600  0.0473725734  -39.8533983866
103.3534250000  -39.9040858000  0.0506841920  -39.8534016080
107.4875620000  -39.9072813200  0.0538770502  -39.8534042698
111.6216990000  -39.9103104400  0.0569040218  -39.8534064182
115.7558360000  -39.9131336900  0.0597260304  -39.8534076596
119.8899730000  -39.9157208500  0.0623119582  -39.8534088918
124.0241100000  -39.9180484400  0.0646382147  -39.8534102253
128.1582470000  -39.9200989700  0.0666881554  -39.8534108146
132.2923840000  -39.9218627500  0.0684516664  -39.8534110836
136.4265210000  -39.9233352800  0.0699242334  -39.8534110466
140.5606580000  -39.9245167300  0.0711060750  -39.8534106550
144.6947950000  -39.9254119000  0.0720016785  -39.8534102215
148.8289320000  -39.9260284300  0.0726190010  -39.8534094290
152.9630690000  -39.9263773500  0.0729688577  -39.8534084923
157.0972060000  -39.9264716400  0.0730642902  -39.8534073498
161.2313430000  -39.9263258300  0.0729200838  -39.8534057462
165.3654800000  -39.9259567200  0.0725523955  -39.8534043245
169.4996170000  -39.9253811900  0.0719782977  -39.8534028923
173.6337540000  -39.9246168900  0.0712154945  -39.8534013955
177.7678910000  -39.9236819100  0.0702820028  -39.8533999072
181.9020280000  -39.9225945800  0.0691959108  -39.8533986692
186.0361650000  -39.9213722900  0.0679751661  -39.8533971239
190.1703020000  -39.9200321800  0.0666374278  -39.8533947522
194.3044390000  -39.9185926600  0.0651998464  -39.8533928136
198.4385760000  -39.9170695000  0.0636788580  -39.8533906420
202.5727130000  -39.9154790600  0.0620901213  -39.8533889387
206.7068500000  -39.9138357500  0.0604484690  -39.8533872810
210.8409870000  -39.9121534800  0.0587676979  -39.8533857821
214.9751240000  -39.9104452700  0.0570606955  -39.8533845745
219.1092610000  -39.9087229100  0.0553394133  -39.8533834967
223.2433980000  -39.9069971100  0.0536145402  -39.8533825698
227.3775350000  -39.9052771800  0.0518954861  -39.8533816939
231.5116720000  -39.9035713200  0.0501904494  -39.8533808706
235.6458090000  -39.9018875300  0.0485061103  -39.8533814197
239.7799460000  -39.9002290200  0.0468477188  -39.8533813012
243.9140830000  -39.8986007400  0.0452190611  -39.8533816789
248.0482200000  -39.8970011900  0.0436215264  -39.8533796636
252.1823570000  -39.8954341600  0.0420540315  -39.8533801285
256.3164940000  -39.8938931200  0.0405121207  -39.8533809993
260.4506310000  -39.8923689100  0.0389857933  -39.8533831167
264.5847680000  -39.8908460000  0.0374549830  -39.8533910170
268.7189050000  -39.8892637700  0.0358683545  -39.8533954155
272.8530420000  -39.8874718000  0.0339961996  -39.8534756004
276.9871790000  -39.8814480600  0.0328081507  -39.8486399093
281.1213160000  -39.8811359800  0.0324948082  -39.8486411718
285.2554530000  -39.8808643400  0.0322240502  -39.8486402898
289.3895900000  -39.8806348900  0.0319953895  -39.8486395005
293.5237270000  -39.8804479300  0.0318088013  -39.8486391287
297.6578640000  -39.8803031900  0.0316644579  -39.8486387321
301.7920010000  -39.8802011700  0.0315627301  -39.8486384399
305.9261380000  -39.8801434600  0.0315041433  -39.8486393167
310.0602750000  -39.8801308900  0.0314899573  -39.8486409327
314.1944120000  -39.8801626200  0.0315217688  -39.8486408512
318.3285490000  -39.8802416200  0.0316009593  -39.8486406607
322.4626860000  -39.8803697300  0.0317293465  -39.8486403835
326.5968230000  -39.8805491000  0.0319090102  -39.8486400898
330.7309600000  -39.8807820100  0.0321422719  -39.8486397381
334.8650970000  -39.8810710200  0.0324316650  -39.8486393550
338.9992340000  -39.8814188300  0.0327798847  -39.8486389453
343.1333710000  -39.8818282100  0.0331896151  -39.8486385949
347.2675080000  -39.8823016700  0.0336634655  -39.8486382045
351.4016450000  -39.8828417500  0.0342037274  -39.8486380226
355.5357820000  -39.8834499100  0.0348120114  -39.8486378986
359.6699190000  -39.8841269100  0.0354890925  -39.8486378175
363.8040560000  -39.8848725500  0.0362348177  -39.8486377323
367.9381930000  -39.8856858000  0.0370482378  -39.8486375622
372.0723300000  -39.8865652100  0.0379278755  -39.8486373345
376.2064670000  -39.8875080300  0.0388720132  -39.8486360168
380.3406040000  -39.8885124600  0.0398783136  -39.8486341464
384.4747410000  -39.8895790500  0.0409443924  -39.8486346576
