# time  poten(istate=1)  kinen  toten
0.0000000000  -39.8932975800  0.0233282155  -39.8699693645
4.1341370000  -39.8924025600  0.0224352040  -39.8699673560
8.2682740000  -39.8915937500  0.0216270395  -39.8699667105
12.4024110000  -39.8908801300  0.0209139836  -39.8699661464
16.5365480000  -39.8902705800  0.0203049596  -39.8699656204
20.6706850000  -39.8897725000  0.0198073531  -39.8699651469
24.8048220000  -39.8893915300  0.0194268043  -39.8699647257
28.9389590000  -39.8891313300  0.0191669954  -39.8699643346
33.0730960000  -39.8889926500  0.0190296985  -39.8699629515
37.2072330000  -39.8889783600  0.0190145836  -39.8699637764
41.3413700000  -39.8890828400  0.0191193756  -39.8699634644
45.4755070000  -39.8893036700  0.0193400774  -39.8699635926
49.6096440000  -39.8896348800  0.0196709086  -39.8699639714
53.7437810000  -39.8900691800  0.0201046687  -39.8699645113
57.8779180000  -39.8905981700  0.0206329732  -39.8699651968
62.0120550000  -39.8912126200  0.0212465322  -39.8699660878
66.1461920000  -39.8919024000  0.0219354316  -39.8699669684
70.2803290000  -39.8926573200  0.0226893711  -39.8699679489
74.4144660000  -39.8934668300  0.0234979274  -39.8699689026
78.5486030000  -39.8943206900  0.0243508051  -39.8699698849
82.6827400000  -39.8952081900  0.0252379490  -39.8699702410
86.8168770000  -39.8961208000  0.0261497838  -39.8699710162
90.9510140000  -39.8970494500  0.0270774011  -39.8699720489
95.0851510000  -39.8979857200  0.0280125656  -39.8699731544
99.2192880000  -39.8989220100  0.0289478115  -39.8699741985
103.3534250000  -39.8998521400  0.0298764281  -39.8699757119
107.4875620000  -39.9007689000  0.0307925774  -39.8699763226
111.6216990000  -39.9016688800  0.0316911341  -39.8699777459
115.7558360000  -39.9025453700  0.0325677066  -39.8699776634
119.8899730000  -39.9033968700  0.0334186055  -39.8699782645
124.0241100000  -39.9042193700  0.0342407353  -39.8699786347
128.1582470000  -39.9050102000  0.0350313837  -39.8699788163
132.2923840000  -39.9057670700  0.0357881324  -39.8699789376
136.4265210000  -39.9064880600  0.0365090071  -39.8699790529
140.5606580000  -39.9071715500  0.0371923990  -39.8699791510
144.6947950000  -39.9078158500  0.0378367370  -39.8699791130
148.8289320000  -39.9084194800  0.0384404307  -39.8699790493
152.9630690000  -39.9089810800  0.0390020862  -39.8699789938
157.0972060000  -39.9094993400  0.0395203630  -39.8699789770
161.2313430000  -39.9099729400  0.0399939669  -39.8699789731
165.3654800000  -39.9103996300  0.0404216980  -39.8699779320
169.4996170000  -39.9107807400  0.0408023021  -39.8699784379
173.6337540000  -39.9111139200  0.0411346080  -39.8699793120
177.7678910000  -39.9113966100  0.0414177580  -39.8699788520
181.9020280000  -39.9116300500  0.0416509947  -39.8699790553
186.0361650000  -39.9118138900  0.0418339296  -39.8699799604
190.1703020000  -39.9119444100  0.0419660837  -39.8699783263
194.3044390000  -39.9120258900  0.0420472056  -39.8699786844
198.4385760000  -39.9120567500  0.0420776993  -39.8699790507
202.5727130000  -39.9120370600  0.0420581654  -39.8699788946
206.7068500000  -39.9119691000  0.0419896762  -39.8699794238
210.8409870000  -39.9118531000  0.0418735921  -39.8699795079
214.9751240000  -39.9116911400  0.0417115502  -39.8699795898
219.1092610000  -39.9114840700  0.0415056184  -39.8699784516
223.2433980000  -39.9112370600  0.0412580845  -39.8699789755
227.3775350000  -39.9109507400  0.0409717194  -39.8699790206
231.5116720000  -39.9106286100  0.0406495988  -39.8699790112
235.6458090000  -39.9102738100  0.0402948221  -39.8699789879
239.7799460000  -39.9098900800  0.0399107877  -39.8699792923
243.9140830000  -39.9094804600  0.0395010891  -39.8699793709
248.0482200000  -39.9090490500  0.0390697460  -39.8699793040
252.1823570000  -39.9085988500  0.0386205981  -39.8699782519
256.3164940000  -39.9081351300  0.0381573122  -39.8699778178
260.4506310000  -39.9076612400  0.0376839130  -39.8699773270
264.5847680000  -39.9071811800  0.0372044167  -39.8699767633
268.7189050000  -39.9066990400  0.0367229108  -39.8699761292
272.8530420000  -39.9062194600  0.0362434506  -39.8699760094
276.9871790000  -39.9057467000  0.0357701159  -39.8699765841
281.1213160000  -39.9052831200  0.0353071007  -39.8699760193
285.2554530000  -39.9048321200  0.0348583215  -39.8699737985
289.3895900000  -39.9044016700  0.0344280550  -39.8699736150
293.5237270000  -39.9039929200  0.0340210092  -39.8699719108
297.6578640000  -39.9036132900  0.0336416918  -39.8699715982
301.7920010000  -39.9032659400  0.0332945190  -39.8699714210
305.9261380000  -39.9029555000  0.0329840004  -39.8699714996
310.0602750000  -39.9026863900  0.0327146440  -39.8699717460
314.1944120000  -39.9024667500  0.0324908537  -39.8699758963
318.3285490000  -39.9022910400  0.0323164217  -39.8699746183
322.4626860000  -39.9021685200  0.0321944888  -39.8699740312
326.5968230000  -39.9021016100  0.0321276664  -39.8699739436
330.7309600000  -39.9020916400  0.0321178596  -39.8699737804
334.8650970000  -39.9021396900  0.0321661994  -39.8699734906
338.9992340000  -39.9022465000  0.0322729274  -39.8699735726
343.1333710000  -39.9024103800  0.0324376045  -39.8699727755
347.2675080000  -39.9026317900  0.0326590253  -39.8699727647
351.4016450000  -39.9029077900  0.0329356264  -39.8699721636
355.5357820000  -39.9032365600  0.0332655937  -39.8699709663
359.6699190000  -39.9036177000  0.0336465803  -39.8699711197
363.8040560000  -39.9040468900  0.0340759833  -39.8699709067
367.9381930000  -39.9045219600  0.0345511204  -39.8699708396
372.0723300000  -39.9050396900  0.0350690900  -39.8699706000
376.2064670000  -39.9055982000  0.0356270551  -39.8699711449
