# time  poten(istate=0)  kinen  toten
549.8402210000  -40.0299478800  0.1597028281  -39.8702450519
553.9743580000  -40.0257332900  0.1554915641  -39.8702417259
558.1084950000  -40.0218179600  0.1515812114  -39.8702367486
562.2426320000  -40.0182706100  0.1480473505  -39.8702232595
566.3767690000  -40.0152603200  0.1450650807  -39.8701952393
570.5109060000  -40.0131309900  0.1429848779  -39.8701461121
574.6450430000  -40.0124416900  0.1423417269  -39.8700999631
578.7791800000  -40.0136684800  0.1435537880  -39.8701146920
582.9133170000  -40.0166711200  0.1465020950  -39.8701690250
587.0474540000  -40.0208621700  0.1506510439  -39.8702111261
591.1815910000  -40.0257342200  0.1554988407  -39.8702353793
595.3157280000  -40.0309820600  0.1607327498  -39.8702493102
599.4498650000  -40.0364293800  0.1661717364  -39.8702576436
603.5840020000  -40.0419672600  0.1717038729  -39.8702633871
607.7181390000  -40.0475202200  0.1772524804  -39.8702677396
611.8522760000  -40.0530314900  0.1827601631  -39.8702713269
615.9864130000  -40.0584554200  0.1881812815  -39.8702741385
620.1205500000  -40.0637545700  0.1934781256  -39.8702764444
624.2546870000  -40.0688971600  0.1986186062  -39.8702785538
628.3888240000  -40.0738563400  0.2035756169  -39.8702807231
632.5229610000  -40.0786087100  0.2083259473  -39.8702827627
636.6570980000  -40.0831348600  0.2128502793  -39.8702845807
640.7912350000  -40.0874164700  0.2171316141  -39.8702848559
644.9253720000  -40.0914438500  0.2211568797  -39.8702869703
649.0595090000  -40.0952033200  0.2249172595  -39.8702860605
653.1936460000  -40.0986907700  0.2284048035  -39.8702859665
657.3277830000  -40.1019004300  0.2316145419  -39.8702858881
661.4619200000  -40.1048305200  0.2345450264  -39.8702854936
665.5960570000  -40.1074815900  0.2371971262  -39.8702844638
669.7301940000  -40.1098563100  0.2395730163  -39.8702832937
673.8643310000  -40.1119580200  0.2416759973  -39.8702820227
677.9984680000  -40.1137913700  0.2435103512  -39.8702810188
682.1326050000  -40.1153605900  0.2450805490  -39.8702800410
686.2667420000  -40.1166698700  0.2463906547  -39.8702792153
690.4008790000  -40.1177228500  0.2474442816  -39.8702785684
694.5350160000  -40.1185227200  0.2482446157  -39.8702781043
698.6691530000  -40.1190725700  0.2487946383  -39.8702779317
702.8032900000  -40.1193750600  0.2490977043  -39.8702773557
706.9374270000  -40.1194324100  0.2491564207  -39.8702759893
711.0715640000  -40.1192500800  0.2489740563  -39.8702760237
715.2057010000  -40.1188317100  0.2485558420  -39.8702758680
719.3398380000  -40.1181838900  0.2479080385  -39.8702758515
723.4739750000  -40.1173144600  0.2470386206  -39.8702758394
727.6081120000  -40.1162326800  0.2459570712  -39.8702756088
731.7422490000  -40.1149494200  0.2446741525  -39.8702752675
735.8763860000  -40.1134762800  0.2432014808  -39.8702747992
740.0105230000  -40.1118251600  0.2415511160  -39.8702740440
744.1446600000  -40.1100085300  0.2397352550  -39.8702732750
748.2787970000  -40.1080384300  0.2377660706  -39.8702723594
752.4129340000  -40.1059271500  0.2356557122  -39.8702714378
756.5470710000  -40.1036867400  0.2334162333  -39.8702705067
760.6812080000  -40.1013292100  0.2310594389  -39.8702697711
764.8153450000  -40.0988663300  0.2285971725  -39.8702691575
768.9494820000  -40.0963098400  0.2260412864  -39.8702685536
773.0836190000  -40.0936713000  0.2234033208  -39.8702679792
777.2177560000  -40.0909620500  0.2206946345  -39.8702674155
781.3518930000  -40.0881933200  0.2179263908  -39.8702669292
785.4860300000  -40.0853757800  0.2151094485  -39.8702663315
789.6201670000  -40.0825200700  0.2122542780  -39.8702657920
793.7543040000  -40.0796365400  0.2093711142  -39.8702654258
797.8884410000  -40.0767346100  0.2064698417  -39.8702647683
802.0225780000  -40.0738242200  0.2035598880  -39.8702643320
806.1567150000  -40.0709141900  0.2006502795  -39.8702639105
810.2908520000  -40.0680131100  0.1977495840  -39.8702635260
814.4249890000  -40.0651291400  0.1948658243  -39.8702633157
818.5591260000  -40.0622697900  0.1920066358  -39.8702631542
822.6932630000  -40.0594422700  0.1891792586  -39.8702630114
826.8274000000  -40.0566532700  0.1863903641  -39.8702629059
830.9615370000  -40.0539089600  0.1836461387  -39.8702628213
835.0956740000  -40.0512150500  0.1809522837  -39.8702627663
839.2298110000  -40.0485767500  0.1783140301  -39.8702627199
843.3639480000  -40.0459988700  0.1757361341  -39.8702627359
847.4980850000  -40.0434856800  0.1732229003  -39.8702627797
851.6322220000  -40.0410410300  0.1707781895  -39.8702628405
855.7663590000  -40.0386683600  0.1684054204  -39.8702629396
859.9004960000  -40.0363706700  0.1661075950  -39.8702630750
864.0346330000  -40.0341505600  0.1638873095  -39.8702632505
868.1687700000  -40.0320102100  0.1617467700  -39.8702634400
872.3029070000  -40.0299514600  0.1596878015  -39.8702636585
876.4370440000  -40.0279757700  0.1577118618  -39.8702639082
880.5711810000  -40.0260842400  0.1558200596  -39.8702641804
884.7053180000  -40.0242776600  0.1540131689  -39.8702644911
888.8394550000  -40.0225564700  0.1522916517  -39.8702648183
892.9735920000  -40.0209211200  0.1506557161  -39.8702654039
897.1077290000  -40.0193706200  0.1491051876  -39.8702654324
901.2418660000  -40.0179057000  0.1476396775  -39.8702660225
905.3760030000  -40.0165249000  0.1462585947  -39.8702663053
909.5101400000  -40.0152275800  0.1449610061  -39.8702665739
913.6442770000  -40.0140126700  0.1437458196  -39.8702668504
917.7784140000  -40.0128788700  0.1426117530  -39.8702671170
921.9125510000  -40.0118247400  0.1415573533  -39.8702673867
926.0466880000  -40.0108486800  0.1405810241  -39.8702676559
930.1808250000  -40.0099489700  0.1396810530  -39.8702679170
934.3149620000  -40.0091238200  0.1388556376  -39.8702681824
938.4490990000  -40.0083713600  0.1381029183  -39.8702684417
942.5832360000  -40.0076897000  0.1374210086  -39.8702686914
946.7173730000  -40.0070769600  0.1368080238  -39.8702689362
950.8515100000  -40.0065312800  0.1362621177  -39.8702691623
954.9856470000  -40.0060508900  0.1357815179  -39.8702693721
959.1197840000  -40.0056341300  0.1353645615  -39.8702695685
963.2539210000  -40.0052794900  0.1350097259  -39.8702697641
967.3880580000  -40.0049856100  0.1347156667  -39.8702699433
971.5221950000  -40.0047513700  0.1344812492  -39.8702701208
975.6563320000  -40.0045758400  0.1343055761  -39.8702702639
979.7904690000  -40.0044584100  0.1341880131  -39.8702703969
983.9246060000  -40.0043987000  0.1341282024  -39.8702704976
988.0587430000  -40.0043966600  0.1341260775  -39.8702705825
992.1928800000  -40.0044525300  0.1341818756  -39.8702706544
996.3270170000  -40.0045667900  0.1342961249  -39.8702706651
1000.4611540000  -40.0047402700  0.1344696112  -39.8702706588
1004.5952910000  -40.0049739900  0.1347033536  -39.8702706364
1008.7294280000  -40.0052691900  0.1349985816  -39.8702706084
1012.8635650000  -40.0056272500  0.1353566855  -39.8702705645
1016.9977020000  -40.0060496700  0.1357791401  -39.8702705299
1021.1318390000  -40.0065379500  0.1362674368  -39.8702705132
1025.2659760000  -40.0070935200  0.1368230072  -39.8702705128
1029.4001130000  -40.0077176600  0.1374471277  -39.8702705323
1033.5342500000  -40.0084114200  0.1381408210  -39.8702705990
1037.6683870000  -40.0091755100  0.1389047812  -39.8702707288
1041.8025240000  -40.0100101900  0.1397392895  -39.8702709005
1045.9366610000  -40.0109152500  0.1406441235  -39.8702711265
1050.0707980000  -40.0118898900  0.1416184733  -39.8702714167
1054.2049350000  -40.0129326900  0.1426608744  -39.8702718156
1058.3390720000  -40.0140415300  0.1437692393  -39.8702722907
1062.4732090000  -40.0152136800  0.1449408348  -39.8702728452
1066.6073460000  -40.0164457400  0.1461722605  -39.8702734795
1070.7414830000  -40.0177336800  0.1474595340  -39.8702741460
1074.8756200000  -40.0190729100  0.1487980986  -39.8702748114
1079.0097570000  -40.0204584100  0.1501829174  -39.8702754926
1083.1438940000  -40.0218848200  0.1516086310  -39.8702761890
1087.2780310000  -40.0233465500  0.1530696665  -39.8702768835
1091.4121680000  -40.0248379600  0.1545604007  -39.8702775593
1095.5463050000  -40.0263535100  0.1560752980  -39.8702782120
1099.6804420000  -40.0278878900  0.1576090628  -39.8702788272
1103.8145790000  -40.0294362000  0.1591568011  -39.8702793989
1107.9487160000  -40.0309939500  0.1607142996  -39.8702796504
1112.0828530000  -40.0325576400  0.1622778267  -39.8702798133
1116.2169900000  -40.0341241600  0.1638442358  -39.8702799242
1120.3511270000  -40.0356912800  0.1654113739  -39.8702799061
1124.4852640000  -40.0372576100  0.1669778222  -39.8702797878
