# time  poten(istate=1)  kinen  toten
0.0000000000  -39.9087974100  0.0566475967  -39.8521498133
4.1341370000  -39.9083184200  0.0561693684  -39.8521490516
8.2682740000  -39.9077776100  0.0556290547  -39.8521485553
12.4024110000  -39.9071770700  0.0550291348  -39.8521479352
16.5365480000  -39.9065189400  0.0543720930  -39.8521468470
20.6706850000  -39.9058076800  0.0536615391  -39.8521461409
24.8048220000  -39.9050473000  0.0529022668  -39.8521450332
28.9389590000  -39.9042430300  0.0520992640  -39.8521437660
33.0730960000  -39.9034007100  0.0512582222  -39.8521424878
37.2072330000  -39.9025275700  0.0503861882  -39.8521413818
41.3413700000  -39.9016307500  0.0494907927  -39.8521399573
45.4755070000  -39.9007189400  0.0485801319  -39.8521388081
49.6096440000  -39.8998008100  0.0476630971  -39.8521377129
53.7437810000  -39.8988853300  0.0467485956  -39.8521367344
57.8779180000  -39.8979818000  0.0458455413  -39.8521362587
62.0120550000  -39.8970980700  0.0449626505  -39.8521354195
66.1461920000  -39.8962427100  0.0441080868  -39.8521346232
70.2803290000  -39.8954229800  0.0432892021  -39.8521337779
74.4144660000  -39.8946455800  0.0425124729  -39.8521331071
78.5486030000  -39.8939155300  0.0417832149  -39.8521323151
82.6827400000  -39.8932374700  0.0411055358  -39.8521319342
86.8168770000  -39.8926139400  0.0404823119  -39.8521316281
90.9510140000  -39.8920463700  0.0399150308  -39.8521313392
95.0851510000  -39.8915349200  0.0394038537  -39.8521310663
99.2192880000  -39.8910781700  0.0389477157  -39.8521304543
103.3534250000  -39.8906745200  0.0385442496  -39.8521302704
107.4875620000  -39.8903204100  0.0381901260  -39.8521302840
111.6216990000  -39.8900117700  0.0378813582  -39.8521304118
115.7558360000  -39.8897437900  0.0376132297  -39.8521305603
119.8899730000  -39.8895117100  0.0373805223  -39.8521311877
124.0241100000  -39.8893092100  0.0371777579  -39.8521314521
128.1582470000  -39.8891310700  0.0369993730  -39.8521316970
132.2923840000  -39.8889718200  0.0368398893  -39.8521319307
136.4265210000  -39.8888262400  0.0366940997  -39.8521321403
140.5606580000  -39.8886895400  0.0365573398  -39.8521322002
144.6947950000  -39.8885574800  0.0364253299  -39.8521321501
148.8289320000  -39.8884264300  0.0362943335  -39.8521320965
152.9630690000  -39.8882935600  0.0361615798  -39.8521319802
157.0972060000  -39.8881557500  0.0360249627  -39.8521307873
161.2313430000  -39.8880138400  0.0358829661  -39.8521308739
165.3654800000  -39.8878664100  0.0357351969  -39.8521312131
169.4996170000  -39.8877140900  0.0355821561  -39.8521319339
173.6337540000  -39.8875571400  0.0354250133  -39.8521321267
177.7678910000  -39.8873980000  0.0352656576  -39.8521323424
181.9020280000  -39.8872394100  0.0351065737  -39.8521328363
186.0361650000  -39.8870830300  0.0349507430  -39.8521322870
190.1703020000  -39.8869343100  0.0348015684  -39.8521327416
194.3044390000  -39.8867946500  0.0346628010  -39.8521318490
198.4385760000  -39.8866695600  0.0345384336  -39.8521311264
202.5727130000  -39.8865627800  0.0344325638  -39.8521302162
206.7068500000  -39.8864784100  0.0343492456  -39.8521291644
210.8409870000  -39.8864205600  0.0342924740  -39.8521280860
214.9751240000  -39.8863935200  0.0342658608  -39.8521276592
219.1092610000  -39.8864003300  0.0342725810  -39.8521277490
223.2433980000  -39.8864430100  0.0343154023  -39.8521276077
227.3775350000  -39.8865243000  0.0343964120  -39.8521278880
231.5116720000  -39.8866456200  0.0345171021  -39.8521285179
235.6458090000  -39.8868090300  0.0346783104  -39.8521307196
239.7799460000  -39.8870092400  0.0348799149  -39.8521293251
243.9140830000  -39.8872525700  0.0351210756  -39.8521314944
248.0482200000  -39.8875320600  0.0354001273  -39.8521319327
252.1823570000  -39.8878468800  0.0357144533  -39.8521324267
256.3164940000  -39.8881936300  0.0360606834  -39.8521329466
260.4506310000  -39.8885682000  0.0364346829  -39.8521335171
264.5847680000  -39.8889644100  0.0368312927  -39.8521331173
268.7189050000  -39.8893789600  0.0372450208  -39.8521339392
272.8530420000  -39.8898052700  0.0376701108  -39.8521351592
276.9871790000  -39.8902364900  0.0381000812  -39.8521364088
281.1213160000  -39.8906659000  0.0385282294  -39.8521376706
285.2554530000  -39.8910867200  0.0389477232  -39.8521389968
289.3895900000  -39.8914921000  0.0393520259  -39.8521400741
293.5237270000  -39.8918755900  0.0397346954  -39.8521408946
297.6578640000  -39.8922311800  0.0400895074  -39.8521416726
301.7920010000  -39.8925534300  0.0404110668  -39.8521423632
305.9261380000  -39.8928377900  0.0406948136  -39.8521429764
310.0602750000  -39.8930807200  0.0409372083  -39.8521435117
314.1944120000  -39.8932798100  0.0411360310  -39.8521437790
318.3285490000  -39.8934342000  0.0412903004  -39.8521438996
322.4626860000  -39.8935442900  0.0414004019  -39.8521438881
326.5968230000  -39.8936122200  0.0414684417  -39.8521437783
330.7309600000  -39.8936417200  0.0414980000  -39.8521437200
334.8650970000  -39.8936382900  0.0414945241  -39.8521437659
338.9992340000  -39.8936090100  0.0414652906  -39.8521437194
343.1333710000  -39.8935625500  0.0414189522  -39.8521435978
347.2675080000  -39.8935090800  0.0413654806  -39.8521435994
351.4016450000  -39.8934595500  0.0413160973  -39.8521434527
355.5357820000  -39.8934262800  0.0412830033  -39.8521432767
359.6699190000  -39.8934219700  0.0412789029  -39.8521430671
363.8040560000  -39.8934595600  0.0413166978  -39.8521428622
367.9381930000  -39.8935517500  0.0414090820  -39.8521426680
372.0723300000  -39.8937106200  0.0415681192  -39.8521425008
