# time rdo00 rdo01 rdo10 rdo11
451.0000000000016 0.08522107+0.00000001j -0.13253197+0.00694015j -0.13253197-0.00694014j 0.91477919-0.00000001j
452.0000000000016 0.08441215+0.00000001j -0.13111555+0.00733051j -0.13111556-0.00733051j 0.91558811-0.00000001j
453.0000000000017 0.08357449+0.00000001j -0.12966542+0.00744549j -0.12966542-0.00744549j 0.91642576-0.00000001j
454.0000000000017 0.08273992+0.00000001j -0.12827458+0.00727618j -0.12827459-0.00727618j 0.91726033-0.00000001j
455.00000000000165 0.08194008+0.00000001j -0.12703246+0.00683466j -0.12703246-0.00683466j 0.91806018-0.00000001j
456.00000000000165 0.08120410+0.00000001j -0.12601771+0.00615269j -0.12601771-0.00615269j 0.91879615-0.00000001j
457.00000000000165 0.08055660+0.00000001j -0.12529218+0.00527819j -0.12529218-0.00527819j 0.91944365-0.00000001j
458.00000000000165 0.08001607+0.00000001j -0.12489679+0.00427016j -0.12489679-0.00427016j 0.91998419-0.00000001j
459.00000000000165 0.07959399+0.00000001j -0.12484972+0.00319285j -0.12484972-0.00319285j 0.92040626-0.00000001j
460.00000000000165 0.07929456+0.00000001j -0.12514686+0.00211010j -0.12514685-0.00211010j 0.92070569-0.00000001j
461.00000000000165 0.07911501+0.00000001j -0.12576418+0.00108071j -0.12576417-0.00108070j 0.92088525-0.00000001j
462.0000000000017 0.07904636+0.00000001j -0.12666136+0.00015515j -0.12666136-0.00015515j 0.92095390-0.00000000j
463.0000000000017 0.07907449+0.00000001j -0.12778603-0.00062606j -0.12778602+0.00062607j 0.92092577-0.00000000j
464.0000000000017 0.07918128+0.00000000j -0.12907787-0.00123275j -0.12907786+0.00123275j 0.92081897-0.00000000j
465.0000000000017 0.07934577+0.00000000j -0.13047233-0.00164438j -0.13047232+0.00164438j 0.92065448-0.00000000j
466.0000000000017 0.07954517+0.00000000j -0.13190355-0.00184898j -0.13190354+0.00184899j 0.92045509-0.00000000j
467.0000000000017 0.07975574+0.00000000j -0.13330661-0.00184208j -0.13330661+0.00184209j 0.92024451-0.00000000j
468.0000000000017 0.07995366+0.00000000j -0.13461927-0.00162604j -0.13461926+0.00162605j 0.92004659-0.00000000j
469.0000000000017 0.08011574+0.00000000j -0.13578336-0.00120989j -0.13578336+0.00120990j 0.91988451-0.00000000j
470.00000000000176 0.08022020+0.00000000j -0.13674629-0.00060980j -0.13674629+0.00060981j 0.91978005-0.00000000j
471.00000000000176 0.08024754+0.00000000j -0.13746271+0.00015020j -0.13746271-0.00015019j 0.91975271-0.00000000j
472.00000000000176 0.08018145+0.00000000j -0.13789657+0.00103752j -0.13789658-0.00103751j 0.91981881-0.00000000j
473.00000000000176 0.08000978+0.00000000j -0.13802350+0.00201075j -0.13802351-0.00201074j 0.91999047-0.00000000j
474.00000000000176 0.07972556+0.00000000j -0.13783332+0.00302031j -0.13783332-0.00302030j 0.92027469-0.00000000j
475.00000000000176 0.07932781+0.00000000j -0.13733227+0.00401028j -0.13733228-0.00401028j 0.92067244-0.00000000j
476.0000000000017 0.07882206+0.00000000j -0.13654460+0.00492154j -0.13654461-0.00492153j 0.92117820-0.00000000j
477.0000000000017 0.07822051+0.00000000j -0.13551289+0.00569602j -0.13551290-0.00569602j 0.92177974-0.00000000j
478.0000000000018 0.07754166+0.00000000j -0.13429680+0.00628173j -0.13429681-0.00628174j 0.92245859-0.00000000j
479.0000000000018 0.07680927+0.00000000j -0.13296997+0.00663775j -0.13296998-0.00663775j 0.92319098-0.00000000j
480.0000000000018 0.07605092+0.00000001j -0.13161523+0.00673853j -0.13161523-0.00673853j 0.92394934-0.00000000j
481.0000000000018 0.07529603+0.00000001j -0.13031845+0.00657673j -0.13031845-0.00657674j 0.92470423-0.00000000j
482.00000000000176 0.07457379+0.00000001j -0.12916188+0.00616411j -0.12916187-0.00616412j 0.92542646-0.00000000j
483.00000000000176 0.07391106+0.00000001j -0.12821764+0.00553018j -0.12821763-0.00553019j 0.92608920-0.00000000j
484.00000000000176 0.07333045+0.00000000j -0.12754235+0.00471904j -0.12754235-0.00471905j 0.92666980-0.00000000j
485.00000000000176 0.07284902+0.00000000j -0.12717348+0.00378477j -0.12717347-0.00378477j 0.92715124-0.00000000j
486.00000000000176 0.07247737+0.00000000j -0.12712771+0.00278621j -0.12712771-0.00278621j 0.92752288-0.00000000j
487.0000000000018 0.07221944+0.00000000j -0.12740137+0.00178198j -0.12740137-0.00178198j 0.92778082-0.00000000j
488.0000000000018 0.07207273+0.00000000j -0.12797251+0.00082630j -0.12797250-0.00082629j 0.92792752-0.00000000j
