# time  poten(istate=1)  kinen  toten
0.0000000000  -39.9191592700  0.0296041652  -39.8895551048
4.1341370000  -39.9186054300  0.0290479719  -39.8895574581
8.2682740000  -39.9180292900  0.0284723015  -39.8895569885
12.4024110000  -39.9174436800  0.0278871272  -39.8895565528
16.5365480000  -39.9168586800  0.0273025808  -39.8895560992
20.6706850000  -39.9162843900  0.0267287877  -39.8895556023
24.8048220000  -39.9157307700  0.0261756057  -39.8895551643
28.9389590000  -39.9152071200  0.0256523869  -39.8895547331
33.0730960000  -39.9147219500  0.0251677765  -39.8895541735
37.2072330000  -39.9142833100  0.0247294937  -39.8895538163
41.3413700000  -39.9138976900  0.0243441876  -39.8895535024
45.4755070000  -39.9135704300  0.0240172390  -39.8895531910
49.6096440000  -39.9133056100  0.0237526505  -39.8895529595
53.7437810000  -39.9131059100  0.0235530603  -39.8895528497
57.8779180000  -39.9129724700  0.0234196898  -39.8895527802
62.0120550000  -39.9129052300  0.0233523886  -39.8895528414
66.1461920000  -39.9129022800  0.0233497179  -39.8895525621
70.2803290000  -39.9129619300  0.0234090526  -39.8895528774
74.4144660000  -39.9130799400  0.0235267226  -39.8895532174
78.5486030000  -39.9132518000  0.0236981874  -39.8895536126
82.6827400000  -39.9134734400  0.0239182311  -39.8895552089
86.8168770000  -39.9137366500  0.0241811075  -39.8895555425
90.9510140000  -39.9140361000  0.0244807229  -39.8895553771
95.0851510000  -39.9143668900  0.0248109332  -39.8895559568
99.2192880000  -39.9147226600  0.0251657376  -39.8895569224
103.3534250000  -39.9150963800  0.0255391126  -39.8895572674
107.4875620000  -39.9154834200  0.0259254337  -39.8895579863
111.6216990000  -39.9158781000  0.0263196295  -39.8895584705
115.7558360000  -39.9162758000  0.0267169333  -39.8895588667
119.8899730000  -39.9166725100  0.0271131963  -39.8895593137
124.0241100000  -39.9170645200  0.0275048567  -39.8895596633
128.1582470000  -39.9174489200  0.0278889269  -39.8895599931
132.2923840000  -39.9178232000  0.0282629905  -39.8895602095
136.4265210000  -39.9181850000  0.0286251787  -39.8895598213
140.5606580000  -39.9185341200  0.0289741128  -39.8895600072
144.6947950000  -39.9188690400  0.0293088641  -39.8895601759
148.8289320000  -39.9191892900  0.0296289270  -39.8895603630
152.9630690000  -39.9194947100  0.0299341430  -39.8895605670
157.0972060000  -39.9197854500  0.0302246344  -39.8895608156
161.2313430000  -39.9200618700  0.0305012014  -39.8895606686
165.3654800000  -39.9203245200  0.0307644214  -39.8895600986
169.4996170000  -39.9205740800  0.0310145526  -39.8895595274
173.6337540000  -39.9208111900  0.0312523363  -39.8895588537
177.7678910000  -39.9210377300  0.0314784464  -39.8895592836
181.9020280000  -39.9212520400  0.0316930892  -39.8895589508
186.0361650000  -39.9214555200  0.0318966672  -39.8895588528
190.1703020000  -39.9216490100  0.0320898587  -39.8895591513
194.3044390000  -39.9218330500  0.0322730470  -39.8895600030
198.4385760000  -39.9220063800  0.0324461692  -39.8895602108
202.5727130000  -39.9221694200  0.0326089664  -39.8895604536
206.7068500000  -39.9223210300  0.0327607543  -39.8895602757
210.8409870000  -39.9224608700  0.0329003748  -39.8895604952
214.9751240000  -39.9225873500  0.0330265887  -39.8895607613
219.1092610000  -39.9226988100  0.0331377345  -39.8895610755
223.2433980000  -39.9227932000  0.0332318605  -39.8895613395
227.3775350000  -39.9228680800  0.0333068130  -39.8895612670
231.5116720000  -39.9229202700  0.0333596465  -39.8895606235
235.6458090000  -39.9229471900  0.0333870247  -39.8895601653
239.7799460000  -39.9229421400  0.0333846708  -39.8895574692
243.9140830000  -39.9229014900  0.0333416872  -39.8895598028
248.0482200000  -39.9263163600  0.0332875116  -39.8930288484
252.1823570000  -39.9262515600  0.0332229324  -39.8930286276
256.3164940000  -39.9261454400  0.0331164923  -39.8930289477
260.4506310000  -39.9259963900  0.0329672782  -39.8930291118
264.5847680000  -39.9258042000  0.0327748857  -39.8930293143
268.7189050000  -39.9255690400  0.0325394840  -39.8930295560
272.8530420000  -39.9252915700  0.0322617852  -39.8930297848
276.9871790000  -39.9249731200  0.0319430964  -39.8930300236
281.1213160000  -39.9246167500  0.0315852179  -39.8930315321
285.2554530000  -39.9242227900  0.0311907485  -39.8930320415
289.3895900000  -39.9237957400  0.0307631224  -39.8930326176
293.5237270000  -39.9233396100  0.0303064988  -39.8930331112
297.6578640000  -39.9228591100  0.0298256235  -39.8930334865
