6.0  0.049999999999999996  -2.8868037926530166 0.025369465375177883
6.0  0.060000000000000005  -2.9091959376262544 0.030443358450213558
6.0  0.07  -2.925709261399848 0.03551725152524906
6.0  0.08  -2.934693312009747 0.04059114460028467
6.0  0.09000000000000001  -2.9345908566166568 0.04566503767532024
6.0  0.1  -2.9237344404488255 0.05071453703364894
6.0  0.11  -2.9009033362647703 0.05578843010868451
6.0  0.12000000000000001  -2.8644073637826093 0.06086232318372018
6.0  0.13  -2.8126439072958824 0.06593621625875562
6.0  0.13999999999999999  -2.743930084582785 0.07101010933379129
6.0  0.15  -2.656480274132271 0.07608400240882689
6.0  0.16  -2.5483839789161014 0.08115789548386246
6.0  0.16999999999999998  -2.4175832716770147 0.0862317885588981
6.0  0.18  -2.261849193535939 0.09130568163393354
6.0  0.19  -2.0787565439791775 0.09637957470896918
6.0  0.19999999999999998  -1.8656565257627946 0.10145346778400477
6.1  0.0  -2.712788790961638 2.7755575615628914e-17
6.1  0.01  -2.727629397649327 0.005171467941863281
6.1  0.019999999999999997  -2.7555756342253286 0.010294148450312596
6.1  0.03  -2.790465821807145 0.015465616392175738
6.1  0.04  -2.828031575576481 0.02063708433403899
6.1  0.049999999999999996  -2.8651278737803176 0.02578415855919529
6.1  0.060000000000000005  -2.900082916070276 0.030931232784351545
6.1  0.07  -2.930783088254974 0.036102700726214736
6.1  0.08  -2.9554808936093773 0.04127416866807796
6.1  0.09000000000000001  -2.972476592161449 0.046396849176527304
6.1  0.1  -2.980589199240711 0.05156831711839049
6.1  0.11  -2.9781218641025013 0.0567397850602537
6.1  0.12000000000000001  -2.9637630967757165 0.06186246556870309
6.1  0.13  -2.935700860889466 0.06703393351056627
6.1  0.13999999999999999  -2.892396946136703 0.07220540145242951
6.1  0.15  -2.8329660103561807 0.07735247567758574
6.1  0.16  -2.753979760942829 0.082499549902742
6.1  0.16999999999999998  -2.6544743057488347 0.08767101784460521
6.1  0.18  -2.532186559776748 0.09284248578646845
6.1  0.19  -2.386354360847765 0.09796516629491782
6.1  0.19999999999999998  -2.2117388854518847 0.10313663423678096
6.199999999999999  0.0  -2.6223345815489054 0.0
6.199999999999999  0.01  -2.6388959097690536 0.005244649091983897
6.199999999999999  0.019999999999999997  -2.6724107432853543 0.010489298183967835
6.199999999999999  0.03  -2.714236141366249 0.015733947275951704
6.199999999999999  0.04  -2.7606659738185666 0.020954202651228708
6.199999999999999  0.049999999999999996  -2.8090460821444587 0.026223245459919477
6.199999999999999  0.060000000000000005  -2.8561363351634315 0.031443500835196495
6.199999999999999  0.07  -2.9007850934006747 0.03668814992718036
6.199999999999999  0.08  -2.9405968781157785 0.04193279901916422
6.199999999999999  0.09000000000000001  -2.974481247629095 0.047177448111148185
6.199999999999999  0.1  -3.0006253336551785 0.05242209720313205
6.199999999999999  0.11  -3.017672504093082 0.05764235257840905
6.199999999999999  0.12000000000000001  -3.024276519410132 0.06291139538709986
6.199999999999999  0.13  -3.0188389816183587 0.06813165076237684
6.199999999999999  0.13999999999999999  -2.999563778265955 0.07337629985436075
6.199999999999999  0.15  -2.965658077429703 0.07862094894634464
6.199999999999999  0.16  -2.914153508907649 0.08386559803832855
6.199999999999999  0.16999999999999998  -2.844857812025851 0.08911024713031249
6.199999999999999  0.18  -2.7549400244849602 0.09433050250558944
6.199999999999999  0.19  -2.6413248714860913 0.09959954531428022
6.199999999999999  0.19999999999999998  -2.5038360072773065 0.10481980068955726
5.199999999999999  0.0  -1.264678668182464 2.7755575615628914e-17
5.199999999999999  0.01  -1.2608013215754266 0.004415262723949279
5.199999999999999  0.019999999999999997  -1.2433291632836756 0.008806131731191547
5.199999999999999  0.03  -1.2082223049085599 0.013197000738433884
5.199999999999999  0.04  -1.1532897384885636 0.017587869745676263
5.199999999999999  0.049999999999999996  -1.076684248797541 0.0219787387529186
5.199999999999999  0.060000000000000005  -0.9766903562661504 0.026369607760160896
5.199999999999999  0.07  -0.851605432206572 0.030760476767403233
5.199999999999999  0.08  -0.6996705799324907 0.0351513457746456
