bare_binding_energy_eV,bare_optical_gap_eV,binding_energy_eV_eps1,binding_energy_eV_eps1.5,binding_energy_eV_eps10,binding_energy_eV_eps13,binding_energy_eV_eps17,binding_energy_eV_eps2,binding_energy_eV_eps22,binding_energy_eV_eps3,binding_energy_eV_eps30,binding_energy_eV_eps4,binding_energy_eV_eps5,binding_energy_eV_eps6,binding_energy_eV_eps8,delta,eps_for_target_binding,hf_converged,koopmans_gap_eV,lattice_length,nao,natoms,optical_gap_eV_eps1,optical_gap_eV_eps1.5,optical_gap_eV_eps10,optical_gap_eV_eps13,optical_gap_eV_eps17,optical_gap_eV_eps2,optical_gap_eV_eps22,optical_gap_eV_eps3,optical_gap_eV_eps30,optical_gap_eV_eps4,optical_gap_eV_eps5,optical_gap_eV_eps6,optical_gap_eV_eps8,status,target_binding_eV,wall_ao2mo_s,wall_hf_s,wall_scan_s,wall_total_s
4.8515288224468325,2.2495699372298623,4.8515288224468325,2.8829720898621956,0.37594267521918834,0.2879690664504473,0.2194985309809674,2.0585173565484762,0.169212764472066,1.3155167609907616,0.1238274119183318,0.9683903791154114,0.7666423289687447,0.6346058365278093,0.47213277334951265,0.0864,7.656961885184548,True,7.101098759676695,6.0,18,2,2.2495699372298623,4.2181266698145,6.725156084457507,6.813129693226248,6.881600228695728,5.042581403128219,6.931885995204629,5.785581998685934,6.977271347758363,6.132708380561284,6.3344564307079505,6.466492923148886,6.628965986327183,ok,0.5,0.21654701232910156,0.10734105110168457,0.003381013870239258,0.3272879123687744
3.982393636692117,1.689603327999943,3.982393636692117,2.2983658998336245,0.3074630361616606,0.2357348511590054,0.17981170491024212,1.6502907000897578,0.13868875423289495,1.0639043580382088,0.10153636053968729,0.7865580338076876,0.6242133345948471,0.5175084933556722,0.38572519177099185,0.0864,6.265716416953201,True,5.67199696469206,6.0,36,4,1.689603327999943,3.373631064858435,5.364533928530399,5.436262113533054,5.4921852597818175,4.021706264602302,5.533308210459165,4.608092606653851,5.570460604152372,4.885438930884372,5.0477836300972125,5.154488471336387,5.286271772921068,ok,0.5,2.148289918899536,0.6973981857299805,0.049939870834350586,2.8956480026245117
3.515265925634014,1.6158791847025709,3.515265925634014,2.0984482685190673,0.2785189382296309,0.21321537057147033,0.1624302709945029,1.5141866474224681,0.12516264544029454,0.9743706315999336,0.09155231844821277,0.7182772857164466,0.5687163598207903,0.47067277360532067,0.34996563531086444,0.0864,5.700875625558748,True,5.131145110336585,6.0,54,6,1.6158791847025709,3.032696841817518,4.852626172106954,4.917929739765115,4.968714839342082,3.616958462914117,5.005982464896291,4.156774478736652,5.0395927918883725,4.412867824620139,4.562428750515795,4.660472336731265,4.781179475025721,ok,0.5,7.606691122055054,2.138084888458252,0.4844951629638672,10.229315996170044
3.34091316709392,1.5228862331849702,3.34091316709392,2.0175820869916024,0.25991746975163377,0.19848707266390964,0.15090756875259004,1.4513247726784906,0.11610685619316463,0.9267697117089471,0.08480854427135931,0.6793532737739003,0.5357570377462944,0.4421016879548194,0.3274232572433,0.0864,5.3817938625599915,True,4.86379940027889,6.0,72,8,1.5228862331849702,2.846217313287288,4.6038819305272565,4.665312327614981,4.7128918315263,3.4124746276003997,4.747692544085726,3.937029688569943,4.778990856007531,4.18444612650499,4.328042362532596,4.421697712324071,4.53637614303559,ok,0.5,16.713037967681885,4.613651990890503,2.849591016769409,24.176372051239014
3.262156242749103,1.449769915722468,3.262156242749103,1.9750676036051598,0.24511831209435986,0.18658639160393342,0.1414858352833308,1.4141000358360376,0.10863831852345385,0.8948042740863209,0.07920406549662395,0.6515344869839259,0.5113211501237886,0.4204043572744176,0.3097941437254823,0.0864,5.124522101681977,True,4.711926158471571,6.0,90,10,1.449769915722468,2.7368585548664113,4.466807846377211,4.525339766867638,4.57044032318824,3.2978261226355334,4.603287839948117,3.81712188438525,4.632722092974947,4.060391671487645,4.200605008347782,4.291521801197153,4.402132014746089,ok,0.5,29.412158012390137,7.961622953414917,13.689627885818481,51.06355094909668
3.22062444559082,1.3967946133238909,3.22062444559082,1.9494113037105016,0.2325597414200855,0.17634654361681878,0.13329257796233307,1.3893482328305526,0.10209380136617607,0.8713195795510544,0.07425970982373986,0.630026258747284,0.49183194978234024,0.4027353514532823,0.2950614294113736,0.0864,4.940894453043419,True,4.617419058914711,6.0,108,12,1.3967946133238909,2.6680077552042096,4.384859317494626,4.4410725152978925,4.484126480952378,3.2280708260841586,4.515325257548535,3.746099479363657,4.543159349090971,3.9873928001674273,4.125587109132371,4.214683707461429,4.322357629503338,ok,0.5,45.84223198890686,13.036897659301758,57.43430209159851,116.3148627281189
