agreement,intercept_all_points,intercept_largest_4,quantity,slope_all_points,slope_largest_4
0.09101742447450079,4.142442713184852,4.233460137659352,koopmans_gap_eV,5.938766465291956,4.4679466289411245
0.07415735250761468,1.2130823842353098,1.138925031727695,optical_gap_eV,2.1053664518413044,3.063125793318711
0.16517477698211502,2.929360328949542,3.094535105931657,binding_energy_eV,3.8334000134506425,1.4048208356224063
