# time  poten(istate=1)  kinen  toten
0.0000000000  -39.9053692900  0.0383764875  -39.8669928025
4.1341370000  -39.9041362300  0.0371435934  -39.8669926366
8.2682740000  -39.9028643900  0.0358736169  -39.8669907731
12.4024110000  -39.9015860500  0.0345968657  -39.8669891843
16.5365480000  -39.9003329700  0.0333461527  -39.8669868173
20.6706850000  -39.8991405000  0.0321554728  -39.8669850272
24.8048220000  -39.8980412400  0.0310587965  -39.8669824435
28.9389590000  -39.8970688800  0.0300887837  -39.8669800963
33.0730960000  -39.8962536700  0.0292748742  -39.8669787958
37.2072330000  -39.8956199500  0.0286423236  -39.8669776264
41.3413700000  -39.8951881500  0.0282106923  -39.8669774577
45.4755070000  -39.8949696200  0.0279929173  -39.8669767027
49.6096440000  -39.8949714800  0.0279946157  -39.8669768643
53.7437810000  -39.8951915000  0.0282139007  -39.8669775993
57.8779180000  -39.8956205200  0.0286417660  -39.8669787540
62.0120550000  -39.8962429600  0.0292627215  -39.8669802385
66.1461920000  -39.8970379300  0.0300557322  -39.8669821978
70.2803290000  -39.8979804800  0.0309959643  -39.8669845157
74.4144660000  -39.8990432800  0.0320563783  -39.8669869017
78.5486030000  -39.9001981700  0.0332089078  -39.8669892622
82.6827400000  -39.9014176300  0.0344261295  -39.8669915005
86.8168770000  -39.9026761000  0.0356825555  -39.8669935445
90.9510140000  -39.9039510000  0.0369556559  -39.8669953441
95.0851510000  -39.9052237700  0.0382265582  -39.8669972118
99.2192880000  -39.9064787200  0.0394803128  -39.8669984072
103.3534250000  -39.9077053100  0.0407059695  -39.8669993405
107.4875620000  -39.9088966400  0.0418966275  -39.8670000125
111.6216990000  -39.9100480700  0.0430483157  -39.8669997543
115.7558360000  -39.9111588500  0.0441593348  -39.8669995152
119.8899730000  -39.9122292000  0.0452300704  -39.8669991296
124.0241100000  -39.9132607600  0.0462619934  -39.8669987666
128.1582470000  -39.9142553700  0.0472569335  -39.8669984365
132.2923840000  -39.9152143100  0.0482164212  -39.8669978888
136.4265210000  -39.9161391000  0.0491413713  -39.8669977287
140.5606580000  -39.9170292900  0.0500316307  -39.8669976593
144.6947950000  -39.9178833700  0.0508856442  -39.8669977258
148.8289320000  -39.9186986000  0.0517006143  -39.8669979857
152.9630690000  -39.9194706500  0.0524725099  -39.8669981401
157.0972060000  -39.9201946200  0.0531962059  -39.8669984141
161.2313430000  -39.9208646100  0.0538657404  -39.8669988696
165.3654800000  -39.9214740200  0.0544746434  -39.8669993766
169.4996170000  -39.9220162500  0.0550163035  -39.8669999465
173.6337540000  -39.9224846800  0.0554842874  -39.8670003926
177.7678910000  -39.9228735900  0.0558726294  -39.8670009606
181.9020280000  -39.9231771900  0.0561760837  -39.8670011063
186.0361650000  -39.9233927300  0.0563902673  -39.8670024627
190.1703020000  -39.9235145200  0.0565117642  -39.8670027558
194.3044390000  -39.9235389400  0.0565380171  -39.8670009229
198.4385760000  -39.9234692200  0.0564670256  -39.8670021944
202.5727130000  -39.9232998700  0.0562966467  -39.8670032233
